"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","geoFlag","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","imagecode","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","order","typeStatus","individualCount","relatedCatalogItem","sex"
"397","2019-10-07 09:26:12-03","UEFS","HUEFS","196516","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Parapiptadenia","pterosperma","Parapiptadenia pterosperma","(Benth.) Brenan","P.G.Ribeiro","2016","07",NA,"Souza, V. de","270","1991","11","26",NA,"Brasil","Espírito Santo","Barra de São Francisco","Lado direito do asfalto indo de Barra de S. Francisco para Águia Branca em Cachoeirinha de Itauna à 20 km de B. S. Francisco.","-40.8908004760742","-18.7549991607666","36480","HUEFS0196516","auto",NA,NA,"Mata de tabuleiro.","Angiospermae",NA,NA,NA,NA,"Rosanae","Fabales",NA,NA,NA,NA
"398","2019-10-07 09:24:10-03","UEFS","HUEFS","199542","PreservedSpecimen","Plantae","Leguminosae",NA,NA,NA,NA,NA,NA,NA,NA,"Kollmann, L.","3300","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Mucipal Sombra da Tarde.","-40.8908004760742","-18.7549991607666","36480","HUEFS0199542","auto","230","230",NA,"Angiospermae",NA,NA,NA,NA,"Rosanae","Fabales",NA,NA,NA,NA
"399","2019-10-07 09:15:27-03","UEFS","HUEFS","109701","PreservedSpecimen","Plantae","Bignoniaceae","Bignonia","prieurii","Bignonia prieurii","DC.","A.R.Zuntini","2014","10",NA,"Kollmann, L.","3460","2000","12","11",NA,"Brasil","Espírito Santo","Barra de São Francisco","parque municipal Sombra da tarde.","-40.8908004760742","-18.7549991607666","36480","HUEFS0109701","auto","250","250",NA,"Angiospermae","HUEFS0109701",NA,NA,NA,"Asteranae","Lamiales",NA,NA,NA,NA
"400","2019-10-07 09:24:10-03","UEFS","HUEFS","199739","PreservedSpecimen","Plantae","Leguminosae",NA,NA,NA,NA,NA,NA,NA,NA,"Kollmann, L.","3298","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.","-40.8908004760742","-18.7549991607666","36480","HUEFS0199739","auto","230","230",NA,"Angiospermae",NA,NA,NA,NA,"Rosanae","Fabales",NA,NA,NA,NA
"401","2019-10-07 09:24:10-03","UEFS","HUEFS","199254","PreservedSpecimen","Plantae","Leguminosae",NA,NA,NA,NA,NA,NA,NA,NA,"Kollmann, L.","3312","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.","-40.8908004760742","-18.7549991607666","36480","HUEFS0199254","auto","230","230",NA,"Angiospermae",NA,NA,NA,NA,"Rosanae","Fabales",NA,NA,NA,NA
"402","2019-10-07 09:21:31-03","UEFS","HUEFS","216134","PreservedSpecimen","Plantae","Poaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Kollmann, L.","3268","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.","-40.8908004760742","-18.7549991607666","36480","HUEFS0216134","auto","230","230",NA,"Angiospermae","HUEFS0216134",NA,NA,NA,"Lilianae","Poales",NA,NA,NA,NA
"403","2019-10-07 09:25:01-03","UEFS","HUEFS","198589","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Senna","alata","Senna alata","(L.) Roxb.","L.P.Queiroz","2016","10",NA,"Kollmann, L.","3513","2000","12","12",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.","-40.8908004760742","-18.7549991607666","36480","HUEFS0198589","auto","230","230",NA,"Angiospermae","HUEFS0198589",NA,NA,NA,"Rosanae","Fabales",NA,NA,NA,NA
"404","2019-10-07 09:15:27-03","UEFS","HUEFS","109744","PreservedSpecimen","Plantae","Bignoniaceae","Bignonia","sciuripabulum","Bignonia sciuripabulum","(K.Schum.) L.G.Lohmann","A.R.Zuntini","2014","10",NA,"Kollmann, L.","3357","2000","11","22",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde. Terreno de Sr. René","-40.8908004760742","-18.7549991607666","36480","HUEFS0109744","auto","230","230",NA,"Angiospermae","HUEFS0109744",NA,NA,NA,"Asteranae","Lamiales",NA,NA,NA,NA
"405","2019-10-07 09:24:11-03","UEFS","HUEFS","205673","PreservedSpecimen","Plantae","Leguminosae",NA,NA,NA,NA,NA,NA,NA,NA,"Kollmann, L.","3370a","2000","11","22",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde. Terreno do Sr. René.","-40.8908004760742","-18.7549991607666","36480","HUEFS0205673","auto","230","230",NA,"Angiospermae",NA,NA,NA,NA,"Rosanae","Fabales",NA,NA,NA,NA
"406","2019-10-07 09:24:11-03","UEFS","HUEFS","205674","PreservedSpecimen","Plantae","Leguminosae",NA,NA,NA,NA,NA,NA,NA,NA,"Kollmann, L.","3279","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde. Terreno do Sr. René.","-40.8908004760742","-18.7549991607666","36480","HUEFS0205674","auto","230","230",NA,"Angiospermae",NA,NA,NA,NA,"Rosanae","Fabales",NA,NA,NA,NA
"407","2019-10-07 09:15:30-03","UEFS","HUEFS","109755","PreservedSpecimen","Plantae","Bignoniaceae","Fridericia",NA,"Fridericia",NA,NA,NA,NA,NA,"Kollmann, L.","3288","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.(Terreno do Sr. René)","-40.8908004760742","-18.7549991607666","36480","HUEFS0109755","auto","230","230",NA,"Angiospermae","HUEFS0109755",NA,NA,NA,"Asteranae","Lamiales",NA,NA,NA,NA
"408","2019-10-07 09:15:27-03","UEFS","HUEFS","109754","PreservedSpecimen","Plantae","Bignoniaceae","Bignonia","costata","Bignonia costata","(Bureau & K.Schum.) L.G.Lohmann","A.R.Zuntini","2014","10",NA,"Kollmann, L.","3344","2000","11","22",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.(Terreno do Sr. René)","-40.8908004760742","-18.7549991607666","36480","HUEFS0109754","auto","230","230",NA,"Angiospermae","HUEFS0109754",NA,NA,NA,"Asteranae","Lamiales",NA,NA,NA,NA
"409","2019-10-07 09:15:33-03","UEFS","HUEFS","109700","PreservedSpecimen","Plantae","Bignoniaceae","Fridericia","conjugata","Fridericia conjugata","(Vell.) L.G.Lohmann","M.M.Silva-Castro","2015","06",NA,"Kollmann, L.","3286","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.(Terreno do Sr. René).","-40.8908004760742","-18.7549991607666","36480","HUEFS0109700","auto","230","230",NA,"Angiospermae","HUEFS0109700",NA,NA,NA,"Asteranae","Lamiales",NA,NA,NA,NA
"410","2019-10-07 09:15:36-03","UEFS","HUEFS","109709","PreservedSpecimen","Plantae","Bignoniaceae","Fridericia","subincana","Fridericia subincana","(Mart.) L.G.Lohmann","M.M.Silva-Castro","2015","06",NA,"Kollmann, L.","3293","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.(Terreno do Sr. René).","-40.8908004760742","-18.7549991607666","36480","HUEFS0109709","auto","230","230",NA,"Angiospermae","HUEFS0109709",NA,NA,NA,"Asteranae","Lamiales",NA,NA,NA,NA
"411","2019-10-07 09:15:46-03","UEFS","HUEFS","109697","PreservedSpecimen","Plantae","Bignoniaceae","Piriadacus","erubescens","Piriadacus erubescens","(DC.) Pichon","M.M.Silva-Castro","2006","07",NA,"Kollmann, L.","3282","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.(Terreno do Sr. René).","-40.8908004760742","-18.7549991607666","36480","HUEFS0109697","auto","230","230",NA,"Angiospermae","HUEFS0109697",NA,NA,NA,"Asteranae","Lamiales",NA,NA,NA,NA
"412","2019-10-07 09:12:24-03","UEFS","HUEFS","93625","PreservedSpecimen","Plantae","Boraginaceae","Cordia","trichoclada","Cordia trichoclada","DC.","M.N.S.Stapf","2005","07",NA,"Kollmann, L.","3289","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde. (Terreno do Sr. Réné)","-40.8908004760742","-18.7549991607666","36480","HUEFS0093625","auto","230","230",NA,"Angiospermae","HUEFS0093625 HUEFS0093625_01",NA,NA,NA,"Asteranae","Boraginales",NA,NA,NA,NA
"413","2019-10-07 09:22:02-03","UEFS","HUEFS","72557","PreservedSpecimen","Plantae","Poaceae","Ichnanthus","ruprechtii","Ichnanthus ruprechtii","Döll","C.Silva","2014","06",NA,"Kollmann, L.","3328","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde.(Trilha da pedra).","-40.8908004760742","-18.7549991607666","36480","HUEFS0072557","auto","230","230",NA,"Angiospermae","HUEFS0072557",NA,NA,NA,"Lilianae","Poales",NA,NA,NA,NA
"414","2019-10-07 09:12:24-03","UEFS","HUEFS","93618","PreservedSpecimen","Plantae","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","2005","07",NA,"Kollmann, L.","3329","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde. (Trilha da Pedra)","-40.8908004760742","-18.7549991607666","36480","HUEFS0093618","auto","230","230",NA,"Angiospermae","HUEFS0093618",NA,NA,NA,"Asteranae","Boraginales",NA,NA,NA,NA
"415","2019-10-07 09:12:24-03","UEFS","HUEFS","93627","PreservedSpecimen","Plantae","Boraginaceae","Cordia","toqueve","Cordia toqueve","Aubl.","M.N.S.Stapf","2007","04",NA,"Kollmann, L.","3362","2000","11","22",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Sombra da Tarde de Sr. Réné.","-40.8908004760742","-18.7549991607666","36480","HUEFS0093627","auto","230","230",NA,"Angiospermae","HUEFS0093627",NA,NA,NA,"Asteranae","Boraginales",NA,NA,NA,NA
"416","2019-10-07 09:12:17-03","UEFS","HUEFS","93628","PreservedSpecimen","Plantae","Boraginaceae","Cordia",NA,"Cordia",NA,NA,NA,NA,NA,"Kollmann, L.","3361","2000","11","22",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Sombra da Tarde de Sr. Réné.","-40.8908004760742","-18.7549991607666","36480","HUEFS0093628","auto","230","230",NA,"Angiospermae","HUEFS0093628",NA,NA,NA,"Asteranae","Boraginales",NA,NA,NA,NA
"417","2019-11-19 16:36:13-03","CEPLAC","CEPEC","63059","S","Plantae","Asteraceae","Gymnanthemum","amygdalinum","Gymnanthemum amygdalinum",NA,"SpeciesLink/lacunas",NA,NA,NA,"R. M. Pizziolo","198","1984","07","17",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Boa Sorte.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/10/2002",NA
"418","2018-12-03 11:06:25-02","CEPLAC","CEPEC","63082","S","Plantae","Asteraceae","Pluchea","sagittalis","Pluchea sagittalis",NA,"G. M. Barroso",NA,NA,NA,"R. M. Pizziolo","185","1984","07","11",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Boa Sorte.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1990",NA
"419","2018-12-03 11:24:58-02","CEPLAC","CEPEC","67336","S","Plantae","Mimosaceae","Leucaena",NA,"Leucaena",NA,"Sem Informação",NA,NA,NA,"R. M. Pizziolo","201","1984","07","13",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Boa Sorte.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2018-12-03 11:21:54-02","CEPLAC","CEPEC","102596","S","Plantae","Malpighiaceae","Niedenzuella","multiglandulosa","Niedenzuella multiglandulosa",NA,"R. F. Almeida",NA,NA,NA,"L. Kollmann","3488","2000","12","12",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Cabeceira Córrego do Engenho. Terreno do Alfredo Bassi.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013",NA
"421","2019-05-22 11:49:11-03","CEPLAC","CEPEC","102556","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus",NA,"A. M. Amorim",NA,NA,NA,"L. Kollmann","3526","2000","12","13",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Córrego da Esperança, terreno de Maria E. Pereira.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2012",NA
"422","2018-12-03 11:21:46-02","CEPLAC","CEPEC","79889","S","Plantae","Malpighiaceae","Lophopterys","floribunda","Lophopterys floribunda",NA,"A. M. Amorim",NA,NA,NA,"L. Mendes",NA,"1998","09","12",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Parque Ecológico Sombra da Tarde.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"423","2018-12-03 11:21:46-02","CEPLAC","CEPEC","102566","S","Plantae","Malpighiaceae","Lophopterys","floribunda","Lophopterys floribunda",NA,"A. M. Amorim",NA,NA,NA,"L. Kollmann","3267","2000","11","21",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Parque Municipal Sombra da Tarde.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA
"424","2018-12-03 11:22:06-02","CEPLAC","CEPEC","102577","S","Plantae","Malpighiaceae","Stigmaphyllon","tomentosum","Stigmaphyllon tomentosum",NA,"R. F. Almeida",NA,NA,NA,"L. Kollmann","3285","2000","11","21",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Parque Municipal Sombra da Tarde (terreno do Sr. René).","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2012",NA
"425","2018-12-03 11:21:51-02","CEPLAC","CEPEC","138066","S","Plantae","Malpighiaceae","Niedenzuella","acutifolia","Niedenzuella acutifolia",NA,"R. F. Almeida",NA,NA,NA,"L. Kollmann","3330","2000","11","21",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Parque Municipal Sombra da Tarde (Trilha da Pedra).","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013",NA
"426","2018-12-03 11:16:34-02","CEPLAC","CEPEC","67452","S","Plantae","Fabaceae","Cleobulia","multiflora","Cleobulia multiflora",NA,"L. P. de Queiroz",NA,NA,NA,"R. M. Pizziolo","170","1984","07","09",NA,"Brasil","Espírito Santo","BARRA DE SÃO FRANCISCO","Sto. Augustinho.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1996",NA
"427","2019-12-20 18:46:45-03","UFSJ","HUFSJ","7781","S","Plantae","Myrtaceae","Myrcia","hexasticha","Myrcia hexasticha","Kiaersk.","Sobral, M","2004",NA,NA,"Kollmann, L; Bause, E; Clóves.","3273","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sobra da tarde.","-40.8908004760742","-18.7549991607666","36480","HUFSJ007781","auto","230","230","Arbusto de 2m. Frutos pretos maduros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-07-02 15:56:25-03","UEM","HUEM","24713","S","Plantae","Poaceae","Sorghum","bicolor","Sorghum bicolor","(L.) Moench","L.G.Clark","1990","02","20","Roberio Marcos Piziolo","183","1984","07","11",NA,"Brasil","Espirito Santo","Barra de São Francisco","Boa Sorte","-40.8908004760742","-18.7549991607666","36480","HUEM000010388","auto",NA,NA,"Arbusto de 2m, fruto preto quando maduro, solo amarelo.",NA,"HUEM000010388",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-07-02 15:56:25-03","UEM","HUEM","24733","S","Plantae","Poaceae","Sorghum","bicolor","Sorghum bicolor","(L.) Moench",NA,NA,NA,NA,"Rogério Marcos Piziolo","184","1984","07","11",NA,"Brasil","Espirito Santo","Barra de São Francisco","Boa Sorte","-40.8908004760742","-18.7549991607666","36480","HUEM000010387","auto",NA,NA,"Erva com frutos, vermelhos quando maduros. Solo amarelo.",NA,"HUEM000010387",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-07 11:20:30-03","UFMG","BHCB-SL","108210","PreservedSpecimen","Plantae","Selaginellaceae","Selaginella","convoluta","Selaginella convoluta","(Arn.) Spring","Salino, A","2007","09",NA,"Kollmann, RL; Bausen, E","3540","2000",NA,NA,"América","Brasil","Espírito Santo","Barra de São Francisco","Córrego da Poaia, Fazenda Santa Cruz.","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,"Rupícola no sol. Erva 15cm; Folhas verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-07 11:19:31-03","UFMG","BHCB-SL","108370","PreservedSpecimen","Plantae","Pteridaceae","Adiantum","pulverulentum","Adiantum pulverulentum","L.","Salino, A","2007","09",NA,"Kollmann, RL","3373","2000","11","23","América","Brasil","Espírito Santo","Barra de São Francisco","Córrego das Palmaas","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,"Terrestre na sombra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-07 11:19:31-03","UFMG","BHCB-SL","108623","PreservedSpecimen","Plantae","Pteridaceae","Adiantum","subcordatum","Adiantum subcordatum","Sw.","Salino, A","2008","04","16","Kollmann, RL","3337","2000","11","21","América","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.8908004760742","-18.7549991607666","36480",NA,"auto","230","230","Planta ereta de 1m. Folhas verdes azuladas, face adaxial, Soros marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-10-16 14:11:35-03","UEL","FUEL","55998","PreservedSpecimen","Plantae","Nyctaginaceae","Leucaster","caniflorus","Leucaster caniflorus","(Mart.) Choisy","Siqueira, GS","2012","06","27","Siqueira, GS","752","2012","06","24",NA,"Brasil","Espirito Santo","Barra de São Francisco","Vila Paulista, nova estrada de Vila Paulista","-40.793611","-18.658611",NA,"FUEL055998",NA,"192","192","Trepadeira lenhosa. Botão verde e flor verde claro; Macega.","Tracheophyta",NA,NA,"-40.793611","-18.658611",NA,"Caryophyllales",NA,NA,NA,NA
"434","2019-05-06 11:53:54-03","UFU","HUFU","61399","S","Plantae","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","(DC.) Baker","Barroso, G.M.","1990",NA,NA,"Pizziolo, R.M.","180","1984","07","10",NA,"Brasil","Espírito Santo","Barra de São Francisco","Boa Sorte","-40.8908004760742","-18.7549991607666","36480","HUFU00049041","auto",NA,NA,"Arbusto, ca. 3 m alt. Flores brancas, melífera.; solo escuro.",NA,"HUFU00049041",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-05-06 11:52:34-03","UFU","HUFU","61384","S","Plantae","Asteraceae","Baccharis","cinerea","Baccharis cinerea","DC.","Heiden, G.","2016","05","10","Kollmann, L.; Bausen, E.","3290","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal sombra da Tarde, Terreno do Sr. René","-40.8908004760742","-18.7549991607666","36480","HUFU00042025","auto","230","230","Arbusto, ca. 1 m alt. Sol. Flores brancas.",NA,"HUFU00042025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-02-07 09:49:23-02","MN","R-TIPOS","190100","S","Plantae","Arecaceae","Bactris","bahiensis","Bactris bahiensis","Noblick ex A.J. Hend.",NA,NA,NA,NA,"Fernandes, H.Q.B. ; Bausen, E. & Santos, D.N.","3147","1994","03","09",NA,"Brasil","Espirito Santo","Barra de São Francisco","Ponte do Bagaço","-40.816667","18.783333",NA,"R000190100",NA,"300","300",NA,NA,"R000190100_001",NA,"40°49'W","18°47'N",NA,NA,"Isoparatypus",NA,NA,NA
"437","2020-03-10 14:46:50-03","UNIVASF","HVASF","16671","PreservedSpecimen","Plantae","Bromeliaceae","Orthophytum","aff. magalhaesii","Orthophytum aff. magalhaesii","L.B.Sm.","J.A. Siqueira Filho","2012","07","30","J.A. Siqueira Filho","2855","2012","07","30","América do Sul","Brasil","Espírito Santo","Barra de São Francisco","Estrada Barra de São Francisco, Vila Pavão",NA,NA,NA,"HVASF016671",NA,"424","424","Erva rupícola. Folhas vináceas com densas escamas sobre ambas as superfícies foliares. Inflorescência ca. 50cm alt.. Flores diminutas alvas. Coletado por Marcos Zanoni em 10/2005. Bromeliário Biouniverso 795. Em cultivo no VIVASF 45. Data de coleta original: 01/10/2005.",NA,"HVASF016671_v01 HVASF016671_v02 HVASF016671_v03",NA,"9999.000000","9999.000000",NA,NA,NA,NA,NA,"U"
"438","2019-11-21 10:09:05-03","IBt","SP","470864","S","Plantae","Malpighiaceae","Niedenzuella","multiglandulosa","Niedenzuella multiglandulosa","(A.Juss.) W.R.Anderson","Almeida, RF","2012","09",NA,"Kollmann, L; Bausen, E; Andrade, AE","3488","2000","12","12",NA,"Brasil","Espírito Santo","Barra de São Francisco","Cabeceira do córrego do Engenho. Terreno de Alfredo Bassi","-40.8908004760742","-18.7549991607666","36480",NA,"auto","235","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-21 10:08:39-03","IBt","SP","446795","S","Plantae","Malpighiaceae","Carolus","chlorocarpus","Carolus chlorocarpus","(A.Juss.) W.R.Anderson","Almeida, RF","2012","09",NA,"Kollmann, L; Bausen, E","3526","2000","12","13",NA,"Brasil","Espírito Santo","Barra de São Francisco","Córrego da Esperança, terreno de Maria E. Pereira","-40.8908004760742","-18.7549991607666","36480","SP048312","auto",NA,NA,NA,NA,"SP048312",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-21 10:08:44-03","IBt","SP","445445A","S","Plantae","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Amorim, AM","2001",NA,NA,"Kollmann, L; Bausen, E","3531","2000","12","13",NA,"Brasil","Espírito Santo","Barra de São Francisco","Córrego da Esperança, terreno de Maria E. Pereira","-40.8908004760742","-18.7549991607666","36480",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-21 10:18:46-03","IBt","SP","370338","S","Plantae","Rutaceae","Neoraputia","alba","Neoraputia alba","(Nees & Mart.) Emmerich ex Kallunki","Pirani, JR","2002",NA,NA,"Kollmann, L; Bausen, E","3374","2000","11","23",NA,"Brasil","Espírito Santo","Barra de São Francisco","Córrego das Palmas, terreno de Roberto Strey.","-40.8908004760742","-18.7549991607666","36480","SP048809","auto",NA,NA,NA,NA,"SP048809",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-21 10:09:01-03","IBt","SP","445473A","S","Plantae","Malpighiaceae","Lophopterys","floribunda","Lophopterys floribunda","W.R.Anderson & C.C.Davis","Almeida, RF","2012","09",NA,"Kollmann, L; Bausen, E","3267","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.8908004760742","-18.7549991607666","36480",NA,"auto","230","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-21 10:16:16-03","IBt","SP","364206","S","Plantae","Poaceae","Parodiolyra","micrantha","Parodiolyra micrantha","(Kunth) Davidse & Zuloaga",NA,NA,NA,NA,"Kollmann, L; Bausen, E; Cloves","3269","2000","11","21",NA,"Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.8908004760742","-18.7549991607666","36480","SP036108","auto","230","230",NA,NA,"SP036108",NA,NA,NA,NA,NA,NA,NA,NA,NA
