"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","infraspecificEpithet","dayIdentified","recordedBy","recordNumber","day","continentOcean","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","class","previousCatalogNumber","relatedCatalogItem","sex"
"857","2019-12-06 14:48:57-03","MBM","MBM","248667","S","Plantae",NA,NA,"Fabaceae","Machaerium","uncinatum","Machaerium uncinatum","(Vell.) Benth.","Mendonça, C.V.",NA,NA,"1999","09","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Mendonça, C.V.","488","20","Southern America",NA,NA,NA,NA,NA,"MBM248667","MBM248667",NA,NA,NA,NA,NA
"858","2019-12-06 14:35:48-03","MBM","MBM","270336","S","Plantae",NA,NA,"Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Lombardi, J.A.",NA,NA,"2001","12","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Gomes, J.V.","1258","18","Southern America",NA,NA,NA,NA,NA,"MBM270336","MBM270336",NA,NA,NA,NA,NA
"859","2019-12-06 14:45:18-03","MBM","MBM","178404","S","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.","Oliveira, A.S. de",NA,NA,"1985","01","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, L.M.; et al.; et al.","668","23","Southern America",NA,NA,NA,NA,NA,"MBM178404","MBM178404",NA,NA,NA,NA,NA
"860","2019-12-06 15:10:08-03","MBM","MBM","270365","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","floribunda","Myrciaria floribunda","(West ex Willd.) O. Berg","Sobral, M.",NA,NA,"2002","04","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Gomes, J.V.","1548",NA,"Southern America",NA,NA,NA,NA,NA,"MBM270365","MBM270365",NA,NA,NA,NA,NA
"861","2019-12-06 14:46:47-03","MBM","MBM","248666","S","Plantae",NA,NA,"Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) Lima ex G.P. Lewis","Mendonça Filho, C.V.",NA,NA,"1999","09","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Mendonça Filho, C.V.; et al.; et al.","491","20","Southern America",NA,NA,NA,NA,NA,"MBM248666","MBM248666",NA,NA,NA,NA,NA
"862","2019-12-06 14:45:18-03","MBM","MBM","178403","S","Plantae",NA,NA,"Euphorbiaceae","Pera","leandri","Pera leandri","Baill.","Oliveira, A.S. de",NA,NA,"1985","01","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, M.; et al.; et al.","588","18","Southern America",NA,NA,NA,NA,NA,"MBM178403","MBM178403",NA,NA,NA,NA,NA
"863","2019-12-06 15:13:34-03","MBM","MBM","178381","S","Plantae",NA,NA,"Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","138",NA,"Southern America",NA,NA,NA,NA,NA,"MBM178381","MBM178381",NA,NA,NA,NA,NA
"864","2019-12-06 14:46:11-03","MBM","MBM","178531","S","Plantae",NA,NA,"Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","(Vogel.) Macbr.","C.V. Mendonça f.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Costa, L.V.","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,"MBM178531","MBM178531",NA,NA,NA,NA,NA
"865","2019-12-06 15:05:06-03","MBM","MBM","274587","S","Plantae",NA,NA,"Melastomataceae","Miconia","cinamomifolia","Miconia cinamomifolia","(DC.) Triana","Goldenberg, R.",NA,NA,"2001","11","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Gomes, J.V.","1023",NA,"Southern America",NA,NA,NA,NA,NA,"MBM274587","MBM274587",NA,NA,NA,NA,NA
"866","2019-12-06 15:12:40-03","MBM","MBM","178376","S","Plantae",NA,NA,"Passifloraceae","Passiflora","speciosa","Passiflora speciosa","Gardn.","Cervi, A.C.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","691",NA,"Southern America",NA,NA,NA,NA,NA,"MBM178376","MBM178376",NA,NA,NA,NA,NA
"867","2019-12-06 15:13:25-03","MBM","MBM","178382","S","Plantae",NA,NA,"Piperaceae","Piper","amplum","Piper amplum","Kunth","Guimarães, E.F.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lopes, M.A.; et al.; et al.","27A",NA,"Southern America",NA,NA,NA,NA,NA,"MBM178382","MBM178382",NA,NA,NA,NA,NA
"868","2019-12-06 15:25:30-03","MBM","MBM","170150","S","Plantae",NA,NA,"Vochysiaceae","Qualea","densiflora","Qualea densiflora","Warm.","França, F.",NA,NA,"1986","05","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lopes, M.A.","895","07","Southern America",NA,NA,NA,NA,NA,"MBM170150","MBM170150",NA,NA,NA,NA,NA
"869","2019-12-06 14:40:19-03","MBM","MBM","188038","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","nil","Ipomoea nil","(L.) Roth","Austin, D.F.",NA,NA,"1984","05","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","152","21","Southern America",NA,NA,NA,NA,NA,"MBM188038","MBM188038",NA,NA,NA,NA,NA
"870","2019-12-06 15:06:57-03","MBM","MBM","270373","S","Plantae",NA,NA,"Monimiaceae","Siparuna","reginae","Siparuna reginae","A. DC.","Lombardi, J.A.",NA,NA,"2001","12","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Gomes, J.V.","924","03","Southern America",NA,NA,NA,NA,NA,"MBM270373","MBM270373",NA,NA,NA,NA,NA
"871","2019-12-06 15:05:39-03","MBM","MBM","282780","S","Plantae",NA,NA,"Melastomataceae","Miconia","willdenowii","Miconia willdenowii","Klotzsch","Lombardi, J.A.",NA,NA,"2003","03","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Couto, F.R.","211",NA,"Southern America",NA,NA,NA,NA,NA,"MBM282780","MBM282780",NA,NA,NA,NA,NA
"872","2019-12-06 14:50:13-03","MBM","MBM","282765","S","Plantae",NA,NA,"Fabaceae","Pseudopiptadenia","contorta","Pseudopiptadenia contorta","(DC.) G.P. Lewis & M.P.M. Lima","Lombardi, J.A.",NA,NA,"2003","03","Brazil","Minas Gerais","Caratinga","Estação Biológica","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Couto, F.R.","215",NA,"Southern America",NA,NA,NA,NA,NA,"MBM282765",NA,NA,NA,NA,NA,NA
"873","2019-12-06 14:51:25-03","MBM","MBM","271687","S","Plantae",NA,NA,"Fabaceae","Swartzia","flaemingii","Swartzia flaemingii psilonema","(Harms) R.S. Cowan","Bortoluzzi, R.","2009","07","1998","09","Brazil","Minas Gerais","Caratinga","Estação Biológica da Caratinga, fazenda Montes Claros, mata do Rafael","-42.1391983032227","-19.7896995544434","49886",NA,"Árvore, ca 10m,. Frutos imaturos castanhos. Mata atlântica de morro","auto","psilonema","13","Lombardi, J.A.; et al.; et al.","2347","05","Southern America",NA,NA,NA,NA,NA,"MBM271687","MBM271687",NA,NA,NA,NA,NA
"874","2019-12-06 14:45:18-03","MBM","MBM","256261","S","Plantae",NA,NA,"Euphorbiaceae","Pera","parvifolia","Pera parvifolia","(Kl.) Muell. Arg.",NA,NA,NA,"1992","02","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Costa, L.V.; et al.; et al.","s.n.","25","Southern America",NA,NA,NA,NA,NA,"MBM256261","MBM256261",NA,NA,NA,NA,NA
"875","2019-12-06 15:23:02-03","MBM","MBM","199202","S","Plantae",NA,NA,"Styracaceae","Styrax","glaber","Styrax glaber","Sw.","Monteiro, R.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","461",NA,"Southern America",NA,NA,NA,NA,NA,"MBM199202","MBM199202",NA,NA,NA,NA,NA
"876","2019-12-06 15:20:34-03","MBM","MBM","176122","S","Plantae",NA,NA,"Sapindaceae","Paullinia","carpopodea","Paullinia carpopodea","Cambess.","Acevedo-Rodriguez, P.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","176",NA,"Southern America",NA,NA,NA,NA,NA,"MBM176122","MBM176122",NA,NA,NA,NA,NA
"877","2019-12-06 14:44:57-03","MBM","MBM","256240","S","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","alchorneoides","Euphorbia alchorneoides","Fr. Allem.",NA,NA,NA,"1987","12","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Horta, M.B.; et al.; et al.","s.n.","01","Southern America",NA,NA,NA,NA,NA,"MBM256240","MBM256240",NA,NA,NA,NA,NA
"878","2019-12-06 15:06:54-03","MBM","MBM","172305","S","Plantae",NA,NA,"Monimiaceae","Siparuna","apiosyce","Siparuna apiosyce","(Mart.) DC.","Pereira, M.V.L.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lopes, M.A.; et al.; et al.","72",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172305","MBM172305",NA,NA,NA,NA,NA
"879","2019-12-06 15:06:57-03","MBM","MBM","172302","S","Plantae",NA,NA,"Monimiaceae","Siparuna","camporum","Siparuna camporum","(Tul.) A. DC.","Pereira, M.V.L.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","373",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172302","MBM172302",NA,NA,NA,NA,NA
"880","2019-12-06 15:07:23-03","MBM","MBM","172273","S","Plantae",NA,NA,"Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Gaudich.","Costa, L.V.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Costa, L.V.; et al.; et al.","181",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172273","MBM172273",NA,NA,NA,NA,NA
"881","2019-12-06 15:07:23-03","MBM","MBM","172276","S","Plantae",NA,NA,"Moraceae","Sorocea","guilleminiana","Sorocea guilleminiana","Gaudich.","Carauta, J.P.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lopes, M.A.; et al.; et al.","587",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172276","MBM172276",NA,NA,NA,NA,NA
"882","2019-12-06 15:02:04-03","MBM","MBM","187976","S","Plantae",NA,NA,"Malpighiaceae","Heteropterys","campestris","Heteropterys campestris","A. Juss.","Mamede, M.C. .H.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","149",NA,"Southern America",NA,NA,NA,NA,NA,"MBM187976","MBM187976",NA,NA,NA,NA,NA
"883","2019-12-06 15:18:55-03","MBM","MBM","172250","S","Plantae",NA,NA,"Rubiaceae","Molopanthera","paniculata","Molopanthera paniculata","Turcz.","Jung-Mendaçolli, S.L.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","178",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172250","MBM172250",NA,NA,NA,NA,NA
"884","2019-12-06 14:45:18-03","MBM","MBM","256263","S","Plantae",NA,NA,"Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,"1992","02","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Costa, L.V.; et al.; et al.","s.n.","25","Southern America",NA,NA,NA,NA,NA,"MBM256263","MBM256263",NA,NA,NA,NA,NA
"885","2019-12-06 15:05:09-03","MBM","MBM","233888","S","Plantae",NA,NA,"Melastomataceae","Miconia","discolor","Miconia discolor","DC.","Goldenberg, R.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lombardi, J.A.; et al.; et al.","2328",NA,"Southern America",NA,NA,NA,NA,NA,"MBM233888","MBM233888",NA,NA,NA,NA,NA
"886","2019-12-06 15:08:38-03","MBM","MBM","178446","S","Plantae",NA,NA,"Myrtaceae","Gomidesia","spectabilis","Gomidesia spectabilis","(DC.) O. Berg","Peron, M.",NA,NA,"1984","07","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","303","24","Southern America",NA,NA,NA,NA,NA,"MBM178446","MBM178446",NA,NA,NA,NA,NA
"887","2019-12-06 15:19:04-03","MBM","MBM","172249","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Aubl.","Jung-Mendaçolli, S.L.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","443",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172249","MBM172249",NA,NA,NA,NA,NA
"888","2019-12-06 14:58:29-03","MBM","MBM","199153","S","Plantae",NA,NA,"Lauraceae","Ocotea","odorifera","Ocotea odorifera","(Vell.) Rohwer",NA,NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","383",NA,"Southern America",NA,NA,NA,NA,NA,"MBM199153","MBM199153",NA,NA,NA,NA,NA
"889","2019-12-06 14:45:18-03","MBM","MBM","256266","S","Plantae",NA,NA,"Euphorbiaceae","Pera","glabrata","Pera glabrata","(Schott) Baill.",NA,NA,NA,"1985","09","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","685","21","Southern America",NA,NA,NA,NA,NA,"MBM256266","MBM256266",NA,NA,NA,NA,NA
"890","2019-12-06 14:23:37-03","MBM","MBM","194066","S","Plantae",NA,NA,"Acanthaceae","Justicia",NA,"Justicia",NA,NA,NA,NA,"1984","05","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; Lopes, M.A.; Lopes, M.A.","223","24","Southern America",NA,NA,NA,NA,NA,"MBM194066","MBM194066",NA,NA,NA,NA,NA
"891","2019-12-06 14:48:52-03","MBM","MBM","172291","S","Plantae",NA,NA,"Fabaceae","Machaerium","hirtum","Machaerium hirtum","(Vell.) Stellfeld","Lima, H.C. de",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","743",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172291","MBM172291",NA,NA,NA,NA,NA
"892","2019-12-06 15:15:02-03","MBM","MBM","175909","S","Plantae",NA,NA,"Poaceae","Parodiolyra","micrantha","Parodiolyra micrantha","(Kunth) Zuloaga & Davidse","Flgueiras, T.S.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","339",NA,"Southern America",NA,NA,NA,NA,NA,"MBM175909","MBM175909",NA,NA,NA,NA,NA
"893","2019-12-06 15:19:13-03","MBM","MBM","210181","S","Plantae",NA,NA,"Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","242",NA,"Southern America",NA,NA,NA,NA,NA,"MBM210181","MBM210181",NA,NA,NA,NA,NA
"894","2019-12-06 15:05:19-03","MBM","MBM","233887","S","Plantae",NA,NA,"Melastomataceae","Miconia","latecrenata","Miconia latecrenata","(DC.) Naudin","Goldenberg, R.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lombardi, J.A.; et al.; et al.","2327",NA,"Southern America",NA,NA,NA,NA,NA,"MBM233887","MBM233887",NA,NA,NA,NA,NA
"895","2019-12-06 15:08:20-03","MBM","MBM","251940","S","Plantae",NA,NA,"Myrtaceae","Eugenia","platyphylla","Eugenia platyphylla","O. Berg","Kawasaki, M.L.",NA,NA,"2000","03","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lombardi, J.A.","3640","24","Southern America",NA,NA,NA,NA,NA,"MBM251940","MBM251940",NA,NA,NA,NA,NA
"896","2019-12-06 15:06:25-03","MBM","MBM","194163","S","Plantae",NA,NA,"Meliaceae","Guarea","macrophylla","Guarea macrophylla","Vahl",NA,NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","548",NA,"Southern America",NA,NA,NA,NA,NA,"MBM194163","MBM194163",NA,NA,NA,NA,NA
"897","2019-12-06 15:19:10-03","MBM","MBM","227944","S","Plantae",NA,NA,"Rubiaceae","Psychotria","ipecacuanha","Psychotria ipecacuanha","(Brot.) Stockes","Assis, M.C.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","139",NA,"Southern America",NA,NA,NA,NA,NA,"MBM227944","MBM227944",NA,NA,NA,NA,NA
"898","2019-12-06 15:12:46-03","MBM","MBM","194111","S","Plantae",NA,NA,"Phytolaccaceae","Gallesia","integrifolia","Gallesia integrifolia","(Spreng.) Harms","Sena, T.S.N.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,"MBM194111","MBM194111",NA,NA,NA,NA,NA
"899","2019-12-06 14:27:04-03","MBM","MBM","188027","S","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","laeta","Tabernaemontana laeta","Mart.","Leeuwenberg, A.J.M.",NA,NA,"1984","10","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lopes, M.A.; et al.; et al.","557","22","Southern America",NA,NA,NA,NA,NA,"MBM188027","MBM188027",NA,NA,NA,NA,NA
"900","2019-12-06 14:48:25-03","MBM","MBM","214480","S","Plantae",NA,NA,"Fabaceae","Inga","edulis","Inga edulis","Mart.","Pennington, T.D.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lopes, M.A.; et al.; et al.","653",NA,"Southern America",NA,NA,NA,NA,NA,"MBM214480","MBM214480",NA,NA,NA,NA,NA
"901","2019-12-06 14:38:36-03","MBM","MBM","226773","S","Plantae",NA,NA,"Celastraceae","Cheiloclinium","cognatum","Cheiloclinium cognatum","(Miers) A.C. Smith","Lombardi, J.A.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lopes, M.A.; et al.; et al.","543",NA,"Southern America",NA,NA,NA,NA,NA,"MBM226773","MBM226773",NA,NA,NA,NA,NA
"902","2019-12-06 15:14:51-03","MBM","MBM","175908","S","Plantae",NA,NA,"Poaceae","Olyra","latifolia","Olyra latifolia","L.","Filgueiras, T.S.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","184",NA,"Southern America",NA,NA,NA,NA,NA,"MBM175908","MBM175908",NA,NA,NA,NA,NA
"903","2019-12-06 15:02:31-03","MBM","MBM","187975","S","Plantae",NA,NA,"Malpighiaceae","Stigmaphyllon","puberulum","Stigmaphyllon puberulum","Griseb.","Andrade, P.M.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","321",NA,"Southern America",NA,NA,NA,NA,NA,"MBM187975","MBM187975",NA,NA,NA,NA,NA
"904","2019-12-06 15:07:13-03","MBM","MBM","172271","S","Plantae",NA,NA,"Moraceae","Ficus","pulchella","Ficus pulchella","Schott ex Sprenge","Carauta, J.P.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","417",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172271","MBM172271",NA,NA,NA,NA,NA
"905","2019-12-06 15:20:47-03","MBM","MBM","176139","S","Plantae",NA,NA,"Sapindaceae","Serjania","thoracoides","Serjania thoracoides","Radlk.","Acevedo-Rodriguez, P.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","296",NA,"Southern America",NA,NA,NA,NA,NA,"MBM176139","MBM176139",NA,NA,NA,NA,NA
"906","2019-12-06 15:07:49-03","MBM","MBM","199259","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","laurifolia","Campomanesia laurifolia","Gardner","Landrum, L.; Kawasaki, L.",NA,NA,"1985","10","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Andrade, P.M.; et al.; et al.","649","22","Southern America",NA,NA,NA,NA,NA,"MBM199259","MBM199259",NA,NA,NA,NA,NA
"907","2019-12-06 15:10:34-03","MBM","MBM","199169","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","pernambucensis","Guapira pernambucensis","(Casar.) Lundell","Furlan, A.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Lopes, M.A.; et al.; et al.","612",NA,"Southern America",NA,NA,NA,NA,NA,"MBM199169","MBM199169",NA,NA,NA,NA,NA
"908","2019-12-06 14:48:51-03","MBM","MBM","172298","S","Plantae",NA,NA,"Fabaceae","Machaerium","condenstum","Machaerium condenstum","Kuhl. & Hoehne","Mendonça, C.V.",NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"C.V. Mendonça f.; et al.; et al.","263",NA,"Southern America",NA,NA,NA,NA,NA,"MBM172298","MBM172298",NA,NA,NA,NA,NA
