"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","imagecode","geoFlag","phylum","order","continentOcean","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","infraspecificEpithet","typeStatus","class","individualCount","relatedCatalogItem"
"1258","2019-11-21 10:05:16-03","IBt","SP","199440","S","Plantae","Fabaceae","Chamaecrista","potentilla","Chamaecrista potentilla","(Mart. ex Benth.) H.S.Irwin & Barneby","Hervêncio, P","1998",NA,NA,"Furlan, A; Giulietti, AM; Harley, R; Wanderley, MG; Varanda, E","CFCR4499","1984","07","15","Brasil","Minas Gerais","Rio Vermelho","Morro do Ambrósio, Pedra menina","-43.0092010498047","-18.2936000823975","26996",NA,"SP024494","SP024494","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2019-11-21 10:09:40-03","IBt","SP","198692","S","Plantae","Melastomataceae","Fritzschia","edmundoi","Fritzschia edmundoi","(Brade) M.J.Rocha & P.J.F.Guim.","Nunes, D","2018","05","02","Furlan, A; Giulietti, AM; Wanderley, MGL; Varanda, EM; Harley, RM","CFCR4462","1984","07","14","Brasil","Minas Gerais","Rio Vermelho","Morro do Ambrósio, Pedra Menina","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2019-11-21 10:05:16-03","IBt","SP","199438","S","Plantae","Fabaceae","Chamaecrista","potentilla","Chamaecrista potentilla","(Mart. ex Benth.) H.S.Irwin & Barneby","Hervêncio, P","1998",NA,NA,"Harley, RM; et al.","CFCR4506","1984","07","15","Brasil","Minas Gerais","Rio Vermelho","Morro do Ambrósio, Pedra Menina","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2019-11-21 10:16:22-03","IBt","SP","221616","S","Plantae","Poaceae","Paspalum","carinatum","Paspalum carinatum","(Humb. & Bonpl.) Flüggé",NA,NA,NA,NA,"Giulietti, AM; et al.","CFCR7700","1985","03","31","Brasil","Minas Gerais","Rio Vermelho","Morro do Ambrósio, Pedra Menina.","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2019-11-21 10:04:45-03","IBt","SP","199425","S","Plantae","Fabaceae","Aeschynomene","vogelii","Aeschynomene vogelii","Rudd","Fernandes, A","1997","10","07","Wanderley, MGL; Varanda, E; Furlan, A; Giulietti, AM; Harley, RM","CFCR4452","1984","07","14","Brasil","Minas Gerais","Rio Vermelho","Morro do Ambrósio. Pedra Menina","-43.0092010498047","-18.2936000823975","26996",NA,"SP025954","SP025954","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2019-11-21 10:10:46-03","IBt","SP","198686","S","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","(D.Don) Cogn.","Martins, E","1997","03","12","Harley, RM; Wanderley, MGL; Varanda, E; Furlan, A; Giulietti, AM","CFCR4446","1984","07","14","Brasil","Minas Gerais","Rio Vermelho","Pedra da Menina. Morro do Ambrósio","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2019-11-21 10:13:30-03","IBt","SP","357541","S","Plantae","Orchidaceae","Laelia",NA,"Laelia",NA,NA,NA,NA,NA,"Pinheiro, F; Rivadavia, FL","155","2000","04",NA,"Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2019-11-21 10:13:30-03","IBt","SP","205856","S","Plantae","Orchidaceae","Laelia","crispata","Laelia crispata","(Thunb.) Garay",NA,NA,NA,NA,"Mello-Silva, R; Pirani, JR; Meguro, M","CFCR7857","1985","08","01","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2019-11-21 10:08:32-03","IBt","SP","232464","S","Plantae","Malpighiaceae","Byrsonima","spinensis","Byrsonima spinensis","W.R.Anderson","Mamede, MCH","2010","06",NA,"Cordeiro, I; Mello-Silva, R; Cavalcanti, TB; Menezes, NL; Gonçalves, JCC","CFCR10245","1986","09","09","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975","26996",NA,"SP015420",NA,"auto",NA,NA,NA,NA,NA,"1460","1460",NA,NA,NA,NA,NA,NA
"1267","2019-11-21 10:19:55-03","IBt","SP","232610","S","Plantae","Xyridaceae","Xyris","aurea","Xyris aurea","L.B.Sm. & Downs",NA,NA,NA,NA,"Cordeiro, I; et al.","CFCR10251","1986","09","09","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,"1460","1460",NA,NA,NA,NA,NA,NA
"1268","2019-11-21 10:13:30-03","IBt","SP","361428","S","Plantae","Orchidaceae","Laelia",NA,"Laelia",NA,NA,NA,NA,NA,"Pinheiro, F; Lopes, FR","173","2000","07",NA,"Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2019-11-21 10:02:54-03","IBt","SP","199342","S","Plantae","Bromeliaceae","Vriesea","minor","Vriesea minor","(L.B.Sm.) Leme","Wanderley, MGL; Versieux, LM","2008",NA,NA,"Wanderley, MGL; Varanda, EM; Furlan, A; Giulietti, AM; Harley, RM","CFCR4491","1984","07","15","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina. Alto do Morro do Ambrósio","-43.0092010498047","-18.2936000823975","26996","Sobre pedra. Frutos verdes e marrons","SP053785","SP053785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2019-11-21 10:04:27-03","IBt","SP","357855","S","Plantae","Euphorbiaceae","Maprounea","guianensis","Maprounea guianensis","Aubl.","Cordeiro, I",NA,NA,NA,"Salimena, FRG; Assis, LCS","202","2001","09","04","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Fazenda Vale do Alto. Solo arenoso quartzítico.","-43.0092010498047","-18.2936000823975","26996","Arbusto. Comum.",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","2019-11-21 10:02:37-03","IBt","SP","202319","S","Plantae","Bromeliaceae","Encholirium",NA,"Encholirium",NA,NA,NA,NA,NA,"Meguro, M; Isejima, EM; Mello-Silva, R; Pirani, JR","CFCR5505","1984","10","14","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Fazenda Vargem Angélica, morro da Virada do Mato Virgem","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1272","2019-12-05 09:46:14-03","IBt","SP","202310","S","Plantae","Apocynaceae","Ditassa","fasciculata","Ditassa fasciculata","E.Fourn.","Fontella, J","1988","10","26","Meguro, M; Isejima, EM; Mello-Silva, R; Pirani, JR","CFCR5498","1984","10","14","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Fazenda Vargem Angélica, morro da Virada do Mato Virgem","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","2019-11-21 10:03:43-03","IBt","SP","316131","S","Plantae","Eriocaulaceae","Syngonanthus","brasiliana","Syngonanthus brasiliana","Giul.","Giulietti, AM",NA,NA,NA,"Isejima, E; Pirani, JR; Meguro, M; Mello-Silva, R","CFCR5471","1981","10","13","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Fazenda Vargem do Anjo - Espigão do Meio","-43.0092010498047","-18.2936000823975","26996",NA,"SP002878","SP002878","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratype",NA,NA,NA
"1274","2019-11-21 10:02:54-03","IBt","SP","202317","S","Plantae","Bromeliaceae","Vriesea","oligantha","Vriesea oligantha","(Baker) Mez","Versieux, LM","2008","01",NA,"Isejima, EM; Mello-Silva, R; Pirani, JR; Meguro, M","CFCR5468","1984","10","13","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Fazenda Vargem do Anjo, morro do Espigão do meio","-43.0092010498047","-18.2936000823975","26996",NA,"SP053794","SP053794","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","2019-11-21 10:02:43-03","IBt","SP","202313","S","Plantae","Bromeliaceae","Orthophytum","schulzianum","Orthophytum schulzianum","Leme & M.Machado","Louzada, RB","2013","06",NA,"Meguro, M; Isejima, EM; Mello-Silva, R; Pirani, JR","CFCR5460","1984","10","13","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Fazenda Vargem do Anjo, morro do Espigão do meio","-43.0092010498047","-18.2936000823975","26996",NA,"SP052397","SP052397","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2019-12-05 09:46:14-03","IBt","SP","202309","S","Plantae","Apocynaceae","Ditassa","fasciculata","Ditassa fasciculata","E.Fourn.","Fontella, J","1988","10","26","Meguro, M; Isejima, EM; Mello-Silva, R; Pirani, JR","CFCR5398","1984","10","13","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Fazenda Vargem do Anjo, morro do Espigão do meio","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2019-11-21 10:09:26-03","IBt","SP","312218","S","Plantae","Malvaceae","Pseudobombax","campestre","Pseudobombax campestre","(Mart. & Zucc.) A.Robyns","Esteves, GL",NA,NA,NA,"Mello-Silva, R; et al.","424","1991","06","10","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Fazenda Vargem do Anjo. Morro Espigão do Meio","-43.0092010498047","-18.2936000823975","26996",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2019-11-21 10:11:21-03","IBt","SP","271921","S","Plantae","Myrtaceae","Eugenia","bimarginata","Eugenia bimarginata","DC.","Kawasaki, ML","1991",NA,NA,"Isejima, EM; Mello-Silva, R; Pirani, JR; Meguro, M","CFRC5449","1984","10","13","Brasil","Minas Gerais","Rio Vermelho","Pedra Menina, Faz. Vargem do Anjo. Espigão do Meio.","-43.0092010498047","-18.2936000823975","26996","CFCR 5449. Arvoreta da mata ciliar, ca. 4,5m alt., flores brancas, floração intensa (com abelhas).","SP011929","SP011929","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
