"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","scientificName","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","specificEpithet","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","class","continentOcean","preparationType","infraspecificEpithet","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType"
"342","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG4527","S","Plantae","Calophyllaceae","Calophyllum","Calophyllum brasiliense","JLPRezende",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliense",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas opostas, simples, bordas inteiras, textura coriácea, nervura peninérvea. Inflorescência em cacho. Fruto usado para artesanato.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG4841","S","Plantae","Calophyllaceae","Calophyllum","Calophyllum brasiliense","Swerts",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","Samambaia","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliense",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas opostas, simples.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG2138","S","Plantae","Myrtaceae","Campomanesia","Campomanesia","Juliana Lima Passos Rezende",NA,"2013","12","13","Brasil","Minas Gerais","Serro",NA,"-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Frutos verdes amarelos sepalas verdes folhas opostas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG2190","S","Plantae","Myrtaceae","Campomanesia","Campomanesia","Thaís",NA,"2013","12","14","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,"1.1","1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"X 657402 Y 7953573. Folhas opostas, alternas, glabras. Fruto maduro amarelo esférico.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-03-20 11:47:19-03","MCN-PUC-MINAS","HPUC-MG","ANG4406","S","Plantae","Myrtaceae","Campomanesia","Campomanesia adamantium","Tarso N.C.","19",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"926","926",NA,NA,NA,NA,"adamantium",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas simples, textura coriácea, filotaxia verticilada. Planta alimentícia. UTM: 7459859 x; 656110 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-19 10:30:56-03","MCN-PUC-MINAS","HPUC-MG","CARP067","S","Plantae","Myrtaceae","Campomanesia","Campomanesia xathocarpa","Thaís",NA,"2013","12","14","Brasil","Minas Gerais","Serro","Ausente","-43.378889","43° 22' 44''W","18° 36' 12''S","811","811",NA,NA,NA,NA,"xathocarpa",NA,"M.F.V.Starling & CUNHA, J.S",NA,NA,NA,"-18.603333",NA,NA,"Fruto simples - Bacóide. Material Juliana - nº 3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-05-29 16:14:12-03","MCN-PUC-MINAS","HPUC-MG","BRI765","S","Plantae","Dicranaceae","Campylopus","Campylopus savannarum","Maria",NA,"2013","07","07","Brasil","Minas Gerais","Serro","Ausente","-43.445","43°26'42'' W","18°30'54'' S","1.3","1.3",NA,NA,"Bryophyta",NA,"savannarum",NA,NA,NA,NA,NA,"-18.515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG4401","S","Plantae","Cannaceae","Canna","Canna","Menezes Tauane","8",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"877","877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"UTM: 7960327 x; 653677 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-10-17 12:38:53-03","MCN-PUC-MINAS","HPUC-MG","CARP068","S","Plantae","Caryocaraceae","Caryocar","Caryocar brasiliense","Juliana Rezende",NA,"2013","12","13","Brasil","Minas Gerais","Serro","Ausente","-43.378889","43° 22' 44''W","18° 36' 12''S","811","811",NA,NA,NA,NA,"brasiliense",NA,"M.F.V.Starling & CUNHA, J.S",NA,NA,NA,"-18.603333",NA,NA,"Fruto simples - Drupóide: Nuculânio. Área de pequi, próximo a rodovia Milho Verde. Material da Juliana - nº 10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG2162","S","Plantae","Caryocaraceae","Caryocar","Caryocar brasiliense","Juliana Lima Passos Rezende",NA,"2013","12","13","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"brasiliense",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Próxima a estrada Milho Verde / Serro. Folhas trifolioladas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-01-28 13:11:34-03","MCN-PUC-MINAS","HPUC-MG","ANG2127","S","Plantae","Urticaceae","Cecropia","Cecropia","Thaís",NA,"2013","12","08","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Peciolo com tricoma, tricoma na face abaxial da folha.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG2144","S","Plantae","Cannabaceae","Celtis","Celtis iguanaea","Juliana Lima Passos Rezende",NA,"2013","10","13","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"iguanaea",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Pasto abandonado em área de mata semidecidua, arbusto aproximadamente 2, 5 m, folhas pinadas simples, sepalas verdes, espinhos na base do ramo foliar com estípulas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-05-29 16:13:36-03","MCN-PUC-MINAS","HPUC-MG","LIQ192","S","Fungi","Cladoniaceae","Cladonia","Cladonia","Juliana.",NA,"2013","07","07","Brasil","Minas Gerais","Serro","Ausente","-43.445","43º 26' 42'' W","18º 30' 54'' S","1.3","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.515",NA,NA,"Ex; 16.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG2133","S","Plantae","Eriocaulaceae","Comanthera","Comanthera aciphylla","Juliana Lima Passos Rezende",NA,"2013","07","07","Brasil","Minas Gerais","Serro","Ausente, Campo da Bezerra","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"aciphylla",NA,"L.Echternacht",NA,NA,NA,"-18.604700088501","37754",NA,"Flores brancas secas, solo arenoso, flor masculina com 3 estames, flor feminina com 3 estiletes e estigmas.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG3947","S","Plantae","Eriocaulaceae","Comanthera","Comanthera aciphylla","JLPR","77",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"871","871",NA,NA,NA,NA,"aciphylla",NA,"Comparação com material vindo de especialista",NA,NA,NA,"-18.604700088501","37754",NA,"Possui pétalas brancas e sépalas verdes esbranquiçadas. Utilizadas no comércio e artesanato. UTM: Lat 7959179 - Long 654153.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG2196","S","Plantae","Eriocaulaceae","Comanthera","Comanthera elegans",NA,NA,"2014","04","18","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"elegans",NA,"Lívia Echternacht","2015","03","25","-18.604700088501","37754",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG2137","S","Plantae","Eriocaulaceae","Comanthera","Comanthera elegans","Juliana Lima Passos Rezende",NA,"2013","07","07","Brasil","Minas Gerais","Serro","Campo da Bezerra","-43.3793983459473",NA,NA,"1.2","1.2",NA,NA,NA,NA,"elegans",NA,"C.A.F.Júnior",NA,NA,NA,"-18.604700088501","37754",NA,"x 657211 y 7951013. Caule dourado com tricomas na base, inflorescência branca.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-01-28 13:11:13-03","MCN-PUC-MINAS","HPUC-MG","ANG4360","S","Plantae","Fabaceae","Copaifera","Copaifera cf. langsdorffii","JLPR","90",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"cf. langsdorffii",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas compostas, bordas simples, textura membranosa. Planta medicinal.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-01-28 13:11:13-03","MCN-PUC-MINAS","HPUC-MG","ANG4333","S","Plantae","Fabaceae","Copaifera","Copaifera langsdorffii","Ludivanelem A. S.","3",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"902","902",NA,NA,NA,NA,"langsdorffii",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas com textura membranosa. Sementes pretas com envoltório laranja. UTM: 7959898 x; 654636 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-01-28 13:11:13-03","MCN-PUC-MINAS","HPUC-MG","ANG4357","S","Plantae","Fabaceae","Copaifera","Copaifera langsdorffii","JLPR","111",NA,NA,NA,"Brasil","Minas Gerais","Serro","Sapateiro - Vila Nova","-43.3793983459473",NA,NA,"1174","1174",NA,NA,NA,NA,"langsdorffii",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas com textura membranácea, bordas simples. Usada como planta medicinal e fazer cercas. UTM: 7962996 x; 659871 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-01-28 13:11:13-03","MCN-PUC-MINAS","HPUC-MG","ANG5285","S","Plantae","Fabaceae","Copaifera","Copaifera langsdorfii","Swerts","2",NA,NA,NA,"Brasil","Minas Gerais","Serro","Santa Cruz de Cima - Samambaia","-43.560278","43°33'37 W","18°26'48 S",NA,NA,NA,NA,NA,NA,"langsdorfii",NA,NA,NA,NA,NA,"-18.446667",NA,NA,"Usado para lenha e em cerca",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-01-28 13:11:07-03","MCN-PUC-MINAS","HPUC-MG","ANG2169","S","Plantae","Boraginaceae","Cordia","Cordia","Thaís",NA,"2013","12","08","Brasil","Minas Gerais","Serro","Baú","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Caule lenhoso. Folhas alternas, tricomas na face abaxial. Inflorescencia verde em cacho.Pétalas brancas e sépalas verdes.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-01-28 13:11:31-03","MCN-PUC-MINAS","HPUC-MG","ANG4350","S","Plantae","Rubiaceae","Cordiera","Cordiera concolor","JLPR","72",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"912","912",NA,NA,NA,NA,"concolor",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas com textura membranosa. Frutos verdes. UTM: 79559246 x; 654812 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG4353","S","Plantae","Euphorbiaceae","Croton","Croton","JLPR","100",NA,NA,NA,"Brasil","Minas Gerais","Serro","Sapateiro - Vila Nova","-43.3793983459473",NA,NA,"1143","1143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas alternadas simples, bordas serrilhadas, textura coriáceae, pilosa abaxialmente. Planta medicinal localizada em substrato pedregoso. UTM: 9763694 x; 660000 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG2129","S","Plantae","Sapindaceae","Cupania","Cupania vernalis","Thaís",NA,"2013","12","08","Brasil","Minas Gerais","Serro","Báu","-43.3793983459473",NA,NA,"1","1",NA,NA,NA,NA,"vernalis",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas alternas, lisas, serrilhadas, caule sulcado com tricoma, x 655526 y 7952616.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG4342","S","Plantae","Sapindaceae","Cupania","Cupania vernalis","JLPR",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"875","875",NA,NA,NA,NA,"vernalis",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas alternadas, compostas com nervuras peninérvea e bordas serrilhadas. Flores com botões. Tricoma castanho abaxial. UTM: 7959606 x; 654204 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-03-20 11:47:22-03","MCN-PUC-MINAS","HPUC-MG","ANG4385","S","Plantae","Poaceae","Cymbopogon","Cymbopogon citratus","Tarso N.C.","4",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"926","926",NA,NA,NA,NA,"citratus",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas simples, bordas serrilhadas, fascículo, nervuras paralelas. Planta sem flor em quintal. UTM: 7954874 x; 654944 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-01-28 13:11:14-03","MCN-PUC-MINAS","HPUC-MG","ANG4389","S","Plantae","Fabaceae","Desmodium Cf.","Desmodium Cf.","Ludivanelem A. S.","4",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"915","915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas compostas com estípulas, textura membranosa. UTM: 7959873 x; 654936 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-01-28 13:11:14-03","MCN-PUC-MINAS","HPUC-MG","ANG5292","S","Plantae","Fabaceae","Desmodium Cf.","Desmodium Cf.","JLPR","109",NA,NA,NA,"Brasil","Minas Gerais","Serro","Vaú","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Planta pilosa com pêlos dourados, longos nas folhas e no caule. Uso medicinal","auto",NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-01-28 13:11:31-03","MCN-PUC-MINAS","HPUC-MG","ANG2179","S","Plantae","Rubiaceae","Diodia","Diodia","Thaís",NA,"2013","12","08","Brasil","Minas Gerais","Serro","Baú","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Inflorescencia branca, sepalas verdes, folhas lisas, caule quadrado.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-10-17 12:38:53-03","MCN-PUC-MINAS","HPUC-MG","ANG4399","S","Plantae","Bignoniaceae","Dolichandra","Dolichandra cf. unguis-cati","Tarso N.C.","24",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"961","961",NA,NA,NA,NA,"cf. unguis-cati",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas simples, bordas simples, filotaxia oposta, textura membranosa. UTM: 7960034 x; 656441 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-01-28 13:11:43-03","MCN-PUC-MINAS","HPUC-MG","PTF216","S","Plantae","Pteridaceae","Doryopteris","Doryopteris pedata","Juliana de Lima Passos Rezende",NA,"2013","10","13","Brasil","Minas Gerais","Serro","Serro","-43.378889","43° 22' 44'' W","18° 36' 12'' S","811","811",NA,NA,"Pteridophyta",NA,"pedata",NA,NA,NA,NA,NA,"-18.603333",NA,NA,"Após área de mata semidecidua. Folhas pinas pinatifida pilosas, pelos brancos adaxiais e dourados abaxiais.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-01-28 13:10:58-03","MCN-PUC-MINAS","HPUC-MG","ANG2117","S","Plantae","Alismataceae","Echinodorus","Echinodorus","Thaís",NA,"2013","12","08","Brasil","Minas Gerais","Serro","Báu","-43.378889","43°22'44''W","18º36'12''S","811","811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.603333",NA,NA,"Folhas grandes com tricomas na face abaxial.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-05-07 10:05:22-03","MCN-PUC-MINAS","HPUC-MG","ANG3948","S","Plantae","Asteraceae","Elephantopus","Elephantopus mollis","Tarso N.C.","23",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"947","947",NA,NA,NA,NA,"mollis",NA,"Jimi Nakajima","2016","03","01","-18.604700088501","37754",NA,"Usada no comércio. UTM: 655444x; 7954645y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-03-20 11:47:33-03","MCN-PUC-MINAS","HPUC-MG","PTF221","S","Plantae","Equisetaceae","Equisetum","Equisetum","Juliana de Lima Passos Rezende",NA,"2013","12","15","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,NA,NA,NA,NA,"Pteridophyta",NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Ponto 55. Uso medicinal","auto",NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG2188","S","Plantae","Asteraceae","Eremanthus","Eremanthus elaeagnus","Thaís",NA,"2013","12","08","Brasil","Minas Gerais","Serro","Baú","-43.3793983459473",NA,NA,"1","1",NA,NA,NA,NA,"elaeagnus",NA,"Jimi Nakajima","2016","03","01","-18.604700088501","37754",NA,"Folhas alternas, glabras, verdes na face adaxial e acizentadas na face abaxial. UTM: 655602x; 97952507y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-10-17 12:38:53-03","MCN-PUC-MINAS","HPUC-MG","ANG3954","S","Plantae","Asteraceae","Eremanthus","Eremanthus erythropappus","Tarso N.C.","20",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"954","954",NA,NA,NA,NA,"erythropappus",NA,"Jimi Nakajima","2016","03","01","-18.604700088501","37754",NA,"Folhas simples, opostas, bordas simples, textura membranosa. UTM: 655683x; 7959654y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-01-28 13:11:01-03","MCN-PUC-MINAS","HPUC-MG","ANG3958","S","Plantae","Asteraceae","Eremanthus","Eremanthus incanus","Ludivanelem A. S.","1",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.488889","43°29'20''W","18°25'15''S","905","905",NA,NA,NA,NA,"incanus",NA,"Jimi Nakajima","2016","03","01","-18.420833",NA,NA,"Folhas alternas, simples, textura membranosa. Usado para pau de cerca e lenha. UTM: 654639x; 7959906y.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-01-28 13:11:01-03","MCN-PUC-MINAS","HPUC-MG","ANG3953","S","Plantae","Asteraceae","Eremanthus","Eremanthus incanus","Tarso N.C.","14",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"925","925",NA,NA,NA,NA,"incanus",NA,"Jimi Nakajima","2016","03","01","-18.604700088501","37754",NA,"Folhas simples, verticiladas, bordas simples, nervura simples, textura membranosa. UTM: 6585846x; 7959625y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-01-28 13:11:01-03","MCN-PUC-MINAS","HPUC-MG","ANG3950","S","Plantae","Asteraceae","Eremanthus","Eremanthus incanus","JLPR","107",NA,NA,NA,"Brasil","Minas Gerais","Serro","Sapateiro, Vila Nova","-43.3793983459473",NA,NA,"1.2","1.2",NA,NA,NA,NA,"incanus",NA,"Jimi Nakajima","2016","03","01","-18.604700088501","37754",NA,"Folhas alternadas, simples, bordas simples, textura membranosa, com cores verdes. Planta usada como madeira (cercas e iluminação). UTM: 7962902x; 659895y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG2203","S","Plantae","Myrtaceae","Eugenia","Eugenia","Juliana Lima Passos Rezende",NA,"2013","12","13","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"11. Vegetação baixada mata com alteração antropica próximo ao Rio Jequitinhonha.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG2202","S","Plantae","Myrtaceae","Eugenia","Eugenia","Juliana Lima Passos Rezende",NA,"2013","12","13","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"11. Arbusto +- 4m. Folhas opostas lisas, fruto verde e maduro ammarronzado. Usa-se para lenha.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-01-28 13:11:25-03","MCN-PUC-MINAS","HPUC-MG","ANG4532","S","Plantae","Myrtaceae","Eugenia Cf.","Eugenia Cf.","Ludivanelem A. S.","25",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz - Quilombo","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas simples, bordas lisas, textura membranosa. Frutos comestíveis. Pitanga silvestre.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG4536","S","Plantae","Euphorbiaceae","Euphorbia","Euphorbia sipolisii","JLPRezende",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.516944","43°31'1W","18°26'4S","859","859",NA,NA,NA,NA,"sipolisii",NA,"Inês Cordeiro",NA,NA,NA,"-18.434444",NA,NA,"Textura coriácea. Inflorescência vermelha em ciátio. Presença de látex. Arbusto lembra ao cacto com vários ramos tipo cladódio.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-01-28 13:11:25-03","MCN-PUC-MINAS","HPUC-MG","ANG4523","S","Plantae","Moraceae","Ficus","Ficus","Ludivanelem A. S.",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz - Quilombo","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas alternas, face abaxial pilosa, textura coriácea.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","ANG2121","S","Plantae","Arecaceae","Geonoma","Geonoma brevispatha","Maria",NA,"2013","07","06","Brasil","Minas Gerais","Serro",NA,"-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"brevispatha",NA,"Lorenzi","2015","03","20","-18.604700088501","37754",NA,"Coletado na mata para artesanato.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-03-20 11:46:59-03","MCN-PUC-MINAS","HPUC-MG","ANG4381","S","Plantae","Amaranthaceae","Gomphrena","Gomphrena cf. globosa","Tarso N.C.","12",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"cf. globosa",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas simples, bordas simples, textura membranosa. Planta medicinal em quintal.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-03-20 11:47:17-03","MCN-PUC-MINAS","HPUC-MG","ANG4373","S","Plantae","Malvaceae","Gossypium","Gossypium",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"925","925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas simples, bordas simples, textura membranosa. Planta em quintal. UTM: 7959872 x; 659979 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-01-28 13:11:22-03","MCN-PUC-MINAS","HPUC-MG","ANG4362","S","Plantae","Malvaceae","Guazuma","Guazuma ulmifolia","JLPR","78",NA,NA,NA,"Brasil","Minas Gerais","Serro","São Gonçalo do Rio das Pedras - Vila Nova","-43.501111","43°30'04W","18°24'35S","1036","1036",NA,NA,NA,NA,"ulmifolia",NA,NA,NA,NA,NA,"-18.409722",NA,NA,"Folhas simples, bordas serrilhadas, textura membranosa. Frutos verdes com espinhos. Entrecasca avermelhada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-01-28 13:11:22-03","MCN-PUC-MINAS","HPUC-MG","ANG4346","S","Plantae","Malvaceae","Guazuma","Guazuma ulmifolia","Marlene Aparecida R.Rodrigues",NA,NA,NA,NA,"Brasil","Minas Gerais","Serro","São Gonçalo","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"ulmifolia",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas alternadas simples, bordas serrilhadas, nervura peninérvea, textura membranácea. Folhas novas com estípulas. Tricomas dourados. Uso da casca para fabricação de shapoo.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","ANG2191","S","Plantae","Apocynaceae","Hancornia","Hancornia speciosa","Juliana Lima Passos Rezende",NA,"2013","12","13","Brasil","Minas Gerais","Serro","Ausente","-43.3793983459473",NA,NA,NA,NA,NA,NA,NA,NA,"speciosa",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Área antropizada, em forma de pasto, próximo ao Córrego Fundo, Folha glabra oposto.","auto",NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","ANG4383","S","Plantae","Asparagaceae","Herreria","Herreria salsaparilha","Menezes Tauane","3",NA,NA,NA,"Brasil","Minas Gerais","Serro","Fazenda Santa Cruz","-43.3793983459473",NA,NA,"908","908",NA,NA,NA,NA,"salsaparilha",NA,NA,NA,NA,NA,"-18.604700088501","37754",NA,"Folhas compostas, bordas simples, textura coriácea. Planta espinhosa. UTM: 7959893 x; 654768 y.","auto",NA,NA,NA,NA,NA,NA,NA,NA
