"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","individualCount","relatedCatalogItem"
"344","2019-11-07 11:20:34-03","UFMG","BHCB-SL","100940","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","flexuosa","Selaginella flexuosa","Spring","Heringer, G","Salino, A; Almeida, TE; Heringer, G","11319","2006",NA,NA,"América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra., Na região conhecida com Buracão. Área de Campo Rupestre e Floresta Estacional Semidecidual Montana.","-42.94875","-18.018114","-42.94875","-18.018114","1020","1020",NA,"Rupícola no interior de Floresta Estacional Semidecidual. Prensado em álcool.",NA,NA,"2011",NA,NA,NA,NA,"02",NA,NA,NA,NA
"345","2019-11-07 11:20:39-03","UFMG","BHCB-SL","100957","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","muscosa","Selaginella muscosa","Spring","Heringer, G","Salino, A; Almeida, TE; Heringer, G","11336","2006",NA,NA,"América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra., Na região conhecida como Tromba D'anta. Área de Floresta Estacional Semidecidual Montana em vale com riacho. Presença marcante de Attales sp.","-42.907667","-18.028472","-42.907667","-18.028472","920","920",NA,"Terrestre a margem de riacho. Presença em álcool.",NA,NA,"2011",NA,NA,NA,NA,"02",NA,NA,NA,NA
"346","2019-11-07 11:20:50-03","UFMG","BHCB-SL","139565","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Heringer, G","Almeida, TE; Echternacht, LA; Bastos, TV; Santos, AMO","2281","2010",NA,NA,"América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra., Trilha para a antena transmissora e para a região do Barro Preto. Campos rupestres","-42.729611","-18.025472","-42.729611","-18.025472","1429","1429",NA,"Rupícola em paredão rochoso no campo rupestre",NA,NA,"2010",NA,NA,NA,NA,"07","15",NA,NA,NA
"347","2019-11-07 11:19:06-03","UFMG","BHCB-SL","100905","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Serpocaulon","catharinae","Serpocaulon catharinae","(Langsd. & Fisch.) A.R.Sm.","Salino, A","Salino, A; Almeida, TE; Heringer, G","11284","2006","07","04","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Área com Campo Rupestre e Matas Nebulares com Podocarpus.","-42.754111","-18.015389","-42.754111","-18.015389","1570","1600",NA,"Epífita a 1m de altura, em mata nebular.",NA,NA,"2010",NA,NA,NA,NA,"08",NA,NA,NA,NA
"348","2019-11-07 11:19:06-03","UFMG","BHCB-SL","100906","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Serpocaulon","catharinae","Serpocaulon catharinae","(Langsd. & Fisch.) A.R.Sm.","Viana, MM; Salino, A","Salino, A; Almeida, TE; Heringer, G","11285","2006","07","04","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Área com Campo Rupestre e Matas Nebulares com Podocarpus.","-42.754111","-18.015389","-42.754111","-18.015389","1570","1600",NA,"Epífita a 1m de altura, em mata nebular. Prensado em álcool.",NA,NA,"2006",NA,NA,NA,NA,"11",NA,NA,NA,NA
"349","2019-11-07 11:19:10-03","UFMG","BHCB-SL","100877","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Serpocaulon","latipes","Serpocaulon latipes","(Langsd. & Fisch.) A.R.Sm.","Salino, A","Salino, A; Almeida, TE; Heringer, G","11256","2006","07","04","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Área com Campo Rupestre e Matas Nebulares com Podocarpus.","-42.754111","-18.015389","-42.754111","-18.015389","1570","1600",NA,"Terrestre em mata nebular. Prensado em álcool.",NA,NA,"2010",NA,NA,NA,NA,"08",NA,NA,NA,NA
"350","2019-11-07 11:19:11-03","UFMG","BHCB-SL","100941","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Serpocaulon","triseriale","Serpocaulon triseriale","(Sw.) A.R.Sm.","Salino, A","Salino, A; Almeida, TE; Heringer, G","11320","2006","07","05","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Na região conhecida como Buracão. Área de campo rupestre e Floresta Estacional Semidecidual Montana.","-42.94875","-18.018111","-42.94875","-18.018111","1020","1020",NA,"Rupícola no interior de Floresta Estacional Semidecidual. PRENSADO EM ALCOOL.",NA,NA,"2009",NA,NA,NA,NA,"10",NA,NA,NA,NA
"351","2019-11-07 11:21:43-03","UFMG","BHCB-SL","100897","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris",NA,"Thelypteris",NA,NA,"Salino, A; Almeida, TE; Heringer, G","11276","2006","07","04","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra., Campo Rupestre e Matas Nebulares com Podocarpus","-42.754111","-18.015389","-42.754111","-18.015389","1570","1600",NA,"Terrestre em mata nebular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-07 11:17:31-03","UFMG","BHCB-SL","105131","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes",NA,"Trichomanes",NA,NA,"Mota, RC; Fontana, AP; Brahim, KA","3109","2006","09","13","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra","-42.724694","-18.005611","-42.724694","-18.005611",NA,NA,NA,"Planta coletada em fendas de rochas em paredão rochoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-07 11:17:31-03","UFMG","BHCB-SL","100942","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","cristatum","Trichomanes cristatum","Kaulf.","Almeida, TE","Salino, A; Almeida, TE; Heringer, G","11321","2006","07","05","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Na região conhecida como Buracão. Área de campo rupestre e Floresta Estacional Semidecidual Montana.","-42.94875","-18.018111","-42.94875","-18.018111","1020","1020",NA,"Rupícola no interior de Floresta Estacional Semidecidual. PRENSADO EM ALCOOL.",NA,NA,"2011",NA,NA,NA,NA,"04",NA,NA,NA,NA
"354","2019-11-07 11:17:31-03","UFMG","BHCB-SL","100939","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","pilosum","Trichomanes pilosum","Raddi","Salino, A","Salino, A; Almeida, TE; Heringer, G","11318","2006","07","05","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Na região conhecida como Buracão. Área de campo rupestre e Floresta Estacional Semidecidual Montana.","-42.94875","-18.018111","-42.94875","-18.018111","1020","1020",NA,"Rupícola no interior de Floresta Estacional Semidecidual. PRENSADO EM ALCOOL.",NA,NA,"2006",NA,NA,NA,NA,"07",NA,NA,NA,NA
"355","2019-11-07 11:17:34-03","UFMG","BHCB-SL","105131","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","pilosum","Trichomanes pilosum","Raddi","Castilho, IOM","Mota, RC; Fontana, AP; Brahim, KA","3109","2006","09","13","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra","-42.724694","-18.005611","-42.724694","-18.005611",NA,NA,NA,"Planta coletada entre fendas de rochas em paredão rochoso",NA,NA,"2015",NA,NA,NA,NA,"09",NA,NA,NA,NA
"356","2019-11-07 11:17:31-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","pilosum","Trichomanes pilosum","Raddi","Castilho, IOM","Mota, RC; Fontana, AP; Brahim, KA","3109","2006","09","13","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra","-42.724694","-18.005611","-42.724694","-18.005611",NA,NA,NA,"Planta coletada entre fendas de rochas em paredão rochoso",NA,NA,"2015",NA,NA,NA,NA,"09",NA,NA,NA,NA
"357","2019-11-07 11:20:25-03","UFMG","BHCB-SL","100896","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Vittaria","graminifolia","Vittaria graminifolia","Kaulf.","Salino, A","Salino, A","11275","2006","07","04","América","Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra., área com Campo Rupestre e matas Nebulares","-42.754111","-18.015389","-42.754111","-18.015389","1570","1600",NA,"Epífita a 1m de altura, em mata nebular.",NA,NA,"2006",NA,NA,NA,NA,"07",NA,NA,NA,NA
"358","2019-10-16 14:12:10-03","UEL","FUEL","33925","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Mimosa","gemmulata","Mimosa gemmulata","Barneby","Silva, JS","Mello Barreto","9963","1937","11","22",NA,"Brasil","Minas Gerais","Itamarandiba","Penha de França, Alto da Porteira Gande, Alto da Porteira Gande","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,"Arbusto 2m; flor rósea; muito frequente; Carrasco, chapada.","FUEL010458",NA,"2013",NA,NA,"39586","auto","05","03",NA,NA,NA
"359","2016-09-19 16:03:04-03","UnB","UB","19090","S","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","dumetorum","Mimosa dumetorum","A.St.-Hil.","Barreto, HLM","Barreto, HLM","9963","1937","11","20","Southern America","Brasil","Minas Gerais","Itamarandiba","Alto da Porteira Grande - Penha de França","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,"Arbusto 2m. Flor rósea; Carrasco - chapada.",NA,NA,NA,NA,NA,"39586","auto",NA,NA,NA,NA,NA
"360","2017-03-27 17:44:34-03","UnB","UB","196340","S","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","passerina","Lychnophora passerina","(Mart. ex DC.) Gardner","Semir, J","Magalhães, GM","17001","1960","07",NA,"Southern America","Brasil","Minas Gerais","Itamarandiba","Entre Itamarandiba e Virgem da Lapa","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,"Arbusto 0,5 / 1m; flores violáceas",NA,NA,"1995",NA,NA,"39586","auto","11",NA,NA,NA,NA
"361","2016-09-19 16:03:05-03","UnB","UB","140025","S","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","gemmulata","Mimosa gemmulata","Barneby","Simon, MF","Mendonça, CV","1097","2004","04","30","Southern America","Brasil","Minas Gerais","Itamarandiba",NA,"-42.85","-17.85","-42.85","-17.85",NA,NA,NA,"Arbusto 1,6m.",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-10-03 10:03:30-03","UFSCar","SORO","4928","PreserveSpecimen","Plantae",NA,NA,"Cactaceae","Pilosocereus","aurisetus densilanatus","Pilosocereus aurisetus densilanatus",NA,NA,"Moraes, E.M.; Madia, F. A. R.; Franco, F.F.",NA,"2010","01","28",NA,"Brasil","Minas Gerais","Itamarandiba","S29-ITA","-42.935972","-18.001944","42°56'09,5W","18°00'07S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-05-06 11:55:24-03","UFU","HUFU","67598","S","Plantae",NA,NA,"Eriocaulaceae","Paepalanthus","albidus","Paepalanthus albidus","Gardn.","Echternacht, L.","Echternacht, L.; Sano, P.T.; Gonella, P.; Kubo, M. & Corredor, B.A.D.","2312","2013","06","22",NA,"Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Em afloramento na borda da estrada de quartzito que sobe para o alto da Serra.","-42.718056","-18.004167","-42.718056","-18.004167","1260","1260",NA,"Coordenadas GPS em GMS, Datum SAD69.; Campo de areia branca, vegetação herbáceo-arbustiva, solo arenoso groso, bem drenado. Planta rupícula, em sombra de afloramento arenítico.","HUFU00029637","HUFU00029637","2013",NA,NA,NA,NA,"06","22",NA,NA,NA
"364","2019-05-06 11:55:19-03","UFU","HUFU","67913","S","Plantae",NA,NA,"Eriocaulaceae","Actinocephalus","delicatus","Actinocephalus delicatus","Sano","Echternacht, L.","Echternacht, L.; Bastos, T.V.; Almeida, T.E. & A.M. de O. Santos","2140","2010","04","01",NA,"Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, No alto da Serra, estrada que vai de Itamarandida até a antena, em afloramentos rochosos antes da antena.","-42.729722","-18.008889","-42.729722","-18.008889","1477","1477",NA,"Erva rupícola. Rosetas da ca. de 5 a 15 cm de diâmetro, às vezes densamente agrupadas. Paracládios de 2 a muitos( mais de 10 ) por roseta, secos.","HUFU00070229",NA,NA,NA,"Paratype",NA,NA,NA,NA,NA,NA,NA
"365","2019-05-06 12:01:57-03","UFU","HUFU","67597","S","Plantae",NA,NA,"Ranunculaceae","Clematis",NA,"Clematis",NA,"Echternacht, L.","Echternacht, L.; Sano, P.T.; Gonella, P.; Kubo, M. & Corredor, B.A.D.","2313","2013","06","22",NA,"Brasil","Minas Gerais","Itamarandiba","Na estrada entre Senador Modestino Gonçalves e Itamarandiba","-43.044167","-17.904167","-43.044167","-17.904167","856","856",NA,"Coordenadas GPS em GMS, Datum SAD69.; Liana. Frutos imaturos verdes.; Borda de Floresta Estacional Semi-decidual, na beira da estrada, entre plantações de Eucalipto.","HUFU00059295","HUFU00059295","2013",NA,NA,NA,NA,"06","22",NA,NA,NA
"366","2019-05-06 11:55:20-03","UFU","HUFU","67916","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera",NA,"Comanthera",NA,NA,"Echternacht, L.; Bastos, T.V.; Almeida, T.E. & A.M. de O. Santos","2141","2010","04","01",NA,"Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, No alto da Serra, na estrada que vai de itamarandiba até a antena, aleste da Serra.","-42.7175","-18.004444","-42.7175","-18.004444","1229","1229",NA,"Erva. Caule subterrâneo ramificado e espessado, com rosetas no ápice. Bainha das folhas persistentes, folhas caducas. Espatas verdes glaucescens, com estrias. Escapos prateados, densamente seríceos, sobretudo jovens. Brácteas involu","HUFU00070228",NA,NA,NA,"Paratype",NA,NA,NA,NA,NA,NA,NA
"367","2019-05-06 11:55:20-03","UFU","HUFU","67599","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","brunnea","Comanthera brunnea","Echtern.","Echternacht, L.","Echternacht, L.; Sano, P.T.; Gonella, P.; Kubo, M. & Corredor, B.A.D.","2311","2013","06","22",NA,"Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Na estrada de quartzito que sobe para o alto da Serra.","-42.718056","-18.004167","-42.718056","-18.004167","1260","1260",NA,"Coordenadas GPS em GMS, Datum SAD69.; População pontual, com centenas de indivíduos. Inflorescências em botões, eretas, junto com inflorescências velhas, da última floração, deitadas no chão e com as sementes dispersas.; Campo de ar","HUFU00029123","HUFU00029123","2013",NA,NA,NA,NA,"06","22",NA,NA,NA
"368","2019-05-06 11:55:23-03","UFU","HUFU","67600","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","suberosa","Comanthera suberosa","(Giul.) L.R.Parra & Giul.","Echternacht, L.","Echternacht, L.; Sano, P.T.; Gonella, P.; Kubo, M.; Antar, G.; Scatena, V.L. & Moraes, T.H.D.L.","2310","2013","06","22",NA,"Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, No inicio da estrada de quartzito que sobe para o alto da Serra.","-42.701389","-17.991389","-42.701389","-17.991389","1098","1098",NA,"Coordenadas GPS em GMS, Datum SAD69.; População abundante localmente, com milhares de indivíduos ao longo da Serra.; Campo de areia branca, vegetação herbáceo-arbustiva, solo arenoso groso, bem drenado.","HUFU00029172","HUFU00029172","2013",NA,NA,NA,NA,"06","22",NA,NA,NA
"369","2019-05-06 11:55:23-03","UFU","HUFU","67915","S","Plantae",NA,NA,"Eriocaulaceae","Comanthera","suberosa","Comanthera suberosa","(Giul.) L.R.Parra & Giul.","Echternacht, L.","Echternacht, L.; Bastos, T.V.; Almeida, T.E. & Santos, O. de","2139","2010","04","01",NA,"Brasil","Minas Gerais","Itamarandiba","Parque Estadual da Serra Negra, Na borda da estrada que segue para a antena, a leste da Serra.","-42.701389","-17.991389","-42.701389","-17.991389",NA,NA,NA,"Erva. Caule espessado, ca. 3 a 4cm larg, ramificado ou não. Espatas esbranquiçadas com estrias castanhadas. Escapos verdes. Brácteas involucrais externas castanhas, internas cremes. População abundante por toda a Serra.","HUFU00029173","HUFU00029173","2010",NA,NA,NA,NA,"04","01",NA,NA,NA
"370","2020-03-06 14:25:54-03","UFRGS","ICN","002290","S","Plantae","Dicotyledon",NA,"Chrysobalanaceae","Hirtella","glandulosa","Hirtella glandulosa","Spreng.","Standley, PC","Mello Barreto","9998","1937","11","23","América do Sul","Brasil","MG","Itamarandiba",NA,"-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,NA,NA,"1938",NA,NA,"39586","auto",NA,NA,NA,NA,NA
"371","2019-10-14 18:12:34-03","UFRGS","ICN","015983","S","Plantae","Dicotyledon",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","(Pohl) Sleumer","Romão, GO","Magalhães, M","s.n.",NA,NA,NA,"América do Sul","Brasil","MG","Itamarandiba","Campo Serra do Ambrósio","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"39586","auto","10","30",NA,NA,NA
"372","2019-11-21 09:59:42-03","IBt","SP","327688","S","Plantae",NA,NA,"Asteraceae","Acritopappus","confertus","Acritopappus confertus","(Gardner) R.M.King & H.Rob.","Roque, N","Pirani, JR; Marcato, AC; Forzza, RC; Rapini, A; Meguro, M","3950","1998","01","13",NA,"Brasil","Minas Gerais","Itamarandiba","Santa Joana, Estrada Coluna-Itamarandiba. Carrascal a W da rodovia.","-42.865","-18.230833","-42.865","-18.230833","1000","1000",NA,NA,"SP030313","SP030313","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:11:32-03","IBt","SP","330039","S","Plantae",NA,NA,"Myrtaceae","Eugenia","macrantha","Eugenia macrantha","O.Berg","Sobral, M","Pirani, JR; Marcato, AC; Forzza, RC; Rapini, A; Meguro, M","3954","1998","01","13",NA,"Brasil","Minas Gerais","Itamarandiba","Santa Joana, Estrada Coluna-Itamarandiba. Carrascal a W da rodovia.","-42.865","-18.230833","-42.865","-18.230833","1000","1000",NA,"Arvoreta 3m alt., no carrasco em transição para a amta do fundo do vale. Pétalas e estames brancos.","SP028129","SP028129","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:02:40-03","IBt","SP","415365","S","Plantae",NA,NA,"Bromeliaceae","Neoregelia",NA,"Neoregelia",NA,NA,"Viana, PL; et al.","2731","2007","03","22",NA,"Brasil","Minas Gerais","Itamarandiba","Parque Estadual de Serra Negra","-42.73985","-18.014058","-42.73985","-18.014058","1420","1420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:08:11-03","IBt","SP","514836","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","brachybotrya","Byrsonima brachybotrya","Nied.",NA,"Stannard, B; et al.","CFCR6652","1984","12","01",NA,"Brasil","Minas Gerais","Itamarandiba","7 km sudoeste de Itamarandiba, perto da estrada para Coluna, BR 120","-42.8588981628418","-17.8572006225586",NA,NA,"970","970",NA,NA,NA,NA,NA,NA,NA,"39586","auto",NA,NA,NA,NA,NA
"376","2019-11-21 10:06:09-03","IBt","SP","40535","S","Plantae",NA,NA,"Fabaceae","Mimosa","dumetorum","Mimosa dumetorum","A.St.-Hil.","Mello Barreto","Mello Barreto","9963","1937","06","22",NA,"Brasil","Minas Gerais","Itamarandiba","Alto da Porteira Grande - Penha de França","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,"SP025589","SP025589",NA,NA,NA,"39586","auto",NA,NA,NA,NA,NA
"377","2019-11-21 10:04:59-03","IBt","SP","40517","S","Plantae",NA,NA,"Fabaceae","Calliandra","asplenioides","Calliandra asplenioides","(Nees) Renvoize","Barneby, RC","Mello Barreto","9967","1937","11","22",NA,"Brasil","Minas Gerais","Itamarandiba","Lambary dourado - Penha de França","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"39586","auto",NA,NA,NA,NA,NA
"378","2019-11-21 10:06:19-03","IBt","SP","39789","S","Plantae",NA,NA,"Fabaceae","Periandra","mediterranea","Periandra mediterranea linearifoliolata","N.F.Mattos & Oliveira","Mattos, NF","Mello Barreto","9965","1937","11","22",NA,"Brasil","Minas Gerais","Itamarandiba","Lambary Dourado - Penha de França. Capoeira","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,"SP027701","SP027701","1973","linearifoliolata",NA,"39586","auto",NA,NA,NA,NA,NA
"379","2019-11-21 10:04:48-03","IBt","SP","40522","S","Plantae",NA,NA,"Fabaceae","Anadenanthera","colubrina","Anadenanthera colubrina","(Vell.) Brenan","Tamashiro, JY","Mello Barreto; et al.","9978","1937","11","23",NA,"Brasil","Minas Gerais","Itamarandiba","Penha de França","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,"39586","auto","02",NA,NA,NA,NA
"380","2019-11-21 10:00:39-03","IBt","SP","20623","S","Plantae",NA,NA,"Asteraceae","Gochnatia","floribunda","Gochnatia floribunda","Cabrera","Monge, M","Hoehne, FC","s.n.","1927","06","01",NA,"Brasil","Minas Gerais","Itamarandiba","Pico da Serra Negra","-42.8588981628418","-17.8572006225586",NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"39586","auto","12",NA,NA,NA,NA
