"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","class","typeStatus","dayIdentified","infraspecificEpithet","individualCount","relatedCatalogItem"
"1689","2018-12-03 11:31:35-02","CEPLAC","CEPEC","87484","S","Plantae",NA,NA,"Rosaceae","Rubus","rosaefolius","Rubus rosaefolius",NA,"O. S. Ribas",NA,NA,"G. Hatschbach","31339","1997","02","09",NA,"Brasil","Espírito Santo","iuna","Orla da mata.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,"30/12/2000"
"1690","2018-12-03 11:02:32-02","CEPLAC","CEPEC","54297","S","Plantae",NA,NA,"Acanthaceae","Justicia","carnea","Justicia carnea",NA,"D. C. Wasshaussen",NA,NA,"G. Hatschbach","51310","1977","02","24",NA,"Brasil","Espírito Santo","iuna","Rod. BR-262.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,"30/12/1991"
"1691","2019-12-16 15:25:49-03","CEPLAC","CEPEC","33585","S","Plantae",NA,NA,"Asteraceae","Cyrtocymura","scorpioides","Cyrtocymura scorpioides",NA,"H. A. Ogasawara",NA,NA,"G. Hatschbach","45159","1982","07","21",NA,"Brasil","Espírito Santo","iuna","Rod. BR-262. Ibatiba.","-41.5358009338379","-20.3458003997803","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,"30/04/2013"
"1692","2018-12-03 11:06:05-02","CEPLAC","CEPEC","33588","S","Plantae",NA,NA,"Asteraceae","Fleischmannia","remotifolia","Fleischmannia remotifolia",NA,"H. Robinson",NA,NA,"G. Hatschbach","45165","1982","07","21",NA,"Brasil","Espírito Santo","iuna","Rod. BR-262. Ibatiba.","-41.5358009338379","-20.3458003997803","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,"30/12/1983"
"1693","2018-12-03 11:18:50-02","CEPLAC","CEPEC","34315","S","Plantae",NA,NA,"Labiatae","Hyptidendron","asperrimum","Hyptidendron asperrimum",NA,"R. M. Harley",NA,NA,"G. Hatschbach","45155","1974","03","30",NA,"Brasil","Espírito Santo","iuna","Rod. BR-262. Pequia-ES.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,"30/12/1994"
"1694","2018-12-03 11:19:13-02","CEPLAC","CEPEC","83958","S","Plantae",NA,NA,"Lauraceae","Nectandra","barbellata","Nectandra barbellata",NA,"H. van der Werff",NA,NA,"G. Hatschbach","59705","1999","11","09",NA,"Brasil","Espírito Santo","iuna","Rod. BR-262, prox. ao trevo para Laranja da Terra.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,"30/12/1997"
"1695","2018-12-03 11:07:48-02","CEPLAC","CEPEC","61951","S","Plantae",NA,NA,"Boraginaceae","Tournefortia","gardneri","Tournefortia gardneri",NA,"S. F. Conceição",NA,NA,"G. Hatschbach","59706","1993","11","07",NA,"Brasil","Espírito Santo","iuna","Rod. BR-262, prox. ao trevo p/ Laranja da Terra.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,"30/04/2008"
"1696","2018-12-03 11:35:49-02","CEPLAC","CEPEC","75240","S","Plantae",NA,NA,"Solanaceae","Solanum","cladotrichum","Solanum cladotrichum",NA,"Ma. de F. Agra",NA,NA,"G. Hatschbach","59701","1993","11","07",NA,"Brasil","Espírito Santo","iuna","Rod.BR-262, prox. ao trevo p/ Laranja da Terra.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,"30/12/1996"
"1697","2018-12-03 11:18:24-02","CEPLAC","CEPEC","136308","S","Plantae",NA,NA,"Hippocrateaceae",NA,NA,NA,NA,NA,NA,NA,"J. P. F. Zorzanelli","276","2012","01","14",NA,"Brasil","Espírito Santo","iuna","Serra do Valentim, próximo ao transecto 1.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"1698","2019-02-27 14:03:19-03","UFSJ","HUFSJ","6269","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tomentosa","Myrcia tomentosa","(Aubl.) DC.","Sobral, M","2013",NA,"Zorzanelli, JPF; Zorzanelli, LRF; Pereira, C","573","2012","10","28",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim, subida para o Colossus.","-41.5358009338379","-20.3458003997803",NA,NA,"115","115",NA,"Arbustinho escandente com flores brancas.","HUFSJ006269",NA,"32198","auto",NA,NA,NA,NA,NA,NA
"1699","2019-02-27 14:03:16-03","UFSJ","HUFSJ","6260","S","Plantae",NA,NA,"Myrtaceae","Myrcia","splendens","Myrcia splendens","(Sw.) DC.","Sobral, M","2013",NA,"Zorzanelli, JPF; Zorzanelli, LRF; Pereira, C","571","2012","10","28",NA,"Brasil","Espírito Santo","Iúna","Serra do Valentim. Subida para o Colossus.","-41.5358009338379","-20.3458003997803",NA,NA,"115","115",NA,"Arvoreta com flores alvas e frutos verdes.","HUFSJ006260",NA,"32198","auto",NA,NA,NA,NA,NA,NA
"1700","2019-11-07 11:17:15-03","UFMG","BHCB-SL","150592","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Abrodictyum","rigidum","Abrodictyum rigidum","(Sw.) Ebihara & Dubuisson","Souza, FS","2011","08","Souza, FS; Machado, TM; Bünger, MO","1543","2011","05","12","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. Floresta Ombrófila Densa. DATUM WGS 84.","-41.812306","-20.348944","-41.812306","-20.348944","1481","1481",NA,"Rupícola no interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","2019-11-07 11:17:15-03","UFMG","BHCB-SL","145322","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Abrodictyum","rigidum","Abrodictyum rigidum","(Sw.) Ebihara & Dubuisson","Souza, FS","2011","08","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1253","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Saxícola no rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","2019-11-07 11:17:22-03","UFMG","BHCB-SL","145305","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","polyanthos","Hymenophyllum polyanthos","(Sw.) Sw.","Salino, A","2010","12","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1236","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Epífita no interior de mata ciliar.",NA,NA,NA,NA,NA,NA,"03",NA,NA,NA
"1703","2020-03-04 20:43:15-03","UFMG","BHCB-SL","145307","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","(Hedw.) C.V.Morton","Almeida, TE","2010","12","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1238","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Epífita no interior de mata ciliar próximo a rio.",NA,NA,NA,NA,NA,NA,"03",NA,NA,NA
"1704","2020-02-11 18:26:28-03","UFMG","BHCB-SL","150588","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Adiantopsis","regularis","Adiantopsis regularis","(Kunze) T.Moore","Salino, A; Souza, FS","2011","10","Souza, FS; Machado, TM; Bünger, MO","1538","2011","05","12","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. Floresta Ombrófila Densa. DATUM WGS 84.","-41.809222","-20.352472","-41.809222","-20.352472","1570","1570",NA,"Terrestre no interior de mata.",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA
"1705","2020-02-11 18:26:08-03","UFMG","BHCB-SL","145324","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Alansmia","reclinata","Alansmia reclinata","(Brack.) Moguel & M.Kessler","Souza, FS","2011","07","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1255","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Epífita no interior de mata.",NA,NA,NA,NA,NA,NA,"13",NA,NA,NA
"1706","2019-12-19 16:18:55-03","UFMG","BHCB-SL","173767","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","auriculatum","Asplenium auriculatum","Sw.","Salino, A; Moura, LC; Matos, FB","2014","09","Zorzanelli, JPF; Bacci, L","1010","2014","04","13","América","Brasil","Espírito Santo","Iúna","Serra do Valentim: Floresta do Sr. Aristides, na picada para o transecto 1.","-42.0675","-22.441944","-42.0675","-22.441944",NA,NA,NA,"Saxícola com soros verdes e marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","2019-12-19 16:19:01-03","UFMG","BHCB-SL","164882","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","oligophyllum","Asplenium oligophyllum","Kaulf.","Salino, A",NA,NA,"Zorzanelli, JPF","186","2011","11","05","América","Brasil","Espírito Santo","Iúna","Serra do Valentim, Floresta Ombrófila Desa Montana.","-41.471667","-20.364722","-41.471667","-20.364722","1324","1324",NA,"epífita a 2,2m de altura. Soros marrons e lineares.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","2019-12-19 16:19:01-03","UFMG","BHCB-SL","189357","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","scandicinum","Asplenium scandicinum","Kaulf.","Matos, FB",NA,NA,"Zorzanelli, JPF; Araújo, EA","1084","2014","09","09","América","Brasil","Espírito Santo","Iúna","Serra do Valentim, Floresta do Senhor Aristides, na picada para o transecto 1","-41.4725","-20.365","-41.4725","-20.365",NA,NA,NA,"Epífita com soros ferrugíneos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2019-11-07 11:15:31-03","UFMG","BHCB-SL","145339","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","organense","Blechnum organense","Brade","Souza, FS","2010","12","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1270","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Rupícola no interior de mata.",NA,NA,NA,NA,NA,NA,"03",NA,NA,NA
"1710","2019-11-07 11:18:16-03","UFMG","BHCB-SL","164879","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Campyloneurum","minus","Campyloneurum minus","Fée","Salino, A","2012","05","Zorzanelli, JPF; Lage, C; Silveira, P","141","2011","10","08","América","Brasil","Espírito Santo","Iúna","Serra do Valentim, Trilha do Sr. Plínio.","-41.475","-20.374722","-41.475","-20.374722","1255","1255",NA,"Planta rupícola em ambiente úmdio. Soros amarronzados, ou esbranquiçados quando imaturos.",NA,NA,NA,NA,NA,NA,"08",NA,NA,NA
"1711","2019-11-07 11:18:17-03","UFMG","BHCB-SL","164887","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Campyloneurum","nitidum","Campyloneurum nitidum","(Kaulf.) C.Presl","Salino, A","2012","05","Zorzanelli, JPF; Jacobem, MAAS","97","2011","09","03","América","Brasil","Espírito Santo","Iúna","Serra do Valentim","-41.472222","-20.363611","-41.472222","-20.363611",NA,NA,NA,"Herbácea. Soro globosos amarelos - claros.",NA,NA,NA,NA,NA,NA,"08",NA,NA,NA
"1712","2019-11-07 11:16:07-03","UFMG","BHCB-SL","103432","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Ctenitis","distans","Ctenitis distans distans","(Brack.) Ching","Viveros, RS","2015","11","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A; Santos, LM","11354","2006","11","22","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Vale verde. Floresta Ombrófila Densa Montana.","-41.8425","-20.419083","-41.8425","-20.419083","1200","1390",NA,"Terrestre no interior de mata. Caule ereto. Prensado em álcool",NA,NA,NA,NA,NA,NA,NA,"distans",NA,NA
"1713","2020-02-11 18:25:50-03","UFMG","BHCB-SL","164873","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Diphasiastrum","thyoides","Diphasiastrum thyoides","(Willd.) Holub","Salino, A",NA,NA,"Zorzanelli, JPF; Couto, DR; Carrijo, TT; Tuler, AC","366","2012","04","19","América","Brasil","Espírito Santo","Iúna","Serra do Valentim, Trilha do Sr. Aristides, próximo ao mirante.","-41.471111","-20.361667","-41.471111","-20.361667","1500","1500",NA,"Erva com estróbilos amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","2019-11-07 11:16:19-03","UFMG","BHCB-SL","145338","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum",NA,"Elaphoglossum","Schott ex J.Sm.",NA,NA,NA,"Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1269","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Rupícola no interior de mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","2019-12-19 16:20:38-03","UFMG","BHCB-SL","150590","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","beaurepairei","Elaphoglossum beaurepairei","(Fée) Brade","Della, AP",NA,NA,"Souza, FS; Machado, TM; Bünger, MO","1540","2011","05","12","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. DATUM WGS 84.","-41.809139","-20.352083","-41.809139","-20.352083","1519","1519",NA,"Rupícola na caverna.; Floresta Ombrófila Densa.","BHCB039883",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","2019-12-19 16:20:38-03","UFMG","BHCB-SL","151476","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","edwallii","Elaphoglossum edwallii","Rosenst.","Almeida, TE; Souza, FS",NA,NA,"Souza, FS; Mota, TM; Bünger, MO","1559","2011","08","02","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Vale Encantado. DATUM WGS84","-41.834972","-20.408333","-41.834972","-20.408333","1939","1939",NA,"Epífita.; Na base da árvore no rio. Floresta Ombrófila Densa Montana e Mata Ciliar.","BHCB048632",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","2019-11-07 11:17:18-03","UFMG","BHCB-SL","145328","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","asplenioides","Hymenophyllum asplenioides","(Sw.) Sw.","Almeida, TE","2010","12","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1259","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Epífita a 1m no interior de mata.",NA,NA,NA,NA,NA,NA,"03",NA,NA,NA
"1718","2019-11-07 11:17:18-03","UFMG","BHCB-SL","145304","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","caudiculatum","Hymenophyllum caudiculatum","Mart.","Salino, A","2010","12","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1235","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Epífita no interior de mata ciliar.",NA,NA,NA,NA,NA,NA,"03",NA,NA,NA
"1719","2020-03-04 20:43:15-03","UFMG","BHCB-SL","150593","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","(Hedw.) C.V.Morton","Windsch, PG","2011","08","Souza, FS; Machado, TM; Bünger, MO","1544","2011","05","12","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. Floresta Ombrófila Densa. DATUM WGS 84.","-41.812306","-20.348944","-41.812306","-20.348944","1481","1481",NA,"Rupícola no interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","2020-02-11 18:25:47-03","UFMG","BHCB-SL","145301","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","magellanicum","Hymenophyllum magellanicum","Willd. ex Kunze","Almeida, TE","2010","10","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1232","2010","12","03","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.","-42.403194","-20.682694","-42.403194","-20.682694","1811","1811",NA,"Terrestre no interior de mata ciliar, próximo a rio.",NA,NA,NA,NA,NA,NA,"03",NA,NA,NA
"1721","2019-11-07 11:17:22-03","UFMG","BHCB-SL","150594","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","plumosum","Hymenophyllum plumosum","Kaulf.","Souza, FS","2011","10","Souza, FS; Machado, TM; Bünger, MO","1545","2011","05","12","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. Floresta Ombrófila Densa. DATUM WGS 84.","-41.812306","-20.348944","-41.812306","-20.348944","1481","1481",NA,"Epífita em interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","2019-11-07 11:16:40-03","UFMG","BHCB-SL","150600","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Lastreopsis","amplissima","Lastreopsis amplissima","(C.Presl) Tindale","Souza, FS; Salino, A","2011","11","Souza, FS; Machado, TM; Bünger, MO","1552","2011","05","12","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. Floresta Ombrófila Densa. DATUM WGS 84.","-41.809139","-20.352083","-41.809139","-20.352083","1519","1519",NA,"Terrestre no interior de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","2019-11-07 11:18:21-03","UFMG","BHCB-SL","150597","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria",NA,"Lellingeria",NA,NA,NA,NA,"Souza, FS; Machado, TM; Bünger, MO","1549","2011","05","12","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. Floresta Ombrófila Densa. DATUM WGS 84.","-41.809139","-20.352083","-41.809139","-20.352083","1519","1519",NA,"Rupícola na caverna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","2020-03-04 20:43:20-03","UFMG","BHCB-SL","187867","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodiella","duseniana","Lycopodiella duseniana","(B.Øllg. & P.G.Windsch) B.Øllg.","Salino, A",NA,NA,"Almeida, TE","s.n.","2013","11","18","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Pico da Bandeira. Entre o terreirão e a base do pico.","-41.809444","-20.419722","-41.809444","-20.419722",NA,NA,NA,"Erva terrestre em campo de altitude.","BHCB187867",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","2019-12-19 16:19:17-03","UFMG","BHCB-SL","164876","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","clavatum","Lycopodium clavatum","L.","Salino, A",NA,NA,"Zorzanelli, JPF; Couto, DR; Carrijo, TT; Tuler, AC","369","2012","04","19","América","Brasil","Espírito Santo","Iúna","Serra do Valentim, Trilha do Sr. Aristides, próximo ao mirante.","-41.472222","-20.363611","-41.472222","-20.363611","1453","1453",NA,"Erva reptante com esporófilo ereto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726","2019-12-19 16:19:17-03","UFMG","BHCB-SL","187869","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","clavatum","Lycopodium clavatum","L.","Salino, A",NA,NA,"Almeida, TE","s.n.","2013","11","18","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Pico da Bandeira. Entre o terreirão e a base do pico.","-41.809444","-20.419722","-41.809444","-20.419722",NA,NA,NA,"Erva terrestre em campo de altitude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727","2019-11-07 11:19:50-03","UFMG","BHCB-SL","150598","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Lytoneuron","feei","Lytoneuron feei","(Brade) Yesilyurt","Souza, FS","2015","09","Souza, FS; Machado, TM; Bünger, MO","1550","2011","05","12","América","Brasil","Espírito Santo","Iúna","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. Afloramento rochoso no Campo de Altitude. DATUM WGS 84.","-41.80975","-20.353694","-41.80975","-20.353694","1646","1646",NA,"Rupícola.; Rupícola.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
