"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","scientificNameAuthorship","identifiedBy","yearIdentified","recordNumber","year","month","day","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus"
"436","2019-10-02 15:07:20-03","UFMG","BHCB","165910","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Cattleya","sanguiloba","Cattleya sanguiloba","Souza, FS; Tomich, S; Miranda, E; Machado, TM","Brasil","Minas Gerais","Barão de Cocais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","-43.579722","-20.023889",NA,"Projeto Lacunas do Conhecimento.; Arbustivo, flores laranjas.; Terrestre no Campo Rupestre Ferruginoso",NA,NA,"(Withner) Van den Berg",NA,"2017","1930","2013","02","19","Southern America","-43.579722","-20.023889",NA,NA,NA,"1286","1286",NA,"06","20",NA,NA
"437","2020-01-14 18:07:53-03","UFMG","BHCB","199942","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Cannabaceae","Celtis","iguanaea","Celtis iguanaea","Mendes, MS","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.394444","-19.844444",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"(Jacq.) Sarg.",NA,NA,"s.n.","2018","12","04","Southern America","-43.394444","-19.844444",NA,"BHCB199942",NA,"710","710",NA,NA,NA,NA,NA
"438","2019-10-02 14:53:40-03","UFMG","BHCB","165916","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum","Souza, FS; Tomich, S; Miranda, E; Machado, TM","Brasil","Minas Gerais","Barão de Cocais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","-43.579722","-20.023889",NA,"Arbusto no Campo Rupestre Ferruginoso Arbustivo, flores roxas. Projeto Lacunas do Conhecimento.",NA,NA,"Benth.",NA,"2013","1936","2013","02","19","Southern America","-43.579722","-20.023889",NA,NA,NA,"1286","1286",NA,"02",NA,NA,NA
"439","2019-10-02 14:53:40-03","UFMG","BHCB","165513","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum","Souza, FS; Tomich, S; Miranda, E; Machado, TM","Brasil","Minas Gerais","Barão de Cocais","Mina do Baú, Litotipo: Canga: fragmento de rocha cimentados por limonita.","-43.5775","-20.018333",NA,"Liana em Campo Rupestre Ferruginoso Aberto, flores roxas. Projeto Lacunas do Conhecimento.",NA,NA,"Benth.",NA,"2014","2523","2013","02","07","Southern America","-43.5775","-20.018333",NA,NA,NA,"1134","1134",NA,"04",NA,NA,NA
"440","2020-01-14 18:07:53-03","UFMG","BHCB","199990","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.378611","-19.846111",NA,"Trepadeira; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"Benth.",NA,NA,"7105","2019","04","24","Southern America","-43.378611","-19.846111",NA,"BHCB199990",NA,"850","850",NA,NA,NA,NA,NA
"441","2020-01-14 18:07:53-03","UFMG","BHCB","199991","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.377778","-19.847778",NA,"Trepadeira; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"Benth.",NA,NA,"7106","2019","04","24","Southern America","-43.377778","-19.847778",NA,"BHCB199991",NA,"890","890",NA,NA,NA,NA,NA
"442","2020-01-14 18:07:53-03","UFMG","BHCB","199992","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.377778","-19.847778",NA,"Trepadeira; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"Benth.",NA,NA,"7107","2019","04","09","Southern America","-43.377778","-19.847778",NA,"BHCB199992",NA,"890","890",NA,NA,NA,NA,NA
"443","2019-10-02 14:53:40-03","UFMG","BHCB","68801","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum","Oliveira, AM; Stehmann, JR","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,"Trepadeira, crescendo sobre a vegetação arbustiva da canga couraçada; flores magenta.",NA,NA,"Benth.",NA,NA,"6","2002","01","31","Southern America",NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-02-07 18:35:48-03","UFMG","BHCB","75882","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Centrosema","coriaceum","Centrosema coriaceum","Oliveira, AM; Stehmann, JR; Mota, RC da","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.","-43.436136","-19.885556",NA,"Erva protumbente em canga couraçada; flores lilás, anteras amarelas.",NA,NA,"Benth.",NA,NA,"165","2002","12","16","Southern America","-43.436136","-19.885556",NA,NA,NA,"845","845",NA,NA,NA,NA,NA
"445","2020-01-31 18:40:44-03","UFMG","BHCB","171859","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Melastomataceae","Chaetogastra","gracilis","Chaetogastra gracilis","Pivari, MOD; Miranda, E; Tomich, S","Brasil","Minas Gerais","Barão de Cocais","Serra dos Cambotas","-43.535556","-19.858889",NA,"Arbusto, flores roxas, ca. 1m de altura; Campo rupestre arbustivo quartzitico",NA,NA,"(Bonpl.) DC.",NA,"2020","1775","2014","03","20","Southern America","-43.535556","-19.858889",NA,"BHCB054379",NA,"1145","1145",NA,"01",NA,NA,NA
"446","2020-02-20 17:33:38-03","UFMG","BHCB","192615","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Chamaecrista","calycioides","Chamaecrista calycioides calycioides","Souza, JAM; Correia, DR; Silva, SHA","Brasil","Minas Gerais","Barão de Cocais","RPPN Cambotas","-43.522778","-19.873056",NA,"Subarbusto, 0,30m, saxícola; flor amarela, frutos variando entre castanho e marrom.; Campo Rupestre Quartzítico",NA,NA,"(DC. ex Collad.) Greene",NA,"2018","224","2018","01","18","Southern America","-43.522778","-19.873056",NA,"BHCB192615",NA,"1155","1155","calycioides","11","08",NA,NA
"447","2020-01-14 18:07:53-03","UFMG","BHCB","199993","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Chamaecrista","diphylla","Chamaecrista diphylla","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.376111","-19.846944",NA,"Erva; Campo Rupestre sobre Quartzito Herbáceo",NA,NA,"(L.) Greene",NA,NA,"7108","2019","04","11","Southern America","-43.376111","-19.846944",NA,"BHCB199993",NA,"865","865",NA,NA,NA,NA,NA
"448","2020-01-14 18:07:53-03","UFMG","BHCB","199994","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Chamaecrista","itambana","Chamaecrista itambana","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.38","-19.8475",NA,"Arbusto; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"(Mart. ex Benth.) H.S.Irwin & Barneby",NA,NA,"7109","2019","04","24","Southern America","-43.38","-19.8475",NA,"BHCB199994",NA,"870","870",NA,NA,NA,NA,NA
"449","2019-10-02 14:53:46-03","UFMG","BHCB","68800","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Fabaceae","Chamaecrista","mucronata","Chamaecrista mucronata","Oliveira, AM; Stehmann, JR","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,"Subarbusto, 30cm de altura, em canga couraçada; flores amarelas.",NA,NA,"(Spreng.) H.S.Irwin & Barneby",NA,NA,"5","2002","01","31","Southern America",NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-01-14 18:07:51-03","UFMG","BHCB","199872","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Acanthaceae","Chamaeranthemum",NA,"Chamaeranthemum","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.396111","-19.827222",NA,"Erva; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"Nees",NA,NA,"7000","2018","10","30","Southern America","-43.396111","-19.827222",NA,"BHCB199872",NA,"660","660",NA,NA,NA,NA,NA
"451","2020-01-14 18:08:27-03","UFMG","BHCB","200214","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Rubiaceae","Chomelia","ribesioides","Chomelia ribesioides","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.377778","-19.847778",NA,"Arbusto; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"Benth. ex A.Gray",NA,NA,"7289","2019","04","25","Southern America","-43.377778","-19.847778",NA,"BHCB200214",NA,"890","890",NA,NA,NA,NA,NA
"452","2020-01-14 18:08:27-03","UFMG","BHCB","200215","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Rubiaceae","Chomelia","ribesioides","Chomelia ribesioides","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.377778","-19.847778",NA,"Arbusto; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"Benth. ex A.Gray",NA,NA,"7290","2019","04","10","Southern America","-43.377778","-19.847778",NA,"BHCB200215",NA,"890","890",NA,NA,NA,NA,NA
"453","2019-10-02 14:49:44-03","UFMG","BHCB","165919","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Chromolaena",NA,"Chromolaena","Souza, FS; Tomich, S; Miranda, E; Machado, TM","Brasil","Minas Gerais","Barão de Cocais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","-43.579722","-20.023889",NA,"Herbácea no Campo Rupestre Ferruginoso Aberto, flores roxas. Projeto Lacunas do Conhecimento.",NA,NA,"DC.",NA,NA,"1939","2013","02","19","Southern America","-43.579722","-20.023889",NA,NA,NA,"1286","1286",NA,NA,NA,NA,NA
"454","2020-01-14 18:07:52-03","UFMG","BHCB","199915","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Chromolaena",NA,"Chromolaena","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.396111","-19.827222",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"DC.",NA,NA,"7037","2019","03","26","Southern America","-43.396111","-19.827222",NA,"BHCB199915",NA,"660","660",NA,NA,NA,NA,NA
"455","2020-01-27 18:59:17-03","UFMG","BHCB","199911","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Chromolaena","chaseae","Chromolaena chaseae","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.378056","-19.848056",NA,"Arbusto; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"(B.L.Rob.) R.M.King & H.Rob.",NA,NA,"7033","2019","05","16","Southern America","-43.378056","-19.848056",NA,"BHCB199911",NA,"890","890",NA,NA,NA,NA,NA
"456","2020-01-14 18:07:52-03","UFMG","BHCB","199912","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Chromolaena","cylindrocephala","Chromolaena cylindrocephala","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.377778","-19.847778",NA,"Arbusto; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"(Sch.Bip. ex Baker) R.M.King & H.Rob.",NA,NA,"7034","2019","04","11","Southern America","-43.377778","-19.847778",NA,"BHCB199912",NA,"890","890",NA,NA,NA,NA,NA
"457","2019-10-02 14:49:46-03","UFMG","BHCB","123734","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Chromolaena","laevigata","Chromolaena laevigata","Rezende, SG; Pena, FSR; Neves, GS; Mendes, MS","Brasil","Minas Gerais","Barão de Cocais","Mina de Gongo Soco., Região da Barragem de Rejeito","-43.603056","-19.974722",NA,"Plantas do Brasil. Áreas de pastagem formada com Melinis minutiflora P. Beauv. Arbustivo.; Arbusto; Áreas de pastagem formadas com Melinis minutiflora P. Beauv.",NA,NA,"(Lam.) R.M.King & H.Rob.",NA,"2013","2625","2008","05","07","Southern America","-43.603056","-19.974722",NA,"BHCB019479",NA,"868","868",NA,"03",NA,NA,NA
"458","2020-01-14 18:07:52-03","UFMG","BHCB","199913","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Chromolaena","laevigata","Chromolaena laevigata","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.417778","-19.845833",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"(Lam.) R.M.King & H.Rob.",NA,NA,"7035","2019","04","04","Southern America","-43.417778","-19.845833",NA,"BHCB199913",NA,"680","680",NA,NA,NA,NA,NA
"459","2020-01-14 18:07:52-03","UFMG","BHCB","199914","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Asteraceae","Chromolaena","laevigata","Chromolaena laevigata","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.391111","-19.848056",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Inicial de Regeneração",NA,NA,"(Lam.) R.M.King & H.Rob.",NA,NA,"7036","2019","03","28","Southern America","-43.391111","-19.848056",NA,"BHCB199914",NA,"750","750",NA,NA,NA,NA,NA
"460","2020-01-14 18:08:27-03","UFMG","BHCB","200251","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Sapotaceae","Chrysophyllum","marginatum","Chrysophyllum marginatum","Ferreira, MTM","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.394444","-19.844444",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"(Hook. & Arn.) Radlk.",NA,NA,"s.n.","2018","12","05","Southern America","-43.394444","-19.844444",NA,"BHCB200251",NA,"710","710",NA,NA,NA,NA,NA
"461","2020-01-14 18:08:27-03","UFMG","BHCB","200252","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Sapotaceae","Chrysophyllum","marginatum","Chrysophyllum marginatum","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.398333","-19.835278",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"(Hook. & Arn.) Radlk.",NA,NA,"7321","2018","03","28","Southern America","-43.398333","-19.835278",NA,"BHCB200252",NA,"670","670",NA,NA,NA,NA,NA
"462","2019-10-02 15:08:14-03","UFMG","BHCB","75874","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Poaceae","Chusquea",NA,"Chusquea","Oliveira, AM; Stehmann, JR; Mota, RC da","Brasil","Minas Gerais","Barão de Cocais","Mina do Brucutu, CVRD","-43.376389","-19.851667",NA,"Bambu.; Em canga couraçada.",NA,NA,NA,NA,NA,"157","2002","12","16","Southern America","-43.376389","-19.851667",NA,"BHCB012939",NA,"1063","1063",NA,NA,NA,NA,NA
"463","2019-10-02 14:55:18-03","UFMG","BHCB","68821","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Cinnamomum","quadrangulum","Cinnamomum quadrangulum","Oliveira, AM; Stehmann, JR","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,"Arbóreo, com 1m de altura, em canga couraçada; perianto amarelo.",NA,NA,"Kosterm.",NA,NA,"26","2002","01","31","Southern America",NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-10-02 14:55:18-03","UFMG","BHCB","68549","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Lauraceae","Cinnamomum","quadrangulum","Cinnamomum quadrangulum","Lemos, JP","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,"Arbóreo com 1m de altura, em canga couraçada. Perianto amarelo.",NA,NA,"Kosterm.",NA,NA,"s.n.","2002","01","10","Southern America",NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-01-14 18:08:48-03","UFMG","BHCB","200277","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Vitaceae","Cissus","duarteana","Cissus duarteana","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.389444","-19.848889",NA,"Trepadeira; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"Cambess.",NA,NA,"7343","2019","03","28","Southern America","-43.389444","-19.848889",NA,"BHCB200277",NA,"770","770",NA,NA,NA,NA,NA
"466","2020-01-14 18:08:48-03","UFMG","BHCB","200278","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Vitaceae","Cissus","duarteana","Cissus duarteana","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.399722","-19.838333",NA,"Trepadeira; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"Cambess.",NA,NA,"7344","2019","04","03","Southern America","-43.399722","-19.838333",NA,"BHCB200278",NA,"710","710",NA,NA,NA,NA,NA
"467","2020-01-14 18:08:48-03","UFMG","BHCB","200279","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Vitaceae","Cissus","duarteana","Cissus duarteana","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.402222","-19.844167",NA,"Trepadeira; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"Cambess.",NA,NA,"7345","2018","11","13","Southern America","-43.402222","-19.844167",NA,"BHCB200279",NA,"710","710",NA,NA,NA,NA,NA
"468","2019-10-02 15:02:00-03","UFMG","BHCB","181896","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Ranunculaceae","Clematis","dioica","Clematis dioica","Stehmann, JR","Brasil","Minas Gerais","Barão de Cocais","estrada Brumal para Rio Acima","-43.499528","-19.992667",NA,"Trepadeira, frutos jovens; sub-bosque da floresta estacional semidecidual; Trepadeira, na borda da mata; frutos imaturos; Subbosque, na beira da estrada; floresta estacional semidecidual",NA,NA,"L.",NA,"2016","6378","2016","05","15","Southern America","-43.499528","-19.992667",NA,"BHCB038647",NA,"791","791",NA,"05","15",NA,NA
"469","2020-01-14 18:08:26-03","UFMG","BHCB","200081","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Melastomataceae","Clidemia","hirta","Clidemia hirta","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.393056","-19.848611",NA,"Arbusto; Floresta Estacional Semidecidual em Estágio Médio de Regeneração",NA,NA,"(L.) D.Don",NA,NA,"7171","2019","04","02","Southern America","-43.393056","-19.848611",NA,"BHCB200081",NA,"780","780",NA,NA,NA,NA,NA
"470","2020-01-14 18:08:27-03","UFMG","BHCB","200204","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Polygonaceae","Coccoloba","acrostichoides","Coccoloba acrostichoides","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.380833","-19.848611",NA,"Arbusto; Campo Rupestre sobre Quartzito Arbustivo",NA,NA,"Cham.",NA,NA,"7279","2019","04","13","Southern America","-43.380833","-19.848611",NA,"BHCB200204",NA,"910","910",NA,NA,NA,NA,NA
"471","2020-01-14 18:08:27-03","UFMG","BHCB","200205","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Polygonaceae","Coccoloba","acrostichoides","Coccoloba acrostichoides","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.380278","-19.848056",NA,"Arbusto; Campo Rupestre sobre Quartzito Herbáceo",NA,NA,"Cham.",NA,NA,"7280","2019","04","11","Southern America","-43.380278","-19.848056",NA,"BHCB200205",NA,"880","880",NA,NA,NA,NA,NA
"472","2019-10-02 15:01:50-03","UFMG","BHCB","68826","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Polygonaceae","Coccoloba","acrostichoides","Coccoloba acrostichoides","Oliveira, AM; Stehmann, JR","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,"Arbórea, com 2m de altura, em canga couraçada; frutos verdes.",NA,NA,"Cham.",NA,NA,"31","2002","01","31","Southern America",NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-10-02 15:01:50-03","UFMG","BHCB","68547","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Polygonaceae","Coccoloba","acrostichoides","Coccoloba acrostichoides","Lemos, JP","Brasil","Minas Gerais","Barão de Cocais","Pilha do Cavalo. Mina Brucutu - CVRD.",NA,"-19.885556",NA,"Arbórea com 2m de altura, em canga couraçada.",NA,NA,"Cham.",NA,NA,"s.n.","2002","01","10","Southern America",NA,"-19.885556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-10-02 15:01:50-03","UFMG","BHCB","165951","PreservedSpecimen","Plantae","Dicotyledon",NA,NA,"Polygonaceae","Coccoloba","scandens","Coccoloba scandens","Souza, FS; Tomich, S; Miranda, E; Machado, TM","Brasil","Minas Gerais","Barão de Cocais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","-43.579722","-20.023889",NA,"Arbusto no Campo Rupestre Ferruginoso Arbustivo, frutos imaturos verdes. Projeto Lacunas do Conhecimento.",NA,NA,"Casar.",NA,"2013","1971","2013","02","19","Southern America","-43.579722","-20.023889",NA,NA,NA,"1286","1286",NA,"02",NA,NA,NA
"475","2019-10-02 15:06:44-03","UFMG","BHCB","157468","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Eriocaulaceae","Comanthera",NA,"Comanthera","Souza, FS","Brasil","Minas Gerais","Barão de Cocais","Serra do Garimpo, Morraria do Cambotas, Fazenda Campestre, campo rupestre.","-43.515278","-19.887222",NA,"Erva no campo, flores brancas; Campo rupestre",NA,NA,NA,NA,"2014","1597","2012","03","27","Southern America","-43.515278","-19.887222",NA,"BHCB014341",NA,NA,NA,NA,"04","30",NA,NA
"476","2020-01-14 18:08:49-03","UFMG","BHCB","199943","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Commelinaceae","Commelina","erecta","Commelina erecta","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.379444","-19.848056",NA,"Erva; Campo Rupestre sobre Quartzito Herbáceo",NA,NA,"L.",NA,NA,"7062","2019","04","10","Southern America","-43.379444","-19.848056",NA,"BHCB199943",NA,"890","890",NA,NA,NA,NA,NA
"477","2020-01-14 18:08:49-03","UFMG","BHCB","199944","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Commelinaceae","Commelina","erecta","Commelina erecta","Rezende, SG","Brasil","Minas Gerais","Barão de Cocais","Cocais","-43.378333","-19.848056",NA,"Erva; Campo Rupestre sobre Quartzito Herbáceo",NA,NA,"L.",NA,NA,"7063","2019","04","10","Southern America","-43.378333","-19.848056",NA,"BHCB199944",NA,"910","910",NA,NA,NA,NA,NA
