"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","class","scientificNameAuthorship","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType"
"3809","2019-09-13 12:00:30-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Amaioua","guianensis","Amaioua guianensis","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","04","11","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.426111","-18.903611","-43.426111","-18.903611",NA,NA,NA,NA,NA,"Aubl.","1962","Southern America",NA,NA,NA,"848","848",NA,NA,NA,NA,NA
"3810","2019-09-13 11:59:38-03","UFVJM","HDJF","4000","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Anadenanthera",NA,"Anadenanthera",NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167","-43.411944","-18.939167",NA,NA,NA,NA,NA,"Speg.","6038","Southern America",NA,"HDJF004000","HDJF004000_01","906","906",NA,NA,NA,NA,NA
"3811","2019-09-13 11:59:38-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Anadenanthera",NA,"Anadenanthera",NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167","-43.411944","-18.939167",NA,NA,NA,NA,NA,"Speg.","6038","Southern America",NA,NA,NA,"906","906",NA,NA,NA,NA,NA
"3812","2019-09-13 11:59:38-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Anadenanthera",NA,"Anadenanthera",NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167","-43.411944","-18.939167",NA,NA,NA,NA,NA,"Speg.","6038","Southern America",NA,NA,NA,"906","906",NA,NA,NA,NA,NA
"3813","2019-09-13 11:59:38-03","UFVJM","HDJF","4681","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Anadenanthera","colubrina","Anadenanthera colubrina",NA,NA,NA,NA,"Moreira, SN; Pereira, E","2013","11","20","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Sapo (Gondó)","-43.419111","-18.927333","-43.419111","-18.927333",NA,NA,NA,NA,NA,"(Vell.) Brenan","561","Southern America",NA,"HDJF004681","HDJF004681_01",NA,NA,NA,NA,NA,NA,NA
"3814","2019-09-13 11:59:38-03","UFVJM","HDJF","4786","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Anadenanthera","colubrina","Anadenanthera colubrina","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","04","11","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.425833","-18.903611","-43.425833","-18.903611",NA,NA,NA,NA,NA,"(Vell.) Brenan","1955","Southern America",NA,"HDJF004786",NA,"811","811",NA,NA,NA,NA,NA
"3815","2019-09-13 11:59:38-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Anadenanthera","colubrina","Anadenanthera colubrina","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","04","11","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.425833","-18.903611","-43.425833","-18.903611",NA,NA,NA,NA,NA,"(Vell.) Brenan","1955","Southern America",NA,NA,NA,"811","811",NA,NA,NA,NA,NA
"3816","2019-09-13 11:59:38-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Anadenanthera","colubrina","Anadenanthera colubrina",NA,NA,NA,NA,"Moreira, SN; Pereira, E","2013","11","20","Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Sapo (Gondó)","-43.419111","-18.927333","-43.419111","-18.927333",NA,NA,NA,NA,NA,"(Vell.) Brenan","561","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3817","2019-09-13 11:59:38-03","UFVJM","HDJF","5428","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Moreira, SN","2016","03",NA,"Moreira, SN; Pereira, E","2016","01","18","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.426575","-18.904103","-43.426575","-18.904103",NA,NA,NA,NA,NA,"Benth.","1934","Southern America",NA,"HDJF005428","HDJF005428_01","789","789",NA,NA,NA,NA,NA
"3818","2019-09-13 12:00:50-03","UFVJM","HDJF","5483","PreservedSpecimen","Plantae","Pteridophyta",NA,"Anemiaceae","Anemia","oblongifolia","Anemia oblongifolia","Salino, A","2015","10","20","Moreira, SN; Pereira, E","2015","12","10","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Norte - Anglo American","-43.4333","-18.891429","-43.4333","-18.891429",NA,NA,NA,NA,NA,"(Cav.) Sw.","2055","Southern America",NA,"HDJF005483","HDJF005483_01","938","938",NA,NA,NA,NA,NA
"3819","2019-09-13 11:59:51-03","UFVJM","HDJF","4801","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Aniba","firmula","Aniba firmula","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","07","17","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.418889","-18.912222","-43.418889","-18.912222",NA,NA,NA,NA,NA,"(Nees & C. Mart.) Mez","1980","Southern America",NA,"HDJF004801","HDJF004801_01","718","718",NA,NA,NA,NA,NA
"3820","2019-09-13 11:59:51-03","UFVJM","HDJF","5361","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Aniba","firmula","Aniba firmula","Moreira, SN","2016","01",NA,"Moreira, SN; Pereira, E","2016","01","13","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.419236","-18.91228","-43.419236","-18.91228",NA,NA,NA,NA,NA,"(Nees & C. Mart.) Mez","1867","Southern America",NA,"HDJF005361","HDJF005361_01","719","719",NA,NA,NA,NA,NA
"3821","2019-09-13 11:59:51-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Aniba","firmula","Aniba firmula","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","07","17","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.418889","-18.912222","-43.418889","-18.912222",NA,NA,NA,NA,NA,"(Nees & C. Mart.) Mez","1980","Southern America",NA,NA,NA,"718","718",NA,NA,NA,NA,NA
"3822","2019-09-13 11:59:03-03","UFVJM","HDJF","4009","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167","-43.411944","-18.939167",NA,NA,NA,NA,NA,NA,"6047","Southern America",NA,"HDJF004009","HDJF004009_01","906","906",NA,NA,NA,NA,NA
"3823","2019-09-13 11:59:03-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167","-43.411944","-18.939167",NA,NA,NA,NA,NA,NA,"6047","Southern America",NA,NA,NA,"906","906",NA,NA,NA,NA,NA
"3824","2019-09-13 11:59:03-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","-43.411944","-18.939167","-43.411944","-18.939167",NA,NA,NA,NA,NA,NA,"6047","Southern America",NA,NA,NA,"906","906",NA,NA,NA,NA,NA
"3825","2019-09-13 11:59:03-03","UFVJM","HDJF","4735","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","dolabripetala","Annona dolabripetala","Soares, CCC","2016","11",NA,"Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR","2016","05","14","Brasil","Minas Gerais","Conceição do Mato Dentro","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.","-43.423611","-18.909722","-43.423611","-18.909722",NA,NA,NA,NA,NA,"Raddi","120","Southern America",NA,"HDJF004735","HDJF004735_01","774","774",NA,NA,NA,NA,NA
"3826","2019-09-13 11:59:03-03","UFVJM","HDJF","5323","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Annonaceae","Annona","dolabripetala","Annona dolabripetala","Moreira, SN","2016","01",NA,"Moreira, SN; Pereira, E","2016","01","11","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.421246","-18.913598","-43.421246","-18.913598",NA,NA,NA,NA,NA,"Raddi","1829","Southern America",NA,"HDJF005323",NA,"724","724",NA,NA,NA,NA,NA
"3827","2019-09-13 12:00:41-03","UFVJM","HDJF","5338","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Anthurium","minarum","Anthurium minarum","Moreira, SN","2016","01",NA,"Moreira, SN; Pereira, E","2016","01","12","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.41864","-18.912049","-43.41864","-18.912049",NA,NA,NA,NA,NA,"Sakur. & Mayo","1844","Southern America",NA,"HDJF005338","HDJF005338_01","720","720",NA,NA,NA,NA,NA
"3828","2019-09-13 12:00:41-03","UFVJM","HDJF","2254","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Araceae","Anthurium","scandens","Anthurium scandens",NA,NA,NA,NA,"Pena, FSR","2011","10",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.433056","-18.904444","-43.433056","-18.904444",NA,NA,NA,NA,NA,"(Aubl.) Engl.","CMD144","Southern America",NA,"HDJF002254","HDJF002254_01",NA,NA,NA,NA,NA,NA,NA
"3829","2019-09-13 11:59:35-03","UFVJM","HDJF","2075","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum",NA,NA,NA,NA,"Pena, FSR","2011","12",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.429722","-18.907222","-43.429722","-18.907222",NA,NA,NA,NA,NA,"Baill.","CMD137","Southern America",NA,"HDJF002075","HDJF002075_01",NA,NA,NA,NA,NA,NA,NA
"3830","2019-09-13 11:59:35-03","UFVJM","HDJF","4727","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","Soares, CCC","2016","11",NA,"Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR","2016","05","14","Brasil","Minas Gerais","Conceição do Mato Dentro","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.","-43.423611","-18.909722","-43.423611","-18.909722",NA,NA,NA,NA,NA,"Baill.","112","Southern America",NA,"HDJF004727","HDJF004727_01","774","774",NA,NA,NA,NA,NA
"3831","2019-09-13 11:59:35-03","UFVJM","HDJF","5359","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Euphorbiaceae","Aparisthmium","cordatum","Aparisthmium cordatum","Souza, FS","2016","01",NA,"Moreira, SN; Pereira, E","2016","01","13","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.419133","-18.912189","-43.419133","-18.912189",NA,NA,NA,NA,NA,"Baill.","1865","Southern America",NA,"HDJF005359",NA,"718","718",NA,NA,NA,NA,NA
"3832","2019-09-13 12:00:47-03","UFVJM","HDJF","5484","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Apochloa","molinioides","Apochloa molinioides","Viana, PL","2016","02","27","Moreira, SN; Pereira, E","2015","12","08","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Norte - Anglo American","-43.433439","-18.891819","-43.433439","-18.891819",NA,NA,NA,NA,NA,"(Trin.) Zuloaga & Morrone","2056","Southern America",NA,"HDJF005484","HDJF005484_01","940","940",NA,NA,NA,NA,NA
"3833","2019-09-13 11:59:38-03","UFVJM","HDJF","5365","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","Moreira, SN","2016","01",NA,"Moreira, SN; Pereira, E","2016","01","13","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.419133","-18.912189","-43.419133","-18.912189",NA,NA,NA,NA,NA,"(Vogel) J.F. Macbr.","1871","Southern America",NA,"HDJF005365","HDJF005365_01","718","718",NA,NA,NA,NA,NA
"3834","2019-09-13 12:00:47-03","UFVJM","HDJF","4840","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Aristida","torta","Aristida torta","Moreira, SN","2016","06","12","Moreira, SN; Pereira, E","2016","08","18","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.433056","-18.890556","-43.433056","-18.890556",NA,NA,NA,NA,NA,"Kunth","2082","Southern America",NA,"HDJF004840","HDJF004840_01","950","950",NA,NA,NA,NA,NA
"3835","2019-09-13 12:00:47-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Aristida","torta","Aristida torta","Moreira, SN","2016","06","12","Moreira, SN; Pereira, E","2016","08","18","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.433056","-18.890556","-43.433056","-18.890556",NA,NA,NA,NA,NA,"Kunth","2082","Southern America",NA,NA,NA,"950","950",NA,NA,NA,NA,NA
"3836","2019-09-13 11:59:06-03","UFVJM","HDJF","4768","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","discolor","Aspidosperma discolor","Moreira, SN","2016","05","18","Moreira, SN; Pereira, E","2016","03","15","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.425833","-18.904722","-43.425833","-18.904722",NA,NA,NA,NA,NA,"A.DC.","1937","Southern America",NA,"HDJF004768","HDJF004768_01","838","838",NA,NA,NA,NA,NA
"3837","2019-09-13 11:59:06-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","discolor","Aspidosperma discolor","Moreira, SN","2016","05","18","Moreira, SN; Pereira, E","2016","03","15","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.425833","-18.904722","-43.425833","-18.904722",NA,NA,NA,NA,NA,"A.DC.","1937","Southern America",NA,NA,NA,"838","838",NA,NA,NA,NA,NA
"3838","2019-09-13 11:59:06-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","discolor","Aspidosperma discolor","Moreira, SN","2016","05","18","Moreira, SN; Pereira, E","2016","03","15","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.425833","-18.904722","-43.425833","-18.904722",NA,NA,NA,NA,NA,"A.DC.","1937","Southern America",NA,NA,NA,"838","838",NA,NA,NA,NA,NA
"3839","2019-09-13 11:59:06-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","discolor","Aspidosperma discolor","Moreira, SN","2016","05","18","Moreira, SN; Pereira, E","2016","03","15","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.425833","-18.904722","-43.425833","-18.904722",NA,NA,NA,NA,NA,"A.DC.","1937","Southern America",NA,NA,NA,"838","838",NA,NA,NA,NA,NA
"3840","2019-09-13 11:59:06-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","discolor","Aspidosperma discolor","Moreira, SN","2016","05","18","Moreira, SN; Pereira, E","2016","03","15","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.425833","-18.904722","-43.425833","-18.904722",NA,NA,NA,NA,NA,"A.DC.","1937","Southern America",NA,NA,NA,"838","838",NA,NA,NA,NA,NA
"3841","2019-09-13 11:59:06-03","UFVJM","HDJF","4782","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","olivaceum","Aspidosperma olivaceum","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","04","10","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.418889","-18.912222","-43.418889","-18.912222",NA,NA,NA,NA,NA,"Müll. Arg.","1951","Southern America",NA,"HDJF004782","HDJF004782_01","718","718",NA,NA,NA,NA,NA
"3842","2019-09-13 11:59:06-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","olivaceum","Aspidosperma olivaceum","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","04","10","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.418889","-18.912222","-43.418889","-18.912222",NA,NA,NA,NA,NA,"Müll. Arg.","1951","Southern America",NA,NA,NA,"718","718",NA,NA,NA,NA,NA
"3843","2019-09-13 11:59:06-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","olivaceum","Aspidosperma olivaceum","Moreira, SN","2016","05","19","Moreira, SN; Pereira, E","2016","04","10","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.418889","-18.912222","-43.418889","-18.912222",NA,NA,NA,NA,NA,"Müll. Arg.","1951","Southern America",NA,NA,NA,"718","718",NA,NA,NA,NA,NA
"3844","2019-09-13 11:59:07-03","UFVJM","HDJF","2290","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Carvalho, LB","2012","02",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.433056","-18.904444","-43.433056","-18.904444",NA,NA,NA,NA,NA,NA,"CMD445","Southern America",NA,"HDJF002290",NA,NA,NA,NA,NA,NA,NA,NA
"3845","2019-09-13 11:59:07-03","UFVJM","HDJF","2291","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Carvalho, LB","2012","02","10","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava do Sapo","-43.433056","-18.904444","-43.433056","-18.904444",NA,NA,NA,NA,NA,NA,"CMD446","Southern America",NA,"HDJF002291",NA,NA,NA,NA,NA,NA,NA,NA
"3846","2019-09-13 11:59:07-03","UFVJM","HDJF","3933","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Pinheiro, AC","2016","06","08","Brasil","Minas Gerais","Conceição do Mato Dentro","Margem da MG-10 na entrada para a fazenda Pitangueiras da Anglo American","-43.418611","-18.909444","-43.418611","-18.909444",NA,NA,NA,NA,NA,NA,"5976","Southern America",NA,"HDJF003933",NA,"690","690",NA,NA,NA,NA,NA
"3847","2019-09-13 11:59:07-03","UFVJM","HDJF","4053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","29","Brasil","Minas Gerais","Conceição do Mato Dentro","Solidão, Fazenda da Boa Esperança, propriedade da Anglo American","-43.477778","-18.924444","-43.477778","-18.924444",NA,NA,NA,NA,NA,NA,"6091","Southern America",NA,"HDJF004053",NA,"750","750",NA,NA,NA,NA,NA
"3848","2019-09-13 11:59:07-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","29","Brasil","Minas Gerais","Conceição do Mato Dentro","Solidão, Fazenda da Boa Esperança, propriedade da Anglo American","-43.477778","-18.924444","-43.477778","-18.924444",NA,NA,NA,NA,NA,NA,"6091","Southern America",NA,NA,NA,"750","750",NA,NA,NA,NA,NA
"3849","2019-09-13 11:59:07-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","29","Brasil","Minas Gerais","Conceição do Mato Dentro","Solidão, Fazenda da Boa Esperança, propriedade da Anglo American","-43.477778","-18.924444","-43.477778","-18.924444",NA,NA,NA,NA,NA,NA,"6091","Southern America",NA,NA,NA,"750","750",NA,NA,NA,NA,NA
"3850","2019-09-13 11:59:07-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Batista, DS; Takahashi, RS","2016","06","29","Brasil","Minas Gerais","Conceição do Mato Dentro","Solidão, Fazenda da Boa Esperança, propriedade da Anglo American","-43.477778","-18.924444","-43.477778","-18.924444",NA,NA,NA,NA,NA,NA,"6091","Southern America",NA,NA,NA,"750","750",NA,NA,NA,NA,NA
"3851","2019-09-13 11:59:07-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Pinheiro, AC","2016","06","08","Brasil","Minas Gerais","Conceição do Mato Dentro","Margem da MG-10 na entrada para a fazenda Pitangueiras da Anglo American","-43.418611","-18.909444","-43.418611","-18.909444",NA,NA,NA,NA,NA,NA,"5976","Southern America",NA,NA,NA,"690","690",NA,NA,NA,NA,NA
"3852","2019-09-13 11:59:07-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Pinheiro, AC","2016","06","08","Brasil","Minas Gerais","Conceição do Mato Dentro","Margem da MG-10 na entrada para a fazenda Pitangueiras da Anglo American","-43.418611","-18.909444","-43.418611","-18.909444",NA,NA,NA,NA,NA,NA,"5976","Southern America",NA,NA,NA,"690","690",NA,NA,NA,NA,NA
"3853","2019-09-13 11:59:07-03","UFVJM","HDJF",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Faria, JEQ; Pinheiro, AC","2016","06","08","Brasil","Minas Gerais","Conceição do Mato Dentro","Margem da MG-10 na entrada para a fazenda Pitangueiras da Anglo American","-43.418611","-18.909444","-43.418611","-18.909444",NA,NA,NA,NA,NA,NA,"5976","Southern America",NA,NA,NA,"690","690",NA,NA,NA,NA,NA
"3854","2019-09-13 11:59:02-03","UFVJM","HDJF","4819","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Astronium","graveolens","Astronium graveolens","Moreira, SN","2016","10","02","Moreira, SN; Pereira, E","2016","07","18","Brasil","Minas Gerais","Conceição do Mato Dentro",NA,"-43.426389","-18.903889","-43.426389","-18.903889",NA,NA,NA,NA,NA,"Jacq.","1998","Southern America",NA,"HDJF004819",NA,"789","789",NA,NA,NA,NA,NA
