"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","class","dayIdentified","typeStatus","individualCount","relatedCatalogItem"
"1249","2020-03-02 13:43:47-03","UFSC","FLOR","29094","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","floribunda","Ocotea floribunda","(Sw.) Mez","Rohwer, J.G.",NA,"Hatschbach, G.; Hatschbach, M. & Silva, J.M.","61577","1995","01","16",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria.","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100",NA,"árvore, flor creme, 18m altura","FLOR0029094",NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1250","2020-03-02 13:41:39-03","UFSC","FLOR","27554","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lessingianthus","macrophyllus","Lessingianthus macrophyllus","(Less.) H.Rob.","Marques, D.","2015","Hatschbach, G.; Silva, J.M. & Deodato, F.","65194","1996","07","06",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria.","-41.1347007751465","-20.3397006988525",NA,NA,"900","900",NA,"erva alta, flor alvacenta, 1,5m altura","FLOR0027554",NA,"15909","auto",NA,"05",NA,"20",NA,NA,NA
"1251","2020-03-02 13:41:52-03","UFSC","FLOR","27238","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Vernonia","diffusa","Vernonia diffusa","Less.","Falkenberg, D.B.",NA,"Hatschbach, G.; Silva, J.M.","59707","1993","10","09",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Rod. BR-262, 5-8 km 0 de Venda Nova.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"árvore, flor capítulos alvacentos, 8m altura","FLOR0027238",NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1252","2020-03-02 13:44:14-03","UFSC","FLOR","29086","PreservedSpecimen","Plantae",NA,"Malpighiales","Malpighiaceae","Niedenzuella","poeppigiana","Niedenzuella poeppigiana","(A.Juss.) W.R.Anderson","Almeida, R.F.","2015","Hatschbach, G.; Silva, J.M.","61501","1995","01","14",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","São Bento de Urânia.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"trepadeira lenhosa, flor alva","FLOR0029086",NA,"15909","auto",NA,"12",NA,"07",NA,NA,NA
"1253","2019-09-30 11:25:21-03","IF","SPSF","21451","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Peraceae","Pera","furfuracea","Pera furfuracea","Müll.Arg.","N.C.Bigio","2019","G.Hatschbach & J.M.Silva","61535","1995","01","15","América do Sul","Brasil","ES","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"1200","1200",NA,"COLETA: Arbusto de 4 m de altura. Flor verde pálido.; GEOGRAFIA: Mata Pluvial. Torre Celest.;",NA,NA,"15909","auto",NA,"09","Magnoliopsida","05",NA,NA,NA
"1254","2019-09-30 11:26:14-03","IF","SPSF","20479","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrceugenia","scutellata","Myrceugenia scutellata",NA,"L. Landrum","1995","G. Hatschbach & J.M.Silva","61504","1995","01","15","América do Sul","Brasil","ES","Venda Nova do Imigrante","Alto Bananal","-41.1347007751465","-20.3397006988525",NA,NA,"1000","1000",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta, 4 m, fruto nigrescente; GEOGRAFIA: mata pluvial&nf;;",NA,NA,"15909","auto",NA,"04","Magnoliopsida","17",NA,NA,NA
"1255","2019-09-30 11:23:15-03","IF","SPSF","20746","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Chrysobalanaceae","Licania","spicata","Licania spicata",NA,NA,NA,"G. Hatschbach","61510","1995","01","15","América do Sul","Brasil","ES","Venda Nova do Imigrante","Alto do Bananal","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial&nf;;",NA,NA,"15909","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1256","2019-09-30 11:22:25-03","IF","SPSF","20448","PreservedSpecimen","Plantae","Magnoliophyta","Aquifoliales","Celastraceae","Salacia","amygdalina","Salacia amygdalina",NA,NA,NA,"G. Hatschbach & J.M.Silva","61520","1995","01","15","América do Sul","Brasil","ES","Venda Nova do Imigrante","mata pluvial da encosta de morro","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15909","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1257","2019-09-30 11:27:44-03","IF","SPSF","36852","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum",NA,NA,NA,"G. Hatschbach & M.Hatschbach & J.M.Silva","69128","1999","05","17","América do Sul","Brasil","ES","Venda Nova do Imigrante","mirante dea torre de TV","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta atlântica, alto do morro&nf;;",NA,NA,"15909","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1258","2019-09-30 11:24:20-03","IF","SPSF","23215","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Endlicheria","paniculata","Endlicheria paniculata",NA,NA,NA,"G. Hatschbach","61556","1995","01","16","América do Sul","Brasil","ES","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15909","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1259","2019-09-30 11:25:37-03","IF","SPSF","28268","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Meriania","tetramera","Meriania tetramera",NA,NA,NA,"G. Hatschbach","69131","1999","05","17","América do Sul","Brasil","ES","Venda Nova do Imigrante","floresta atlantica","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15909","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1260","2019-09-30 11:24:05-03","IF","SPSF","26906","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Boraginaceae","Mouriri","arborea","Mouriri arborea",NA,NA,NA,"G. Hatschbach & J.M.Silva","61519","1995","01","15","América do Sul","Brasil","ES","Venda Nova do Imigrante","mata pluvial","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"15909","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1261","2020-03-06 14:32:11-03","UFRGS","ICN","149342","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum","Sendtn.","Giacomin, LL","2015","Hatschbach, G; Hatschbach, G; Deodato, F","65207","1996","07","06","América do Sul","Brasil","ES","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,"1000","1000",NA,"Doação MBM.","ICN00035848",NA,"15909","auto",NA,"07",NA,NA,NA,NA,NA
"1262","2020-03-06 14:32:11-03","UFRGS","ICN","169799","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cinnamomeum","Solanum cinnamomeum","Sendtn.","Mentz, LA","2001","Hatschbach, G; Hatschbach, G; Silva, JM","69128","1999","05","17","América do Sul","Brasil","ES","Venda Nova do Imigrante","mirante da torre de TV","-41.1347007751465","-20.3397006988525",NA,NA,"1000","1000",NA,"Doação Herbário MBM","ICN00035843",NA,"15909","auto",NA,"08",NA,"31",NA,NA,NA
"1263","2020-03-06 14:32:15-03","UFRGS","ICN","169798","S","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","leucodendron","Solanum leucodendron","Sendtn.","Giacomin, LL","2015","Hatschbach, G; Hatschbach, G; Silva, JM","69124","1999","05","17","América do Sul","Brasil","ES","Venda Nova do Imigrante","mirante da torre de TV","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"Doação Herbário MBM","ICN00037031",NA,"15909","auto",NA,"07",NA,NA,NA,NA,NA
"1264","2020-03-06 14:30:29-03","UFRGS","ICN","149360","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","laevigata","Marlierea laevigata","(DC.) Kiaersk.","Sobral, M",NA,"Hatschbach, G; Hatschbach, G; Silva, JM","71477","2000","10","20","América do Sul","Brasil","ES","Venda Nova do Imigrante","Alto Bananeiras","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"Doação MBM.",NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1265","2020-03-06 14:30:10-03","UFRGS","ICN","121182","S","Plantae","Dicotyledon",NA,"Myrtaceae","Campomanesia","laurifolia","Campomanesia laurifolia","Gardner","Sobral, M","1995","Hatschbach, G; Silva, JM","61581","1995","10","17","América do Sul","Brasil","ES","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100",NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1266","2020-03-06 14:30:29-03","UFRGS","ICN","123912","S","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","regeliana","Marlierea regeliana","O.Berg","Sobral, M",NA,"Hatschbach, G; Silva, JM","61562","1995","01","16","América do Sul","Brasil","ES","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100",NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1267","2019-10-04 16:08:38-03","MCN-FZBRS","HAS","40584","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Leandra","ionopogon","Leandra ionopogon","(Mart.) Cogn.","Goldenberg, R.","2001","Hatschbach, G.; Hatschbach, M. e Silva, J.M.","71487","2000","10",NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananeiras","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"Arbusto delgado, 1,80 metros de altura, inflorescência com pilosidade vermelha, pétalas e estames alvos. Floresta Atlântica. Altitude 900-1000 metros.",NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1268","2019-10-04 16:08:38-03","MCN-FZBRS","HAS","45719","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Meriania","tetramera","Meriania tetramera","urdack","Goldenberg, R.","2000","Hatschbach, G.; Silva, J.M. e Ferreira, L.A.","69131","1999","05",NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mirante da torre de TV","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"Árvore, 5 metros, flores rosadas. Floresta Atlântica.",NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1269","2019-11-21 10:18:26-03","IBt","SP","364170","S","Plantae",NA,NA,"Rubiaceae","Psychotria","rabeniana","Psychotria rabeniana","Müll.Arg.","Taylor, CM",NA,"Arbo, MM; et al.","7736","1997","01","27",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","1 km W de Venda Nova do Imigrante, entrada e Alto Bananeiras, 5-7 km de la rodovia BR-262","-41.133333","-20.3","-41.133333","-20.3","900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2019-11-21 10:13:40-03","IBt","SP","487865","S","Plantae",NA,NA,"Orchidaceae","Pabstiella","velteniana","Pabstiella velteniana","V.P.Castro","Castro, VP",NA,"Velten, L","VPCastro150","2010","06",NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"500","600",NA,NA,"SP003529","SP003529","15909","auto",NA,NA,NA,NA,"Holotype",NA,NA
"1271","2019-11-21 10:13:47-03","IBt","SP","441819","S","Plantae",NA,NA,"Orchidaceae","Pseudolaelia","calimaniorum","Pseudolaelia calimaniorum","V.P.Castro & Chiron","Castro, VP","2009","Caliman, C","s.n.","2009","01","26",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,"SP002406","SP002406","15909","auto",NA,"03",NA,"03","Holotype",NA,NA
"1272","2019-11-21 10:12:55-03","IBt","SP","426574","S","Plantae",NA,NA,"Orchidaceae","Bulbophyllum","calimanianum","Bulbophyllum calimanianum","V.P.Castro & G.F.Carr","Castro, VP; Carr, GF",NA,"Castro, VP","95",NA,NA,NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"Planta epífita, flor de cor creme, estriada de púrpura, pseudobulbo tetragonal, sulcado, folhas 1 oblongo lanceoladas, lisas, sépalas triangulares, pétalas minúsculas, labelo linguiforme, coluna com 2 pequenos dentes na base. Floração m","SP001949","SP001949","15909","auto",NA,NA,NA,NA,"Holotype",NA,NA
"1273","2019-11-21 10:13:34-03","IBt","SP","426568","S","Plantae",NA,NA,"Orchidaceae","Menezesiella","calimaniorum","Menezesiella calimaniorum","V.P.Castro & Chiron","Castro, VP",NA,"Castro, VP; Caliman, C; Caliman, DS","VPCastro94",NA,NA,NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"100","100",NA,"Planta epífita, inflorescência longa ramificada, tépalas amarelas com manchas castanhas, labelo amarelo com carenas castanhas, trilobado cruciforme, sépala dorsal oboval, sépalas laterais elípticas, pétalas espatuladas. Floração março d","SP002267","SP002267","15909","auto",NA,NA,NA,NA,"Holotype",NA,NA
"1274","2019-11-21 10:12:56-03","IBt","SP","386510","S","Plantae",NA,NA,"Orchidaceae","Castroa","calimaniana","Castroa calimaniana","Guiart","Castro, VP","2007","Caliman, DS","s.n.","2005","03",NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"1200","1200",NA,"Planta epífita pequena, inflorescência basal longa, flroes pequenas, tépalas verde-amareladas com mancha castanha apical, labelo amarelo com calo castanho. Permanece florida por até 7 meses","SP001969","SP001969","15909","auto",NA,NA,NA,NA,"Holotype",NA,NA
"1275","2019-11-21 10:07:28-03","IBt","SP","329251","S","Plantae",NA,NA,"Lauraceae","Ocotea","aciphylla","Ocotea aciphylla","(Nees & Mart.) Mez","Rohwer, JG","1998","Hatschbach, G; Silva, JM","61571","1995","01","16",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100",NA,NA,"SP055015","SP055015","15909","auto",NA,NA,NA,NA,NA,NA,NA
"1276","2019-11-21 10:13:33-03","IBt","SP","487844","S","Plantae",NA,NA,"Orchidaceae","Maxillaria","calimaniana","Maxillaria calimaniana","V.P.Castro","Castro, VP",NA,"Castro, VP","VPCastro101","2008","03",NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"1600","1600",NA,NA,"SP003507","SP003507","15909","auto",NA,NA,NA,NA,"Holotype",NA,NA
"1277","2019-11-21 10:12:58-03","IBt","SP","487767","S","Plantae",NA,NA,"Orchidaceae","Catasetum","evangelistae","Catasetum evangelistae","V.P.Castro & G.F.Carr","Castro, VP",NA,"Evangelista, R","VPCastro165","2009","01",NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,"SP003478",NA,"15909","auto",NA,NA,NA,NA,"Holotype",NA,NA
"1278","2019-11-21 10:09:26-03","IBt","SP","358638","S","Plantae",NA,NA,"Malvaceae","Pachira","glabra","Pachira glabra","Pasq.","Duarte, MC","2008","Krieger, L","13413","1974","11","03",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,"06",NA,"12",NA,NA,NA
"1279","2019-11-21 10:13:09-03","IBt","SP","487855","S","Plantae",NA,NA,"Orchidaceae","Epidendrum","calimanianum","Epidendrum calimanianum","V.P.Castro","Castro, VP",NA,"Caliman, SD","VPCastro92","2007","03",NA,NA,"Brasil","Espírito Santo","Venda Nova do Imigrante",NA,"-41.1347007751465","-20.3397006988525",NA,NA,"1000","1200",NA,NA,"SP003519","SP003519","15909","auto",NA,NA,NA,NA,"Holotype",NA,NA
"1280","2019-11-21 10:07:21-03","IBt","SP","338389","S","Plantae",NA,NA,"Lauraceae","Endlicheria","paniculata","Endlicheria paniculata","(Spreng.) J.F.Macbr.","Rohwer, JG","1998","Hatschbach, G; et al.","61556","1995","01","16",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananal","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,"SP054807","SP054807","15909","auto",NA,NA,NA,NA,NA,NA,NA
"1281","2019-11-21 10:11:41-03","IBt","SP","364363","S","Plantae",NA,NA,"Myrtaceae","Eugenia","pyriflora","Eugenia pyriflora","O.Berg","Sobral, M","2001","Hatschbach, G; Silva, JM","61522","1995","01","15",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananal.","-41.1347007751465","-20.3397006988525",NA,NA,"1000","1000",NA,"Árvore 8m alt., flor alva, odorífera. Mata pluvial da encosta do morro.","SP029091","SP029091","15909","auto",NA,NA,NA,NA,NA,NA,NA
"1282","2019-11-21 10:11:59-03","IBt","SP","347576","S","Plantae",NA,NA,"Myrtaceae","Myrcia","aethusa","Myrcia aethusa","(O.Berg) N.Silveira","Sobral, M","2004","Hatschbach, G; Hatschbach, M; Silva, JM","71488","2000","10","20",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananeiras.","-41.1347007751465","-20.3397006988525",NA,NA,"900","1000",NA,"Árvore 5m alt., flor alva. Floresta atlântica.","SP029758","SP029758","15909","auto",NA,NA,NA,NA,NA,NA,NA
"1283","2019-11-21 10:11:54-03","IBt","SP","347551","S","Plantae",NA,NA,"Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","2000","Hatschbach, G; et al.","71475","2000","10","20",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananeiras.","-41.1347007751465","-20.3397006988525",NA,NA,"900","1000",NA,"Árvore 8m alt., floresta atlântica, encosta do morro.","SP057490","SP057490","15909","auto",NA,NA,NA,NA,NA,NA,NA
"1284","2019-11-21 10:12:23-03","IBt","SP","347575","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sobral, M","2004","Hatschbach, G; et al.","71470","2000","10","20",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananeiras.","-41.1347007751465","-20.3397006988525",NA,NA,"900","1000",NA,"Árvore 5m alt., botões alvos. Floresta atlãntica degradada.",NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1285","2019-11-21 10:12:15-03","IBt","SP","347573","S","Plantae",NA,NA,"Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","2018","Hatschbach, G; Hatschbach, M; Silva, JM","71477","2000","10","20",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananeiras. Floresta atlântica, encosta do morro","-41.1347007751465","-20.3397006988525",NA,NA,"900","1000",NA,"Árvore 20m alt., flor alva","SP052921","SP052921","15909","auto",NA,"11",NA,"08",NA,NA,NA
"1286","2019-05-22 10:15:16-03","IBt","SP","397949","Extra","Plantae",NA,NA,"Myrtaceae","Myrcia","multipunctata","Myrcia multipunctata","Mazine","Santos, MF","2018","Hatschbach, G; Hatschbach, M; Silva, JM","71477","2000","10","20",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananeiras. Floresta atlântica, encosta do morro","-41.1347007751465","-20.3397006988525",NA,NA,"900","1000",NA,"Árvore 20m alt., flor alva",NA,NA,"15909","auto",NA,"11",NA,"08",NA,NA,NA
"1287","2019-11-21 10:18:11-03","IBt","SP","266692","S","Plantae",NA,NA,"Rubiaceae","Palicourea","longipedunculata","Palicourea longipedunculata","(Gardner) Müll.Arg.","Taylor, CM","1998","Esteves, GL; Kameyama, C","2616","1993","06","01",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mata a margem da BR-262","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1288","2019-11-21 10:11:22-03","IBt","SP","312073","S","Plantae",NA,NA,"Myrtaceae","Eugenia","brasiliensis","Eugenia brasiliensis","Lam.","Kawasaki, ML","1997","Hatschbach, G; Silva, JM","61564","1995","01","16",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mata fria.","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100",NA,"Árvore 5m alt., fruto vinoso. Mata pluvial baixa.","SP007187","SP007187","15909","auto",NA,NA,NA,NA,NA,NA,NA
"1289","2019-11-21 10:11:49-03","IBt","SP","364327","S","Plantae",NA,NA,"Myrtaceae","Marlierea","parviflora","Marlierea parviflora","O.Berg","Sobral, M","2001","Hatschbach, G; Silva, JM","61562","1995","01","16",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mata fria.","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100",NA,"Árvore 20m alt., Mata pluvial","SP057288","SP057288","15909","auto",NA,NA,NA,NA,NA,NA,NA
"1290","2019-11-21 10:07:21-03","IBt","SP","329249","S","Plantae",NA,NA,"Lauraceae","Endlicheria","paniculata","Endlicheria paniculata","(Spreng.) J.F.Macbr.","Rohwer, JG","1998","Hatschbach, G; et al.","61580","1995","01","17",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,"1100","1100",NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1291","2019-11-21 10:14:04-03","IBt","SP","340945","S","Plantae",NA,NA,"Peraceae","Pera","heteranthera","Pera heteranthera","(Schrank) I.M.Johnst.","Bigio, NC","2013","Hatschbach, G; Hatschbach, M; Silva, JM","69123","1999","05","17",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mirante da torre de TV","-41.1347007751465","-20.3397006988525",NA,NA,"1000","1000",NA,NA,NA,NA,"15909","auto",NA,"04",NA,NA,NA,NA,NA
"1292","2019-11-21 09:58:40-03","IBt","SP","319179","S","Plantae",NA,NA,"Apocynaceae","Condylocarpon","isthmicum","Condylocarpon isthmicum","A.DC.","Hatschbach, G","1995","Hatschbach, G; Silva, JM; Hatschbach, M","61539","1995","01","12",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Torre da Telest","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"1293","2019-11-21 10:19:17-03","IBt","SP","344374","S","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora","(Oerst.) Monach.","Hatschbach, G","1999","Hatschbach, G; Silva, JM; Ferreira, LA","69114","1999","05","17",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Varzeão","-41.1347007751465","-20.3397006988525",NA,NA,"900","900",NA,NA,"SP057889","SP057889","15909","auto",NA,NA,NA,NA,NA,NA,NA
