"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","typeStatus","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class"
"1257","2020-01-21 12:08:18-03","USP","SPF","195228","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","rego","Fridericia rego","(Vell.) L.G.Lohmann","Zuntini, AR","144","2007","12","13",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD (Reserva de Linhares)EstrMunicipal Canto Grande, corrego Tamandua, varzea permanentemente inundada.","-39.975109","-19.180628","-39.975109","-19.180628",NA,"Liana. Calice e orola pubescentes e arroxeados.","SPF00195228",NA,NA,"Zuntini, AR","2007","16","16",NA,NA,NA,NA,NA,NA
"1258","2020-01-21 12:08:18-03","USP","SPF","195226","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","rego","Fridericia rego","(Vell.) L.G.Lohmann","Zuntini, AR","60","2007","07","22",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD (Reserva de Linhares)Projeto Nobre, próximo å futura pesquisa de CO2","-40.066666","-19.133333","-40.066666","-19.133333",NA,"Liana. Ramo cilindrico, com indumento esbranquiçado com crista e glândulas na região interpeciolar. Folíolo bicolor (superficie abaxial esbranquiçada), glândulas esparsas próximas å nervura central.Frutos verde imaturos","SPF00195226",NA,NA,"Zuntini, AR","2007",NA,NA,NA,NA,NA,NA,NA,NA
"1259","2020-01-21 12:08:18-03","USP","SPF","195229","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","rego","Fridericia rego","(Vell.) L.G.Lohmann","Zuntini, AR","268","2008","05","05",NA,"Brasil","Espírito Santo","Sooretama","Estrada para Juncado, 20m å direita, saindo da BR-101","-40.063306","-19.117349","-40.063306","-19.117349",NA,"Liana. Folíolos discolores. Frutos imaturos verdes","SPF00195229",NA,NA,"Zuntini, AR","2008","60","60",NA,NA,NA,NA,NA,NA
"1260","2020-01-21 12:09:15-03","USP","SPF","195234","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","samydoides","Fridericia samydoides","(Cham.) L.G.Lohmann","Zuntini, AR","262","2008","05","05",NA,"Brasil","Espírito Santo","Sooretama","BR-101, sentido Norte, lado esquerdo, 50m antes da estrada para juncado","-40.563224","-19.120409","-40.563224","-19.120409",NA,"Liana. Frutos imaturos verdes","SPF00195234",NA,NA,"Zuntini, AR","2008","67","67",NA,NA,NA,NA,NA,NA
"1261","2020-01-21 12:09:15-03","USP","SPF","195238","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","samydoides","Fridericia samydoides","(Cham.) L.G.Lohmann","Zuntini, AR","38","2007","07","19",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia do Vale do Rio Doce (#?#Reserva de Linhares#?#) Aceiro Milanês.","-40.033333","-19.166666","-40.033333","-19.166666",NA,"Liana. Ramos cilíndrico lenticelado. Fruto tipo cápsula achatada, imatura, verde escuro, com glândulas esparsas e linha longitudinal verde claro.","SPF00195238",NA,NA,"Lohmann, LG","2007",NA,NA,NA,NA,NA,NA,NA,NA
"1262","2020-01-21 12:09:16-03","USP","SPF","195241","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","subincana","Fridericia subincana","(Mart.) L.G.Lohmann","Zuntini, AR","27","2007","07","17",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD (Reserva de Linhares)Borda da estarada do FlamengoMussununga, arenoso.","-40.081816","-19.148616","-40.081816","-19.148616",NA,"Liana. Ramo cilindrico, com crista e grupos de glandulas interpeciolares. Folhas bicolor, com acarodomaeas em tufos de pelos. Fruto tipo capsula, ainda verde, com uma sutura longitudinal verde-clara e com espalhadas por todo o fruto.","SPF00195241",NA,NA,"Zuntini, AR","2007","54","54",NA,NA,NA,NA,NA,NA
"1263","2020-01-21 12:09:16-03","USP","SPF","195242","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","subincana","Fridericia subincana","(Mart.) L.G.Lohmann","Zuntini, AR","26","2007","07","17",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD (Reserva de Linhares).Projeto Nobre, proximo a futura pesquisa de Co2Capoeira.","-40.082016","-19.1492","-40.082016","-19.1492",NA,"Liana. Ramo cilindrico, lenticelado, com crista e grupos de glandulas interpeciolares. Folha bicolor, com acarodomaceas em tufos de pelos. Fruto tipo capsula, ainda verde, com uma sutura longitudinal vrde- clara e com diminutas gland","SPF00195242",NA,NA,"Zuntini, AR","2007","51","51",NA,NA,NA,NA,NA,NA
"1264","2020-01-21 12:09:16-03","USP","SPF","195243","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","subincana","Fridericia subincana","(Mart.) L.G.Lohmann","Zuntini, AR","185","2007","12","19",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD (Reserva de Linhares).Projeto Nobre.","-40.084316","-19.152677","-40.084316","-19.152677",NA,"Liana. Foliolos discolores. Calice rosa claro. Corola vinacea.","SPF00195243",NA,NA,"Zuntini, AR","2007","60","60",NA,NA,NA,NA,NA,NA
"1265","2020-01-21 12:09:16-03","USP","SPF","195246","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","subincana","Fridericia subincana","(Mart.) L.G.Lohmann","Zuntini, AR","132","2007","12","12",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDAceiro Bobbil","-40.076502","-19.130819","-40.076502","-19.130819",NA,"Liana. Cálice com base verde e ápice arroxeado, corola lilás","SPF00195246",NA,NA,"Zuntini, AR","2007","52","52",NA,NA,NA,NA,NA,NA
"1266","2020-01-21 12:09:16-03","USP","SPF","195247","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","subincana","Fridericia subincana","(Mart.) L.G.Lohmann","Zuntini, AR","125","2007","12","11",NA,"Brasil","Espírito Santo","Sooretama","BR-101, Km13.5, sentido N, lado direito, proximo a Reserva Natural da Companhia Vale do Rio Doce (Reserva Linhares).","-40.053087","-19.099262","-40.053087","-19.099262",NA,"Liasna. Foliolos discolores. Calice com base rosa esverdeado e apice rosa. Corola com base glabra amarelada e tubo interno e externamente rosa; labios lilas. Anteras rosas exsertas.","SPF00195247",NA,NA,"Zuntini, AR","2007","58","58",NA,NA,NA,NA,NA,NA
"1267","2020-01-21 12:09:16-03","USP","SPF","197183","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","subincana","Fridericia subincana","(Mart.) L.G.Lohmann","Zuntini, AR","135","2007","12","12",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce (#?#Reserva de Linhares#?#)Aceiro Bobbil.","-40.071256","-19.13101","-40.071256","-19.13101",NA,"Liana. Folíolos discolores. Flores com cálice rosa claro e corola vinho.","SPF00197183",NA,NA,"Zuntini, AR","2007","54","54",NA,"12",NA,NA,NA,NA
"1268","2019-11-13 11:30:52-03","USP","SPF","189907","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Galipea","jasminiflora","Galipea jasminiflora","(A.St.-Hil.) Engl.","Lopes, MMM","1590","2008","04","30",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale. Aceiro Bobbio.","-40.074639","-19.130611","-40.074639","-19.130611",NA,"Arvoreta 1.5 - 2 m. Folíolos cartéceos levemente discolores. Cálice branco esverdeado; corola branca.","SPF00189907",NA,NA,"Pirani, JR","2009","55","55",NA,NA,NA,NA,NA,NA
"1269","2020-01-21 16:15:09-03","USP","SPF","195367","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","bureavii","Handroanthus bureavii","(Sandwith) S.O.Grose","Zuntini, AR","149","2007","12","14",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDAceiro AracruzBR-101 - 3.","-40.033524","-19.119836","-40.033524","-19.119836",NA,"Árvore, 25m. Frutos imaturos verde. Aroma desagradável na madeira","SPF00195367",NA,NA,"Zuntini, AR","2007","33","33",NA,NA,NA,NA,NA,NA
"1270","2020-01-21 16:15:09-03","USP","SPF","195366","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","bureavii","Handroanthus bureavii","(Sandwith) S.O.Grose","Zuntini, AR","148","2007","12","14",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDAcerio AracruzBR-101 - 3.","-40.033524","-19.119836","-40.033524","-19.119836",NA,"Árvore, 30m. cálice verde na base clareando até ápice. tubo da corola e lábios amarelos. Frutos imaturos verde. aroma desagradável na madeira.","SPF00195366",NA,NA,"Zuntini, AR","2007","33","33",NA,NA,NA,NA,NA,NA
"1271","2020-01-21 16:15:10-03","USP","SPF","199203","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","155","2007","12","14",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce (#?#Reserva de Linhares#?#)Estrada Municipal do Canto Grande, 100m depois da porteira do aceiro Racino Friseira.","-39.92806","-19.235","-39.92806","-19.235",NA,"Árvore, 30m. Cálice verde escuro na base e vinho no ápice. Tubo da corola lilás no dorso e rosa claro no ventre. Lábios vináceos. Interior do tubo alvo, com duas linhas amarelas. Estames e pistilo alvos.","SPF00199203",NA,NA,"Zuntini, AR","2007","16","16",NA,"12",NA,NA,NA,NA
"1272","2020-01-22 14:50:15-03","USP","SPF","199204","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","heptaphyllus","Handroanthus heptaphyllus","(Vell.) Mattos","Zuntini, AR","88","2007","07","26",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce (Reserva de Linhares)Próximo ao p","-40.0653","-19.138033","-40.0653","-19.138033",NA,NA,"SPF00199204",NA,NA,"Zuntini, AR","2007","31","31",NA,"07",NA,NA,NA,NA
"1273","2019-11-13 11:14:19-03","USP","SPF","222810","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","reticulatum","Hippeastrum reticulatum","(L'Hér.) Herb.","Silva-Luz, CL","181","2012","04","16",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale. Estrada da Gávea sentido Paraju. Lado esquerdo da estrada.","-39.933583","-19.158833","-39.933583","-19.158833",NA,NA,"SPF00222810",NA,NA,"Oliveira, R","2012","26","26",NA,NA,NA,NA,NA,NA
"1274","2020-01-21 16:16:12-03","USP","SPF","197184","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","obovata","Jacaranda obovata","Cham.","Zuntini, AR","142","2007","12","13",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce (#?#Reserva de Linhares#?#)Aceiro próximo à Estrada Municipal Canto Grande.","-40.003196","-19.182404","-40.003196","-19.182404",NA,"Árvore, 5 m. Cálice","SPF00197184",NA,NA,"Zuntini, AR","2007","24","24",NA,"12",NA,NA,NA,NA
"1275","2020-01-21 16:16:12-03","USP","SPF","195356","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","obovata","Jacaranda obovata","Cham.","Zuntini, AR","177","2007","12","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce (#?#Reserva de Linhares#?#)Estrada EspeltaAceiro Aracruz.","-39.961448","-19.119098","-39.961448","-19.119098",NA,"Árvore, 4m. Cálice ora verde ora vináceo. Corola vinácea com guias mais escuros. Filete branco, anteras bege e estaminódio creme. Estigma e estilete alvo, ovário verde. Frutos imaturos verdes.","SPF00195356",NA,NA,"Zuntini, AR","2007","15","15",NA,NA,NA,NA,NA,NA
"1276","2020-01-21 16:16:12-03","USP","SPF","195347","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Zuntini, AR","75","2007","07","25",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD.","-39.9","-19.166666","-39.9","-19.166666",NA,"Árvore. Ápice do ramos quadranguar. Frutos amadeirados secos abertos; sementes ~ 1,2cm de comprimento","SPF00195347",NA,NA,"Zuntini, AR","2009","6","6",NA,NA,NA,NA,NA,NA
"1277","2020-01-21 16:16:12-03","USP","SPF","195350","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Zuntini, AR","179","2007","12","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD.São João do Estivado","-39.935655","-19.028688","-39.935655","-19.028688",NA,"Árvore, 5m. DAP = 6 cm. Cálice verde. Corola vinácea; interior do tubo com dorso branco e ventre rosa com guias de nectário roxo. Estames brancos. Estaminóidio creme com ápice amarelo. Estilete rosa, clareando em direção ao estigma","SPF00195350",NA,NA,"Zuntini, AR","2007","34","34",NA,NA,NA,NA,NA,NA
"1278","2020-01-21 16:16:12-03","USP","SPF","195351","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.","Zuntini, AR","133","2007","12","12",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDAceiro Bobbil","-40.077377","-19.130765","-40.077377","-19.130765",NA,"Liana. Folíolos discolores. Cálice verde na base e amarelo-esverdeado no Eapice. Corola Roxa","SPF00195351",NA,NA,"Zuntini, AR","2007","39","39",NA,NA,NA,NA,NA,NA
"1279","2019-11-13 11:28:51-03","USP","SPF","189726","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Lasiacis","ligulata","Lasiacis ligulata","Hitchc. & Chase","Lopes, MMM","1588","2008","04","30",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale.","-40.070556","-19.130833","-40.070556","-19.130833",NA,NA,"SPF00189726",NA,NA,"Siqueira, GS","2008","43","43",NA,"04",NA,NA,NA,NA
"1280","2019-11-13 11:16:22-03","USP","SPF","222809","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lepidaploa",NA,"Lepidaploa",NA,"Silva-Luz, CL","179","2012","04","07",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural Vale. Próximo ao km 113 da rodovia BR-101, Sooretama sentido Jaguaré, entrada à direita. Estrada do Louro, próximo à porteira.","-40.051528","-19.097111","-40.051528","-19.097111",NA,NA,"SPF00222809",NA,NA,NA,NA,"45","45",NA,NA,NA,NA,NA,NA
"1281","2019-11-13 11:27:40-03","USP","SPF","189723","PreservedSpecimen","Plantae",NA,NA,"Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","Lopes, MMM","1603","2008","05","01",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce.","-39.929861","-19.152472","-39.929861","-19.152472",NA,NA,"SPF00189723",NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA
"1282","2019-11-13 11:27:42-03","USP","SPF","189716","PreservedSpecimen","Plantae",NA,NA,"Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","(Poir.) H.Hara","Lopes, MMM","1602","2008","05","01",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Companhia Vale do Rio Doce.","-39.929861","-19.152472","-39.929861","-19.152472",NA,NA,"SPF00189716",NA,NA,"Sousa, NXM","2018","3","3",NA,"08",NA,NA,NA,NA
"1283","2020-01-22 14:50:15-03","USP","SPF","195268","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Lundia","cordata","Lundia cordata","(Vell.) DC.","Zuntini, AR","1","2007","05","19",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDBorda da estrada Flamengo","-40.05","-19.15","-40.05","-19.15",NA,"Mussununga, solo arenoso","SPF00195268",NA,NA,"Zuntini, AR","2007",NA,NA,NA,NA,NA,NA,NA,NA
"1284","2020-01-22 10:54:19-03","USP","SPF","195275","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Lundia","glazioviana","Lundia glazioviana","Kraenzl.","Zuntini, AR","126","2007","12","11",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDPróximo ao futuro projeto de CO2.","-40.085519","-19.154453","-40.085519","-19.154453",NA,"Liana.Cålice creme co anel amrronzado no åpice. corola alva externamente e lilás internamente. Flor com aroma adocicado; Capoeirão","SPF00195275",NA,NA,"Kaehler, M","2008","62","62",NA,NA,NA,NA,NA,NA
"1285","2020-01-22 14:50:15-03","USP","SPF","195276","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Lundia","glazioviana","Lundia glazioviana","Kraenzl.","Zuntini, AR","59","2007","07","22",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDprojeto Nobre, próximo a futura pesquisa de CO2","-40.066666","-19.133333","-40.066666","-19.133333",NA,NA,"SPF00195276",NA,NA,"Kaehler, M","2008",NA,NA,NA,NA,NA,NA,NA,NA
"1286","2020-01-22 10:54:19-03","USP","SPF","195282","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Lundia","glazioviana","Lundia glazioviana","Kraenzl.","Zuntini, AR","181","2007","12","18",NA,"Brasil","Espírito Santo","Sooretama","Estrada Municipal Caliman","-40.028114","-19.074918","-40.028114","-19.074918",NA,"Liana, parte crescendo sobre ela mesma, formando arbusto. Cálice creme com anel marrom no ápice. Corola alva, lábios rosa claro, interior do tubo lilás. Filetes maiores rosa e o smenores creme. Estilete e estigma creme. Aroma adocic","SPF00195282",NA,NA,"Kaehler, M","2008","43","43",NA,NA,NA,NA,NA,NA
"1287","2020-01-22 14:50:15-03","USP","SPF","195269","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Lundia","longa","Lundia longa","(Vell.) DC.","Zuntini, AR","64","2007","07","23",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDAceiro Jubine.","-40.083333","-19.15","-40.083333","-19.15",NA,"Capoeirão. Planta em solo arenoso, com bastante capim, a pleno sol. muitas touceiras","SPF00195269",NA,NA,"Lohmann, LG","2014","63","63",NA,NA,NA,NA,NA,NA
"1288","2020-01-22 14:50:15-03","USP","SPF","195286","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Mansoa","difficilis","Mansoa difficilis","(Cham.) Bureau & K.Schum.","Zuntini, AR","32","2007","07","18",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDBprda do aceiro Bobil.","-40.066666","-19.116666","-40.066666","-19.116666",NA,"Capoeirão","SPF00195286",NA,NA,"Zuntini, AR","2007","61","61",NA,NA,NA,NA,NA,NA
"1289","2020-01-22 14:50:15-03","USP","SPF","195287","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Mansoa","difficilis","Mansoa difficilis","(Cham.) Bureau & K.Schum.","Zuntini, AR","16","2007","05","21",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDBprda do aceiro Bobil.","-40.066666","-19.116666","-40.066666","-19.116666",NA,"Mata de Tabuleiro","SPF00195287",NA,NA,"Zuntini, AR","2007","58","58",NA,NA,NA,NA,NA,NA
"1290","2020-01-22 14:50:15-03","USP","SPF","195298","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Mansoa","lanceolata","Mansoa lanceolata","(DC.) A.H.Gentry","Zuntini, AR","47","2007","07","20",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD (Reserva de Linhares)Aceiro Calimã, proximo a estrada municipal Santa Terezinha","-39.995966","-19.1311","-39.995966","-19.1311",NA,NA,"SPF00195298",NA,NA,"Zuntini, AR","2007","44","44",NA,NA,NA,NA,NA,NA
"1291","2020-01-22 14:50:15-03","USP","SPF","200000","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Martinella","insignis","Martinella insignis","A.H.Gentry ex Zuntini & L.G.Lohmann","Zuntini, AR","151","2007","12","14",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Vale do Rio Doce (#?#Reserva de Linhares#?#)MME","-40.072595","-19.116147","-40.072595","-19.116147",NA,"Liana. Gavinha multífida. Cálice verde, clareando em direção ao ápice. Tubo da corola amarelo ouro; lábios e fauce amarelos.","SPF00200000",NA,NA,"Zuntini, AR","2014","62","62","paratype","11",NA,NA,NA,NA
"1292","2019-11-13 11:26:29-03","USP","SPF","200939","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Naucleopsis",NA,"Naucleopsis",NA,"Fiaschi, P","3460","2011","01","17",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama, Barra Seca, estrada para a Lagoa do Macuco, ca. 10 km da BR 101. Floresta de Tabuleiro (Mata Atlântica).","-39.948389","-19.034972","-39.948389","-19.034972",NA,"Árvore ca. 10 m alt., comum na beira da trilha. Frutos imaturos verdes.","SPF00200939",NA,NA,NA,NA,"47","47",NA,NA,NA,NA,NA,NA
"1293","2020-01-22 10:54:20-03","USP","SPF","195306","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Neojobertia",NA,"Neojobertia",NA,"Zuntini, AR","134","2007","12","12",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDAceiro Bobbil","-40.07265","-19.130983","-40.07265","-19.130983",NA,"Liana. Base do cálice verde, clareando até o ápice. Corola com base a,arelo-esverdeado, tornando-se creme nos lábios. Estames e pistilo amarelo esverdeado.","SPF00195306",NA,NA,NA,NA,"55","55",NA,NA,NA,NA,NA,NA
"1294","2020-01-22 10:54:20-03","USP","SPF","195304","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Neojobertia",NA,"Neojobertia",NA,"Zuntini, AR","143","2007","12","13",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRD","-40.00306","-19.178524","-40.00306","-19.178524",NA,"Liana. Base do cálice verde, clareando até o ápice. COrola com base amarelo-esverdeada, tornando-se creme nos lábios. estamese pistilo amarelo esverdeado","SPF00195304",NA,NA,NA,NA,"46","46",NA,NA,NA,NA,NA,NA
"1295","2020-01-22 10:54:20-03","USP","SPF","195307","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Neojobertia",NA,"Neojobertia",NA,"Zuntini, AR","70","2007","07","23",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da CVRDAceiro São João do Estivado, estrada da antiga casa, próximo a porteira","-39.916666","-19.016666","-39.916666","-19.016666",NA,"Liana. Ramo hexagonal estriado, com crista interpeciolar. Profilos subulados. Folhas biternadas, Foliolos cartáceso bicolor, glândulas raras no limbo, Fruto seco aberto sem sementes: séptos destacado","SPF00195307",NA,NA,NA,NA,"13","13",NA,NA,NA,NA,NA,NA
"1296","2019-11-13 11:20:28-03","USP","SPF","227538","PreservedSpecimen","Plantae",NA,NA,"Iridaceae","Neomarica",NA,"Neomarica",NA,"Silva-Luz, CL","182","2012","04","16",NA,"Brasil","Espírito Santo","Sooretama","Reserva Natural da Vale.","-40.065","-19.151028","-40.065","-19.151028",NA,NA,"SPF00227538",NA,NA,NA,NA,"65","65",NA,NA,NA,NA,NA,NA
