"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","class","infraspecificEpithet","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","relatedCatalogItem"
"222","2019-12-16 17:22:05-03","NYBG","NYBG","00924372","PreservedSpecimen","Plantae","Fabaceae","Inga","altissima","Inga altissima","Ducke",NA,NA,NA,NA,"E. P. Heringer","15013","1975","09","17","Brazil","Minas Gerais","Marliéria","Parque Estadual Do Rio Doce. On peninsula at Lake Helvécio near Casa de Tábua guest house.","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999956 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00924372","NY00924372","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,"South America","400","400","sheet",NA,NA
"223","2019-12-16 17:22:20-03","NYBG","NYBG","00924435","PreservedSpecimen","Plantae","Fabaceae","Inga","flagelliformis","Inga flagelliformis",NA,"O. Poncy","1990",NA,NA,"E. P. Heringer","15081","1975","09","18","Brazil","Minas Gerais","Marliéria","Parque Estadual Do Rio Doce. On peninsula at Lake Helvécio near Casa de Tábua guest house.","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00924435","NY00924435","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,"South America","400","400","sheet",NA,NA
"224","2019-12-16 17:50:36-03","NYBG","NYBG","00955773","PreservedSpecimen","Plantae","Verbenaceae","Lantana","fucata","Lantana fucata","Lindl.","T. R. S. Silva",NA,NA,NA,"E. P. Heringer","18614","1982","10","17","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7319","-19.7122","-42.7319","-19.7122","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040895 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00955773","NY00955773","Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"225","2019-12-16 18:44:53-03","NYBG","NYBG","00862865","PreservedSpecimen","Plantae","Poaceae","Lasiacis","ligulata","Lasiacis ligulata","Hitchc. & Chase","J. A. Kallunki","1979",NA,NA,"E. P. Heringer","15220","1975","09","25","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Campolina section","-42.5","-19.7","-42.50","-19.70","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949183 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00862865","NY00862865","Magnoliophyta","Poales",NA,NA,NA,NA,NA,"South America","450","450","sheet",NA,NA
"226","2019-12-16 17:09:19-03","NYBG","NYBG","00689468","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lurida","Lecythis lurida","(Miers) S.A.Mori","L. V. Costa",NA,NA,NA,"L. V. Costa","s.n.","1993","11",NA,"Brazil","Minas Gerais","Marliéria","Parque Est. Rio Doce","-42.7319","-19.7131","-42.7319","-19.7131","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00689468","NY00689468","Magnoliophyta","Ericales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"227","2019-12-16 19:14:41-03","NYBG","NYBG","883865","PreservedSpecimen","Plantae","Lindsaeaceae","Lindsaea","quadrangularis","Lindsaea quadrangularis","Raddi","A. Salino","1999","03",NA,"A. Salino","4433","1999","03","01","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, estrada para Porto Capim.","-42.7319","-19.7122","-42.7319","-19.7122","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985116 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00883865","NY00883865","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"228","2019-12-16 16:39:41-03","NYBG","NYBG","921308","PreservedSpecimen","Plantae","Lycopodiaceae","Lycopodiella","cernua","Lycopodiella cernua","(L.) Pic.Serm.",NA,NA,NA,NA,"E. P. Heringer | G. Eiten","15251","1975","09","26","Brazil","Minas Gerais","Marliéria","Along road between Timóteo and Dionísio, a few km north of entrace to Parque Estadual do Rio Doce.","-42.6","-19.7","-42.60","-19.70","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00921308","NY00921308","Lycopodiophyta","Lycopodiales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"229","2019-12-16 19:17:23-03","NYBG","NYBG","875331","PreservedSpecimen","Plantae","Lygodiaceae","Lygodium","volubile","Lygodium volubile","Sw.","A. Salino","1996","07",NA,"A. Salino","s.n.","1996","07",NA,"Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.7319","-19.7122","-42.7319","-19.7122","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=960179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00875331","NY00875331","Pteridophyta","Schizaeales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"230","2019-12-16 18:03:44-03","NYBG","NYBG","719917","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","fistulifera","Mabea fistulifera","Mart.",NA,NA,NA,NA,"E. P. Heringer","15002","1975","09","17","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On steep slope between guest hotel and lake.","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2525286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00719917","NY00719917","Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,"South America","400","450","sheet",NA,NA
"231","2019-12-16 17:23:26-03","NYBG","NYBG","01054777","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. L. R. Filardi","2010",NA,NA,"E. P. Heringer","15192","1975","09","18","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On peninsula at Lake Helvécio near Casa de Tabúa guest house","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY01054777","NY01054777","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"232","2019-12-16 17:23:42-03","NYBG","NYBG","01054817","PreservedSpecimen","Plantae","Fabaceae","Machaerium","stipitatum","Machaerium stipitatum","(DC.) Vogel","F. L. R. Filardi","2010",NA,NA,"E. P. Heringer","15034","1975","09","18","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Several hundred meters NE of Park entrance at western end of northern part of Lake Helvécio","-42.6","-19.73","-42.60","-19.73","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1163239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY01054817","NY01054817","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,"South America","400","400","sheet",NA,NA
"233","2019-12-16 19:14:23-03","NYBG","NYBG","720453","PreservedSpecimen","Plantae","Dryopteridaceae","Megalastrum","connexum","Megalastrum connexum",NA,NA,NA,NA,NA,"A. Salino","3417","1997","09","13","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Trilha do Vinhático.","-42.7319","-19.7122","-42.7319","-19.7122","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2505312 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00720453","NY00720453","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"234","2019-12-16 18:22:18-03","NYBG","NYBG","00916849","PreservedSpecimen","Plantae","Melastomataceae","Miconia","albicans","Miconia albicans","(Sw.) Triana","J. J. Wurdack","1981",NA,NA,"E. P. Heringer","15150","1975","09","22","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On península at Lake Helvécio. East side of lake opposite bathing area.","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00916849","NY00916849","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"South America","400","400","sheet",NA,NA
"235","2019-12-16 18:24:24-03","NYBG","NYBG","00925152","PreservedSpecimen","Plantae","Melastomataceae","Miconia","prasina","Miconia prasina","(Sw.) DC.","J. J. Wurdack","1988",NA,NA,"E. P. Heringer","15096","1975","09","20","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Near Casa de Tábua. On peninsula at Lake Helvécio.","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994117 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00925152","NY00925152","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"South America","400","400","sheet",NA,NA
"236","2019-12-16 16:51:29-03","NYBG","NYBG","2480231","PreservedSpecimen","Plantae","Asteraceae","Mikania","hirsutissima","Mikania hirsutissima","DC.",NA,NA,NA,NA,"E. P. Heringer","15015","1975","09","17","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On peninsula at Lake Helvécio near hotel.","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2700677 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY02480231","NY02480231","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,"South America","450","450","sheet",NA,NA
"237","2019-12-16 18:30:19-03","NYBG","NYBG","00906889","PreservedSpecimen","Plantae","Myrtaceae","Myrcia",NA,"Myrcia","DC.","L. R. Landrum","1986",NA,NA,"E. P. Heringer","18610","1982","09","29","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.7319","-19.7122","-42.7319","-19.7122","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983057 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00906889","NY00906889","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"238","2019-12-16 17:52:56-03","NYBG","NYBG","00918237","PreservedSpecimen","Plantae","Lauraceae","Ocotea",NA,"Ocotea",NA,NA,NA,NA,NA,"E. P. Heringer","15080","1975","09","18","Brazil","Minas Gerais","Marliéria","Parque Estadual Do Rio Doce. On peninsula at Lake Helvécio near Casa de Tábua guest house.","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00918237","NY00918237","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,"South America","400","400","sheet",NA,NA
"239","2019-12-16 17:53:13-03","NYBG","NYBG","00918368","PreservedSpecimen","Plantae","Lauraceae","Ocotea","divaricata","Ocotea divaricata",NA,"J. G. Rohwer",NA,NA,NA,"E. P. Heringer","14009","1974","09","20","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.5","-19.7","-42.50","-19.70","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00918368","NY00918368","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,"South America","450","450","sheet",NA,NA
"240","2019-12-16 18:48:24-03","NYBG","NYBG","00893959","PreservedSpecimen","Plantae","Menispermaceae","Odontocarya",NA,"Odontocarya",NA,"R. C. Barneby",NA,NA,NA,"J. A. Lombardi","2522","1999","03","02","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, trilha da Compolina.","-42.5164","-19.7044","-42.5164","-19.7044","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=979270 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00893959","NY00893959","Magnoliophyta","Ranunculales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"241","2019-12-16 17:31:08-03","NYBG","NYBG","01048260","PreservedSpecimen","Plantae","Fabaceae","Swartzia","apetala","Swartzia apetala apetala","Raddi","V. de F. Mansano","2005","06","08","E. P. Heringer","s.n.","1975","09","24","Brazil","Minas Gerais","Marliéria","Along road between Timoteo and Dionisio, just outside entrance of Parque Estadual do Rio Doce","-42.62","-19.73","-42.62","-19.73","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY01048260","NY01048260","Magnoliophyta","Fabales",NA,NA,NA,NA,"apetala","South America",NA,NA,"sheet",NA,NA
"242","2019-12-16 17:31:26-03","NYBG","NYBG","01048232","PreservedSpecimen","Plantae","Fabaceae","Swartzia","myrtifolia","Swartzia myrtifolia elegans","(Schott) R.S.Cowan","V. de F. Mansano","1997",NA,NA,"E. de F. Almeida","203","1982","05","19","Brazil","Minas Gerais","Marliéria","Parque Florestal Estadual do Rio Doce. Folha SE.23-Z-D. Ponto 290","-42.6","-19.78","-42.60","-19.78","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1190310 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY01048232","NY01048232","Magnoliophyta","Fabales",NA,NA,NA,NA,"elegans","South America","200","400","sheet",NA,NA
"243","2019-12-16 18:52:34-03","NYBG","NYBG","1280831","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","guianensis","Tapirira guianensis","Aubl.","J. D. Mitchell","1996",NA,NA,"L. V. Costa","27221","1993","10","28","Brazil","Minas Gerais","Marliéria","Parque Florestal do Rio Doce.","-42.7322","-19.7122","-42.7322","-19.7122","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1622942 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY01280831","NY01280831","Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"244","2019-12-16 19:16:50-03","NYBG","NYBG","920242","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","quadrangularis","Thelypteris quadrangularis","(Fée) Schelpe",NA,NA,NA,NA,"E. P. Heringer","15230","1975","09","25","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Campolina section","-42.5","-19.7","-42.50","-19.70","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987603 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00920242","NY00920242","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,"South America","450","450","sheet",NA,NA
"245","2019-12-16 19:17:04-03","NYBG","NYBG","1281392","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","semirii","Thelypteris semirii","Salino & Melo","A. Salino","1999",NA,NA,"A. Salino","2663","1996","03","29","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Trilha do Vinhático.","-42.7319","-19.7122","-42.7319","-19.7122","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1693794 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY01281392","NY01281392","Pteridophyta","Polypodiales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"246","2019-12-16 18:27:13-03","NYBG","NYBG","2480412","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,NA,NA,NA,NA,"R. C. Forzza","6053","2011","02","08","Brazil","Minas Gerais","Marliéria","Afloramento a W de cidade. Mata na base de inselbergue.","-42.7028","-19.7053","-42.7028","-19.7053","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2706475 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY02480412","NY02480412","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"South America","730","730","sheet",NA,NA
"247","2019-12-16 18:27:28-03","NYBG","NYBG","2480367","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","heteromalla","Tibouchina heteromalla","(D.Don) Cogn.",NA,NA,NA,NA,"D. P. Saraiva","56","2011","02","08","Brazil","Minas Gerais","Marliéria","Alforamento a W de cidade. Inselberg com Vellozias e Alcantareas.","-42.7019","-19.7022","-42.7019","-19.7022","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2705568 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY02480367","NY02480367","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"South America","887","887","sheet",NA,NA
"248","2019-12-16 18:55:09-03","NYBG","NYBG","02398697","PreservedSpecimen","Plantae","Burseraceae","Trattinnickia","ferruginea","Trattinnickia ferruginea","Kuhlm.",NA,NA,NA,NA,"L. V. Costa",NA,"1994","09",NA,"Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2602289 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY02398697","NY02398697","Magnoliophyta","Sapindales","28215",NA,"auto",NA,NA,"South America",NA,NA,"sheet",NA,NA
"249","2019-12-16 18:48:39-03","NYBG","NYBG","01021622","PreservedSpecimen","Plantae","Cannabaceae","Trema","micrantha","Trema micrantha","(L.) Blume","M. H. Nee",NA,NA,NA,"J. R. Stehmann","s.n.","1992","02","15","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.7319","-19.7122","-42.7319","-19.7122","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY01021622","NY01021622","Magnoliophyta","Rosales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"250","2019-12-16 19:11:59-03","NYBG","NYBG","920587","PreservedSpecimen","Plantae","Hymenophyllaceae","Trichomanes","collariatum","Trichomanes collariatum","Bosch","J. T. Mickel","1984",NA,NA,"E. P. Heringer | G. Eiten","15228","1975","09","25","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Campolina section.","-42.5","-19.7","-42.50","-19.70","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990839 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00920587","NY00920587","Pteridophyta","Hymenophyllales",NA,NA,NA,NA,NA,"South America","450","450","sheet",NA,NA
"251","2019-12-16 18:47:15-03","NYBG","NYBG","00863941","PreservedSpecimen","Plantae","Poaceae","Urochloa","maxima","Urochloa maxima","(Jacq.) R.D.Webster",NA,NA,NA,NA,"E. P. Heringer","15234",NA,NA,NA,"Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce.","-42.5","-19.7","-42.50","-19.70","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954388 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00863941","NY00863941","Magnoliophyta","Poales",NA,NA,NA,NA,NA,"South America","450","450","sheet",NA,NA
"252","2019-12-16 16:53:05-03","NYBG","NYBG","895136","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","diffusa","Vernonanthura diffusa","(Less.) H.Rob.",NA,NA,NA,NA,"E. P. Heringer","15250","1975","09","26","Brazil","Minas Gerais","Marliéria","Along road between Timóteo and Dionísio, a few km north of entrance to Parque Estadual do Rio Doce.","-42.6","-19.7","-42.60","-19.70","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00895136","NY00895136","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"253","2019-12-16 16:53:05-03","NYBG","NYBG","895137","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","diffusa","Vernonanthura diffusa","(Less.) H.Rob.",NA,NA,NA,NA,"E. P. Heringer","15250","1975","09","26","Brazil","Minas Gerais","Marliéria","Along road between Timóteo and Dionísio, a few km north of entrance to Parque Estadual do Rio Doce.","-42.6","-19.7","-42.60","-19.70","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY00895137","NY00895137","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,"South America",NA,NA,"sheet",NA,NA
"254","2019-12-16 16:53:06-03","NYBG","NYBG","2480278","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","phosphorica","Vernonanthura phosphorica","(Vell.) H.Rob.",NA,NA,NA,NA,"E. P. Heringer","15056","1975","09","18","Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. On peninsula at Lake Helvécio, near hotel.","-42.6","-19.77","-42.60","-19.77","<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2701257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NY02480278","NY02480278","Magnoliophyta","Asterales",NA,NA,NA,NA,NA,"South America","450","450","sheet",NA,NA
