"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","previousCatalogNumber","class","individualCount","relatedCatalogItem","sex"
"1356","2019-10-07 09:24:11-03","UEFS","HUEFS","209057","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae",NA,NA,NA,NA,NA,NA,"Demuner, V.","1612","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), Prop.: Aguilar A. Lovucini. Sobre rocha (Cruzeiro a gruta).","-40.551111","-19.348333","40W33'4''","19S20'54''",NA,NA,"HUEFS0209057",NA,NA,"150","650",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1357","2019-10-07 09:24:11-03","UEFS","HUEFS","209061","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae",NA,NA,NA,NA,NA,NA,"Vervloet, R.R.","3436","2007","09","12",NA,"Brasil","Espírito Santo","Marilândia","Pedra do Cruzeiro. Aguilar.","-40.551111","-19.348333","40W33'4''","19S20'54''",NA,NA,"HUEFS0209061","HUEFS0209061",NA,"200","830",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1358","2019-10-07 09:24:11-03","UEFS","HUEFS","211498","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae",NA,NA,NA,NA,NA,NA,"Magnago, L.F.S.","948","2006","04","19",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, prop.: Deuclecio Lorenzini.","-40.516944","-19.353611","40W31'1''","19S21'13''",NA,NA,"HUEFS0211498",NA,NA,"300","400",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1359","2019-10-07 09:17:06-03","UEFS","HUEFS","147691","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Verbenaceae","Lippia",NA,"Lippia",NA,"G.B. da Silva","2018","Vervloet, R.R.","3466","2007","09","12",NA,"Brasil","Espírito Santo","Marilândia","Pedra do Cruzeiro. Aguilar.","-40.551111","-19.348333","40W33'4''","19S20'54''",NA,NA,"HUEFS0147691","HUEFS0147691 HUEFS0147691_e1",NA,"200","830","12",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"1360","2019-10-07 09:17:08-03","UEFS","HUEFS","208593","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Verbenaceae","Lippia",NA,"Lippia",NA,NA,NA,"Pellegrini, M.O.O.","354","2013","04","20",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade,Pedra do Cruzeiro topo do inselbergue.","-40.551111","-19.348333","40W33'4''","19S20'54''",NA,NA,"HUEFS0208593","HUEFS0208593",NA,"830","830",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"1361","2019-10-07 09:22:11-03","UEFS","HUEFS","173740","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Olyra","latifolia","Olyra latifolia","L.","C.Silva","2011","Fiaschi, P.","3487","2011","01","20",NA,"Brasil","Espírito Santo","Marilândia","Perímetro urbano, na estrada para São Pedro, fragmento de floresta junto a uma serraria de madeira, ca. 100 m do portão da Serraria, em encosta de morro.","-40.533889","-19.408333","40W32'2''","19S24'30''",NA,"Floresta Ombrófila.","HUEFS0173740","HUEFS0173740",NA,"92","92","09",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"1362","2019-10-07 09:36:18-03","UEFS","HUEFS","145002","PreservedSpecimen","Plantae","Angiospermae","Oxalidales","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P.Fiaschi","2011","Demuner, V.","4200","2007","06","12",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propr. Deoclecio Lorencini.","-40.515278","-19.354167","40W30'55''","19S21'15''",NA,NA,"HUEFS0145002","HUEFS0145002",NA,"250","250","07",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1363","2019-11-29 15:05:05-03","UEFS","HUEFS","166702","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira",NA,"Pachira",NA,"J.G.Carvalho-Sobrinho","2011","Magnago, L.F.S.","1413","2006","09","27",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, propriedade Reinaldo Bautz.","-40.534722","-19.3325","40W32'5''","19S19'57''",NA,"Mata em regeneração.","HUEFS0166702","HUEFS0166702",NA,"400","550","04",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1364","2019-11-29 15:05:06-03","UEFS","HUEFS","175705","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Pachira","endecaphylla","Pachira endecaphylla","(Vell.) Carv.-Sobr.","V.N.Yoshikawa","2019","Carvalho-Sobrinho, J.G.de","3145","2011","07","14",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro.","-40.549722","-19.346111","40W32'59''","19S20'46''",NA,"Floresta estacional secundária, trilha para o topo do morro.","HUEFS0175705","HUEFS0175705 HUEFS0175705_e1",NA,"670","670","11",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1365","2020-03-19 10:53:21-03","UEFS","HUEFS","204398","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Parapiptadenia","pterosperma","Parapiptadenia pterosperma","(Benth.) Brenan","L.P.Queiroz","2016","Vervloet, R.R.","3511","2007","09","13",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Prop. Delclecio.","-40.514167","-19.351944","40W30'51''","19S21'7''",NA,"Borda de Mata.","HUEFS0204398",NA,NA,"150","350","06",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1366","2020-03-19 10:53:21-03","UEFS","HUEFS","204404","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Parapiptadenia","pterosperma","Parapiptadenia pterosperma","(Benth.) Brenan","P.G.Ribeiro","2017","Demuner, V.","4738","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini.","-40.516111","-19.354167","40W30'58''","19S21'15''",NA,"Interior de mata alterada.","HUEFS0204404",NA,NA,"250","400","09",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1367","2020-03-19 10:53:32-03","UEFS","HUEFS","198507","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Plathymenia","reticulata","Plathymenia reticulata","Benth.","L.P.Queiroz & P.G.Ribeiro","2018","Magnago, L.F.S.","820","2006","04","18",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade. Pedra do Cruzeiro, prop.: Aguilar.","-40.550833","-19.348056","40W33'3''","19S20'53''",NA,"Borda de mata ( Gruta a base).","HUEFS0198507",NA,NA,"150","850","04",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1368","2019-10-07 09:29:47-03","UEFS","HUEFS","145041","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","paniculata","Polygala paniculata","L.","E.B.Miranda","2009","Demuner, V.","2595","2006","07","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do cruzeiro) propr. Aguilar A. Lovucini","-40.550833","-19.348056","40W33'3''","19S20'53''",NA,NA,"HUEFS0145041","HUEFS0145041",NA,"150","850","11",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1369","2019-10-07 09:13:01-03","UEFS","HUEFS","175707","PreservedSpecimen","Plantae","Angiospermae","Ericales","Sapotaceae","Pradosia","lactescens","Pradosia lactescens","(Vell.) Radlk.",NA,NA,"Carvalho-Sobrinho, J.G.de","3147","2011","07","14",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro.","-40.549722","-19.346111","40W32'59''","19S20'46''",NA,"Floresta estacional secundária, trilha para o topo do morro.","HUEFS0175707","HUEFS0175707",NA,"670","670",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"1370","2019-10-07 09:22:27-03","UEFS","HUEFS","221842","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Raddia","lancifolia","Raddia lancifolia","R.P.Oliveira & Longhi-Wagner","C.Silva","2018","Demuner, V.","4731","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade. Prop. Deoclécio. Lorenccini.","-40.516111","-19.354167","40W30'58''","19S21'15''",NA,"Interior da mata alterada.","HUEFS0221842","HUEFS0221842 HUEFS0221842_e1",NA,"250","400","10",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"1371","2019-10-07 09:14:52-03","UEFS","HUEFS","175708","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Remijia","ferruginea","Remijia ferruginea","(A.St.-Hil.) DC.",NA,NA,"Carvalho-Sobrinho, J.G.de","3148","2011","07","14",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro.","-40.549722","-19.346111","40W32'59''","19S20'46''",NA,"Afloramentos graníticos.","HUEFS0175708","HUEFS0175708",NA,"670","670",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"1372","2019-10-07 09:36:35-03","UEFS","HUEFS","196590","PreservedSpecimen","Plantae","Angiospermae","Rosales","Rosaceae",NA,NA,NA,NA,NA,NA,"Demuner, V.","2657","2006","07","14",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, prop.: Deoclécio. Lorenccini.","-40.516111","-19.354167","40W30'58''","19S21'15''",NA,NA,"HUEFS0196590","HUEFS0196590",NA,"250","450",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1373","2019-10-07 09:32:20-03","UEFS","HUEFS","149219","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","D.Cardoso","2012","Demuner, V.","1654","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro). Prop.: Aguilar ª Lovicini.","-40.551111","-19.348333","40W33'4''","19S20'54''",NA,NA,"HUEFS0149219","HUEFS0149219",NA,"150","850","03",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1374","2020-03-19 10:53:35-03","UEFS","HUEFS","205696","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Senegalia","angico","Senegalia angico","(Colla) Seigler & Ebinger","D.S.Seigler & P.G.Ribeiro","2018","Demuner, V.","4737","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, prop.: Deoclécio. Lorenccini. Interior de mata alterada.","-40.516111","-19.354167","40W30'58''","19S21'15''",NA,NA,"HUEFS0205696",NA,NA,"250","400","02",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1375","2020-03-19 10:52:18-03","UEFS","HUEFS","204572","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Senna","splendida","Senna splendida var. splendida","(Vogel) H.S.Irwin & Barneby","L.P. de Queiroz","2014","Vervloet, R.R.","3512","2007","09","13",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, prop.Delclecio.","-40.514167","-19.351944","40W30'51''","19S21'7''",NA,NA,"HUEFS0204572","HUEFS0204572",NA,"150","350","12",NA,"var. splendida",NA,NA,NA,"Rosanae",NA,NA,NA
"1376","2019-10-07 09:32:55-03","UEFS","HUEFS","221692","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Turneraceae","Turnera","diffusa","Turnera diffusa","Willd. ex Schult.","L.Rocha","2019","Forzza, R.C.","7560","2013","04","20",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade Pedra do Cruzeiro.","-40.551111","-19.348333","40W33'4''","19S20'54''",NA,"Vegetação alterada no topo de inselbergue.","HUEFS0221692","HUEFS0221692 HUEFS0221692_e1",NA,"830","830","01",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1377","2019-10-07 09:32:58-03","UEFS","HUEFS","192495","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Turneraceae","Turnera","rubrobracteata","Turnera rubrobracteata","Arbo","L.Rocha","2013","Demuner, V.","1621","2006","01","18",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro).","-40.551111","-19.348333","40W33'4''","19S20'54''",NA,NA,"HUEFS0192495","HUEFS0192495",NA,"150","650","05",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1378","2019-10-07 09:32:58-03","UEFS","HUEFS","192499","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Turneraceae","Turnera","rubrobracteata","Turnera rubrobracteata","Arbo","L.Rocha","2013","Demuner, V.","3307","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), prop. Aguilar A. Lorenccini.","-40.551111","-19.348333","40W33'4''","19S20'54''",NA,NA,"HUEFS0192499","HUEFS0192499",NA,"650","850","05",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"1379","2019-10-07 09:32:02-03","UEFS","HUEFS","227416","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Mascagnia","sepium","Mascagnia sepium","(A.Juss.) Griseb.",NA,NA,"Almeida, R.F.","822","2015","10","10",NA,"Brasil","Espírito Santo","Marilândia","ES-356, saída da cidade atrás da serralheria","-40.5416984558105","-19.4127998352051",NA,NA,NA,NA,"HUEFS0227416",NA,NA,NA,NA,NA,NA,NA,"21644","auto",NA,"Rosanae",NA,NA,NA
"1380","2019-11-22 16:07:25-03","UEFS","HUEFS","231533","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Piptocarpha","leprosa","Piptocarpha leprosa","(Less.) Baker","G.Heiden","2016",NA,"5788","2007","12","05",NA,"Brasil","Espírito Santo","Marilândia","Estrada São Rafael à Marilândia.","-40.5416984558105","-19.4127998352051",NA,NA,NA,"Capoeirão.","HUEFS0231533","HUEFS0231533",NA,NA,NA,"04",NA,NA,"21644","auto",NA,"Asteranae",NA,NA,NA
"1381","2019-10-18 17:22:43-03","UEFS","HUEFS","246218","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae",NA,NA,NA,NA,NA,NA,"Demuner, V.","2612","2006","07","13",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), prop.: Aguilar A. Lovucini.","-40.5416984558105","-19.4127998352051",NA,NA,NA,"Interior da mata.","HUEFS0246218",NA,NA,"150","150",NA,NA,NA,"21644","auto",NA,"Rosanae",NA,NA,NA
"1382","2019-11-22 16:09:17-03","UEFS","HUEFS","171509","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","insipida","Ficus insipida","Willd.",NA,NA,NA,"5789","2007","12","05",NA,"Brasil","Espírito Santo","Marilândia","Marilândia à São Leopoldo.","-40.5416984558105","-19.4127998352051",NA,NA,NA,"Mata ciliar.","HUEFS0171509","HUEFS0171509",NA,NA,NA,NA,NA,NA,"21644","auto",NA,"Rosanae",NA,NA,NA
"1383","2019-10-07 09:12:24-03","UEFS","HUEFS","88402","PreservedSpecimen","Plantae","Angiospermae","Boraginales","Boraginaceae","Cordia","taguahyensis","Cordia taguahyensis","Vell.","M.N.S.Stapf","2005","Pirani, J.R.","3404","1994","12","05",NA,"Brasil","Espírito Santo","Marilândia","Remanescente de floresta pluvia e tropical na zona urbana de Marilândia, na propriedade do Sr. Euclides Canal e Família.","-40.5416984558105","-19.4127998352051",NA,NA,NA,"Mata com altos vinháticos (Plathymenia reticulata), chichás e paus-d'algo.","HUEFS0088402","HUEFS0088402",NA,NA,NA,"03",NA,NA,"21644","auto",NA,"Asteranae",NA,NA,NA
"1384","2019-10-07 09:15:23-03","UEFS","HUEFS","49924","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Adenocalymma","subsessilifolium","Adenocalymma subsessilifolium","DC.","M.M.Silva-Castro","2014","Pirani, J.R.","3387","1994","12","05",NA,"Brasil","Espírito Santo","Marilândia","Remanescente de mata pluvial na zona urbana de Marilândia, na propriedade do Sr. Euclides Canal e família.","-40.5416984558105","-19.4127998352051",NA,NA,NA,"Mata com altos vinháticos(Plathymenia reticulata), chichás e paus-d'alho.","HUEFS0049924","HUEFS0049924",NA,NA,NA,"05",NA,NA,"21644","auto",NA,"Asteranae",NA,NA,NA
"1385","2016-10-10 10:07:10-03","MOBOT","MOBOT_BR","100238211","S","Plantae",NA,NA,"Euphorbiaceae","Pausandra","trianae","Pausandra trianae","(Müll. Arg.) Baill.","L. Gillespie","1997","José R. Pirani","Pirani 3386","1994","12","05","South America","Brazil","Espírito Santo","Marilândia","Remanescente de floresta pluvial tropical na zona urbana de Marilândia, na propriedade do Sr. Euclides Canal e família. Mata com altos vinháticos (Plathymenia reticulata), chichás e paus-d'alho.","-40.5417","-19.4128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21644","auto",NA,NA,NA,NA,NA
"1386","2016-10-10 10:36:17-03","MOBOT","MOBOT_BR","3345365","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","monogynum","Zanthoxylum monogynum","A. St.-Hil.","C. Reynel","2009","José R. Pirani","Pirani 3418","1994","12","06","South America","Brazil","Espírito Santo","Marilândia","Rodovia Marilândia-Rio Bananal; ca. 1 Km N de Marilândia. Remanescente de floresta tropical pluvial junto á ''Cerâmica Floresta''.","-40.5417","-19.4128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21644","auto",NA,NA,NA,NA,NA
"1387","2016-10-10 10:36:06-03","MOBOT","MOBOT_BR","100658128","S","Plantae",NA,NA,"Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora",NA,"J.R. Pirani","2011","José R. Pirani|et al.","Pirani 6096","2011","01","19","South America","Brazil","Espírito Santo","Marilândia","Perímetro urbano, na estrada para São Pedro. Fragmento de Floresta Ombrófila junto a uma serraria de madeira, trecho atrás da serraria, no topo do morro. Submata dominata por arvoretas de Almeidea rubra.","-40.5313889","-19.4083333","-40.5313889","-19.4083333",NA,NA,NA,NA,NA,"138","138",NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1388","2016-10-10 10:34:12-03","MOBOT","MOBOT_BR","100336006","S","Plantae",NA,NA,"Rubiaceae","Manettia","beyrichiana","Manettia beyrichiana","K. Schum.","Zappi","2009","L.F.S. Magnago","Magnago 894","2006","04","18","South America","Brazil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.5508333","-19.3480555","-40.5508333","-19.3480555",NA,NA,NA,NA,NA,"150","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","2019-01-25 15:46:35-02","IAC","IAC","38943","S","Plantae",NA,NA,"Salicaceae-1.Samydoideae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","R.A.G. Viani","1999","O.C. Pavao et al.","1","1999","03","11",NA,"Brasil","Espírito Santo","Marilândia do Sul","Mata ao lado direito da cidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03","11",NA,NA,NA,NA,NA,NA,NA,NA
"1390","2019-01-25 15:44:09-02","IAC","IAC","55668","S","Plantae",NA,NA,"Passifloraceae-3.Passifloroideae","Passiflora","silvestris","Passiflora silvestris","Vell.","L.C. Bernacci","2014","J.A. Oliveira; R.C. Forzza & M.O.O. Pellegrini","343","2013","04","20",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro","-40.548056","-19.351389","-40.548056","-19.351389",NA,"material em sílica, prensado em álcool",NA,NA,NA,NA,NA,"11","03",NA,NA,NA,NA,NA,NA,NA,NA
"1391","2019-12-04 16:39:51-03","FFCLRP","SPFR","15783","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Conchocarpus","odoratissimus","Conchocarpus odoratissimus","(Lindl.) Kallunki & Pirani","Pirani, J.R.",NA,"Kallunki, J.A.; Pirani, J.R.; Fernandes, J.B.","714","1995","04","21",NA,"Brasil","Espírito Santo","Marilândia","São Pedro, rodovia para Rio Bananal, atrás do lugarejo São Pedro.","-40.533761","-19.413897","40o32'01.54W","19o24'50.03S",NA,"Remanescente de mata atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","2018-12-03 11:32:00-02","CEPLAC","CEPEC","128964","S","Plantae",NA,NA,"Rubiaceae","Borreria","bradei","Borreria bradei",NA,"J. G. Jardim",NA,"R. de O. Perdiz","826","2011","07","14",NA,"Brasil","Espírito Santo","MARILÂNDIA","Pedra do Cruzeiro de Alto Liberdade.","-40.549722","-19.346111","40W32'59","19S20'46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2012",NA
"1393","2018-12-03 11:20:48-02","CEPLAC","CEPEC","128969","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima",NA,"Byrsonima",NA,"Sem Informação",NA,"Perdiz, R. de O.","831","2011","07","14",NA,"Brasil","Espírito Santo","MARILÂNDIA","Pedra do Cruzeiro de Alto Liberdade.","-40.551111","-19.348333","40W33'4","19S20'54",NA,"Fotos. Conservado em álcool.",NA,NA,NA,"834","834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","2019-05-14 09:35:57-03","CEPLAC","CEPEC","139911","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","cacaophila","Byrsonima cacaophila",NA,"A. Francener",NA,"L. F. S. Magnapo","1432","2006","09","27",NA,"Brasil","Espírito Santo","MARILÂNDIA","Liberdade, Prop. Reinaldo Bautz.","-40.534722","-19.3325","40W32'5","19S19'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/12/2013",NA
"1395","2018-12-03 11:21:10-02","CEPLAC","CEPEC","132532","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","sericea","Byrsonima sericea",NA,"A. Francener",NA,"V. Demuner","4226","2007","06","13",NA,"Brasil","Espírito Santo","MARILÂNDIA","Liberdade (Água Viva, Pedra do Cruzeiro), prop. Aguilar A. Lorencini.","-40.551111","-19.498333","40W33'4","19S29'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/12/2013",NA
"1396","2018-12-03 11:21:15-02","CEPLAC","CEPEC","139892","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","vernicosa","Byrsonima vernicosa",NA,"A. Francener",NA,"L. F. S. Magnapo","942","2006","04","19",NA,"Brasil","Espírito Santo","MARILÂNDIA","Alto Liberdade, Prop. Deuclecio Lorenzini.","-40.516944","-19.353611","40W31'1","19S21'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/12/2013",NA
"1397","2018-12-03 11:34:15-02","CEPLAC","CEPEC","132461","S","Plantae",NA,NA,"Sapindaceae","Cupania","racemosa","Cupania racemosa",NA,"R. de O. Perdiz",NA,"L. F. S. Magnapo","1407","2006","09","27",NA,"Brasil","Espírito Santo","MARILÂNDIA","Liberdade, prop. Reinaldo Bautz.","-40.534722","-19.3325","40W32'5","19S19'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2013",NA
"1398","2018-12-03 11:21:50-02","CEPLAC","CEPEC","124235","S","Plantae",NA,NA,"Malpighiaceae","Mezia",NA,"Mezia",NA,"Amorim, A. M.",NA,"V. Demuner","4700","2007","12","10",NA,"Brasil","Espírito Santo","MARILÂNDIA","Liberdade, prop. Sônia (Reinaldo Bautz).","-40.533333","-19.35","40W32'","19S21'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399","2018-12-03 11:21:50-02","CEPLAC","CEPEC","124494","S","Plantae",NA,NA,"Malpighiaceae","Niedenzuella",NA,"Niedenzuella",NA,"Amorim, A. M.",NA,"V. Demuner","4776","2007","12","12",NA,"Brasil","Espírito Santo","MARILÂNDIA","Liberdade (Água Viva, pedra do Cruzeiro), Prop. Aguilar A. Lorenccini.","-40.549167","-19.345833","40W32'57","19S20'45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
