"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","class","previousCatalogNumber","typeStatus","relatedCatalogItem"
"1900","2019-11-07 11:19:10-03","UFMG","BHCB-SL","180571","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Serpocaulon","fraxinifolium","Serpocaulon fraxinifolium","(Jacq.) A.R.Sm.","Salino, A","2016","01","21","Salino, A; Moura, LC; Moura, IO","16161","2016","01","21","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Base de Santa Marta, Floresta Ombrófila Densa.","-41.6671981811523","-20.5414009094238",NA,NA,"22282","1046","1046",NA,"Epífita, a 1,5 mts de altura, nointerior da mata. Dried in alcohol 70%.","auto","América",NA,NA,NA,NA,NA,NA,NA,NA
"1901","2019-11-07 11:18:59-03","UFMG","BHCB-SL","145123","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Pleopeltis","macrocarpa","Pleopeltis macrocarpa","(Bory ex Willd.) Kaulf.",NA,NA,NA,NA,"Rodrigues, IMC; Stehmann, JR; Machado, TM","444","2010","09","25","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Coletada na Pedra Roxa.","-41.6671981811523","-20.5414009094238",NA,NA,"22282","889","889",NA,"Rupícola.","auto","América",NA,NA,NA,NA,NA,NA,NA,NA
"1902","2019-10-16 14:13:49-03","UEL","FUEL","52910","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Pleroma","arboreum","Pleroma arboreum","Gardn.","Meyer, FS","2017","08",NA,"Flores, TB; Kuntz, GJ; Campos, OR","1459","2012","10","23","Brasil","Espirito Santo","Ibitirama","Santa Marta, Estrada do ICMBIO que ramifica a esquerda logo após a ponte, rumo ao alojamento do ICMBIO","-41.732944","-20.512361","-41.732944","-20.512361",NA,NA,NA,NA,"Árvore, ca 12 m de alt. Cálice verde, corola e androceu rosa esbranquiçado; Mata de Encosta",NA,NA,NA,"FUEL004714",NA,NA,NA,NA,NA,NA
"1903","2019-10-03 10:04:17-03","UFSCar","SORO","4395","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1640","2012","10","28","Brasil","Espírito Santo","Ibitirama","Santa Marta - ao lado do alojamento ICMBio","-41.6671981811523","-20.5414009094238",NA,NA,"22282",NA,NA,NA,"Árvore, ca 8m de alt. Flores alvas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1904","2019-10-03 10:04:05-03","UFSCar","SORO","3932","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1565","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Árvore, ca. 4m de alt. Botões imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1905","2019-10-03 10:04:08-03","UFSCar","SORO","4962","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia",NA,"Eugenia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1538","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa, Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura. Pedregoso.","-41.736389","-20.385633","41°44'11,0W","20°23'8,28S",NA,NA,NA,NA,"Arvoreta, ca. 3m de alt. Frutos imaturos verdes, passando a vermelhos e amadurecendo roxos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1906","2019-10-03 10:04:08-03","UFSCar","SORO","4963","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia",NA,"Eugenia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1643","2012","10","28","Brasil","Espírito Santo","Ibitirama","Santa Marta - ao lado do alojamento ICMBio.","-41.6671981811523","-20.5414009094238",NA,NA,"22282",NA,NA,NA,"Árvore, ca 9m alt. Flores alvas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","2019-10-03 10:04:10-03","UFSCar","SORO","3936","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand",NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1528","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO.","-41.7343","-20.398083","41°44.058'W","20°23.885'S",NA,NA,NA,NA,"Árvore, ca. 4m de alt. Flores alvas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","2019-10-03 10:04:10-03","UFSCar","SORO","5336","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand",NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1528","2012","10","22","Brasil","Espírito Santo","Ibitirama","Pedra Roxa - Estrada para o alojamento do ICMBIO.","-41.749444","-20.383333","41°44'58W","20°23'S",NA,NA,NA,NA,"Árvore, ca. 4 m de alt. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1909","2019-10-03 10:04:10-03","UFSCar","SORO","5337","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand",NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1643","2012","10","28","Brasil","Espírito Santo","Ibitirama","Santa Marta - ao lado do alojamento ICMBio.","-41.6671981811523","-20.5414009094238",NA,NA,"22282",NA,NA,NA,"Árvore, ca. 9 m de alt. Flores alvas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910","2019-10-03 10:04:16-03","UFSCar","SORO","3852","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"T.B. Flores; O.R. Campos","1558","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-29.397133","41°44.110'W","29°23.828'S",NA,NA,NA,NA,"Árvore, ca. 5m de alt. Flores e botões alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1911","2019-10-03 10:04:16-03","UFSCar","SORO","3933","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1564","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Árvore, ca. 4m de alt. Botões e flores alvas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","2019-10-03 10:04:16-03","UFSCar","SORO","3935","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1566","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arvoreta, ca.3m de alt. Botões alvos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","2019-10-03 10:04:17-03","UFSCar","SORO","4013","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1534","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Árvore ca. 3m de alt. Botões verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","2019-10-03 10:04:17-03","UFSCar","SORO","4015","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1524","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arvoreta, ca. 3m de alt. Flores e botões alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","2019-10-03 10:04:17-03","UFSCar","SORO","4016","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1523","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arvoreta, ca. 2,5m de alt. Frutos imaturos verdes, passando a vermelhos e amadurecendo pretos, Flores e botões alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","2019-10-03 10:04:17-03","UFSCar","SORO","4019","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1537","2012","10","25","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arvoreta, ca. 2m de alt. Flores alvas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1917","2019-10-03 10:04:17-03","UFSCar","SORO","4366","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1559","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa - Ao longo do rio do lado alojamento do ICMBio. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arvoreta, ca. 3m de alt. Frutos imaturos verdes, amadurecendo pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1918","2019-10-03 10:04:17-03","UFSCar","SORO","4390","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1524","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa, Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura. Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arvoreta, ca. 3m de alt. Flores e botões alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","2019-10-03 10:04:17-03","UFSCar","SORO","4392","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1523","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa, Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura. Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arvoreta, ca. 2,5m de alt. Frutos imaturos verdes, passando a vermelhos e amadurecendo pretos. Flores e botões alvos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1920","2019-10-03 10:04:17-03","UFSCar","SORO","4393","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1623","2012","10","27","Brasil","Espírito Santo","Ibitirama","Propriedade Particular (Paulo Kintão). Pegar o caminho para o cemitério, estrada de terra à direita em uma baixada. Mata de encosta.","-41.66","-20.55525","41°39.600'W","20°33.315'S",NA,NA,NA,NA,"Árvore, ca. 10m de alt., frutos imaturos amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921","2019-10-03 10:04:17-03","UFSCar","SORO","4736","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1559","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa, Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura. Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arvoreta, ca 3 m de alt. Frutos imaturos verdes, amadurecendo pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","2019-10-03 10:04:17-03","UFSCar","SORO","4394","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1638","2012","10","28","Brasil","Espírito Santo","Ibitirama","Santa Marta- na margem do rio calçado, no restaurante vale dos muriquis (ao lado da tecnotruta)","-41.6671981811523","-20.5414009094238",NA,NA,"22282",NA,NA,NA,"Árvore, ca. 4m de alt., frutos imaturos verdes.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1923","2019-10-03 10:04:18-03","UFSCar","SORO","4363","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","hebepetala","Myrcia hebepetala","DC.",NA,NA,NA,NA,"Flores, T.B.; Kuntz-Galvão, J.; Campos, O.R.","1491","2012","10","23","Brasil","Espírito Santo","Ibitirama","Pedra Roxa - ao lado da ponte da entrada do distrito.","-41.6671981811523","-20.5414009094238",NA,NA,"22282",NA,NA,NA,"Árvore, ca. 6m de alt. Frutos imaturos verdes, passando a amarelos, vermelçho e amadurcendo pretos - Gosto não agradável","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1924","2019-10-03 10:04:20-03","UFSCar","SORO","4364","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","splendens","Myrcia splendens","(Sw.) DC.",NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1554","2012","10","25","Brasil","Espírito Santo","Ibitirama","Santa Marta - Propriedade abandonada, depois do sítio da Jacutinga e antes do sítio do Alemão (Cláus - Diva). Na ramificação da entrada com a entrada do sítio.","-41.742833","-20.5232","41°44.570'W","20°31.392'S",NA,NA,NA,NA,"Árvore, ca. 12m de alt. Frutos imaturos verdes amarelados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","2019-10-03 10:04:20-03","UFSCar","SORO","4014","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria",NA,"Myrciaria",NA,NA,NA,NA,NA,"Flores, T.B.; Kuntz-Galvão, J.; Campos, O.R.","1471","2012","10","23","Brasil","Espirito Santo","Ibitirama","Pedra roxa - Ao longo do rio do lado do alojamento do ICMBIO.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Arbusto, ca. 1,5m de alt. Frutos imaturos verdes, amadurecendo pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1926","2019-10-03 10:04:22-03","UFSCar","SORO","4365","PreserveSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium",NA,"Psidium",NA,NA,NA,NA,NA,"Flores, T.B.; Campos, O.R.","1540","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa - Ao longo do rio do lado alojamento do ICMBio. Rio com aproximadamente 20m de largura - Pedregoso.","-41.735167","-20.397133","41°44.110'W","20°23.828'S",NA,NA,NA,NA,"Árvore, ca. 6m de alt. Frutos imaturos verdes amadurecendo vermelho escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","2020-03-02 13:40:50-03","UFSC","FLOR","39829","PreservedSpecimen","Plantae",NA,"Alismatales","Araceae","Anthurium","scandens","Anthurium scandens","(Aubl.) Engl.",NA,NA,NA,NA,"Venda, A.K.L.; Forzza, R.C.; Stehmann, J.R. & Amorim, A.M.","21","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, rio do braço norte.","-41.736111","-20.445","41º44'10''W","20º26'42''S",NA,"1164","1164",NA,"epífita. Folhas verdes, pedúnculo e espata roxo esverdeados, espádices verdes. Recebido de BHCB 147048",NA,NA,NA,"FLOR0039829","FLOR0039829",NA,NA,NA,NA,NA
"1928","2020-03-02 13:43:27-03","UFSC","FLOR","39825","PreservedSpecimen","Plantae",NA,"Lamiales","Gesneriaceae","Nematanthus","albus","Nematanthus albus","Chautems","Amorim, A.M.","2010","12","02","Venda, A.K.L.; Forzza, R.C.; Stehmann, J.R. & Amorim, A.M.","31","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, rio do braço norte.","-41.736111","-20.445","41º44'10''W","20º26'42''S",NA,"1164","1164",NA,"epífita, flor botões florais verde claro. Folha verde escuro na superfície adaxial, verde claro na abaxial. Recebido de BHCB 147058",NA,NA,NA,"FLOR0039825",NA,NA,NA,NA,NA,NA
"1929","2020-03-02 13:42:03-03","UFSC","FLOR","39827","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis",NA,"Rhipsalis",NA,NA,NA,NA,NA,"Venda, A.K.L.; Forzza, R.C.; Stehmann, J.R. & Amorim, A.M.","25","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, rio do braço norte.","-41.736111","-20.445","41º44'10''W","20º26'42''S",NA,"1164","1164",NA,"epífita, frutos alvos. Recebido de BHCB 147052",NA,NA,NA,"FLOR0039827",NA,NA,NA,NA,NA,NA
"1930","2020-03-02 13:40:54-03","UFSC","FLOR","59866","PreservedSpecimen","Plantae",NA,"Apiales","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.","Fiaschi, P.","2010","04","13","Folli, D.A.","6085","2008","06","16","Brasil","Espírito Santo","Ibitirama","Parque Cachoeira da Fumaça. Estrada: Cachoeira da Fumaça.","-41.6671981811523","-20.5414009094238",NA,NA,"22282",NA,NA,NA,"Arbóreo. Botão e flor cor verde, exsudação: seiva e incolor, descamação ausente, superfície da casca áspera, altura total 7m, altura fuste 4m, cap fuste 49cm, diâmetro copa 3mEcossistema: Mata ciliar. Forma de vida: terrestre. Doação","auto",NA,NA,"FLOR0059866","FLOR0059866",NA,NA,NA,NA,NA
"1931","2020-03-02 13:42:03-03","UFSC","FLOR","39826","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Rhipsalis","juengeri","Rhipsalis juengeri","Barthlott & N.P.Taylor",NA,NA,NA,NA,"Venda, A.K.L.; Forzza, R.C.; Stehmann, J.R. & Amorim, A.M.","15","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, rio do braço norte.","-41.6671981811523","-20.5414009094238",NA,NA,"22282","1164","1164",NA,"epífita, flor alvas. Recebido de BHCB 147042","auto",NA,NA,"FLOR0039826",NA,NA,NA,NA,NA,NA
"1932","2020-03-02 13:43:27-03","UFSC","FLOR","39828","PreservedSpecimen","Plantae",NA,"Lamiales","Gesneriaceae","Nematanthus",NA,"Nematanthus",NA,NA,NA,NA,NA,"Venda, A.K.L.; Forzza, R.C.; Stehmann, J.R. & Amorim, A.M.","5","2010","11","30","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, rio do braço norte.","-41.6671981811523","-20.5414009094238",NA,NA,"22282","1155","1155",NA,"subarbusto rupícola, flor cálice vermelho, corola vermelha com ápice alvo. Recebido de BHCB 147032","auto",NA,NA,"FLOR0039828",NA,NA,NA,NA,NA,NA
"1933","2020-03-02 13:40:56-03","UFSC","FLOR","66623","PreservedSpecimen","Plantae",NA,"Apiales","Araliaceae","Oreopanax",NA,"Oreopanax",NA,NA,NA,NA,NA,"Nadruz, M.; Temponi, L.; Camelo, M.; Ribeiro, R.","3280","2017","11","14","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Rio Pedra Roxa.","-41.6671981811523","-20.5414009094238",NA,NA,"22282",NA,NA,NA,"Árvore. Lâmina foliar esverdeada discolor; pedúnculo, pedicelo e frutos imaturos esverdeados. Rara","auto",NA,NA,"FLOR0066623","FLOR0066623",NA,NA,NA,NA,NA
"1934","2016-10-27 13:32:45-02","UFMT","UFMT","43060","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Macedo, T.M.","2014","04",NA,"Campos, O.R.","1636","2012","10","27","Brasil","Espírito Santo","Ibitirama","Estrada entre os vilarejos de Santa Marta e São José - beira da estrada.","-41.686806","-20.422","-41.686806","-20.422",NA,NA,NA,NA,"Material prensado em álcool 70%.; Árvore, ca. 12 m de alt, cálice verde, corola alva, androceu amarelo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1935","2016-10-27 13:32:45-02","UFMT","UFMT","43083","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","arborea","Tibouchina arborea","(Gardner) Cogn.","Meyer, F.S.","2013","11",NA,"Flores, T.B.; Kuntz-Galvão, J.; Campos, O.R.","1459","2012","10","23","Brasil","Espírito Santo","Ibitirama","Santa Marta - Estrada que ramifica a esquerda logo após a ponte, rumo ao alojamento do ICMBIO.","-41.732944","-20.512361","-41.732944","-20.512361",NA,NA,NA,NA,"Materail prensado em álccol 70%.; Árvore, ca. 12 m de altura, cálice verde, corola e androceu rosa esbranquiçado.; Mata de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936","2019-09-30 11:25:02-03","IF","SPSF","51563","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Annonaceae","Xylopia",NA,"Xylopia",NA,NA,NA,NA,NA,"T.B. Flores & O.R.Campos","1592","2012","10","26","Brasil","ES","Ibitirama","Propriedade particular (Alcindo Luis Mota Filho) a 5 km da entrada do município de Ibitirama","-41.616667","-20.55",NA,NA,NA,NA,NA,NA,"COLETA: Árvore, ca 3 m de alt. Botões verdes.; GEOGRAFIA: Mata de encosta.;",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1937","2019-09-30 11:24:22-03","IF","SPSF","49014","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Licaria","bahiana","Licaria bahiana","Kurz","J.B.Baitello","2015","04","13","E.A.Araújo","427","2015","02","02","Brasil","ES","Ibitirama","Santa Marta","-41.739444","-20.491667",NA,NA,NA,NA,NA,NA,"COLETA: Árvore 20 m, flores; GEOGRAFIA: Parna Caparaó, parcela 01, ind. 210;",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1938","2019-09-30 11:24:22-03","IF","SPSF","49803","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Licaria","bahiana","Licaria bahiana","Kurz","J.B.Baitello","2016","04","13","E.A.Araújo","176","2015","07","29","Brasil","ES","Ibitirama","Santa Marta","-41.746944","-20.492778",NA,NA,NA,NA,NA,NA,"COLETA: Árvore, 15 m, frutos, cúpula avermelhada em material fresco; GEOGRAFIA: PARNA Caparaó, parcela 03, 1nd. 237;",NA,"América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"1939","2019-09-30 11:26:15-03","IF","SPSF","50321","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia",NA,"Myrcia",NA,NA,NA,NA,NA,"T.B.Flores & J.Kuntz-Galvão & O.R.Campos","1491","2012","10","23","Brasil","ES","Ibitirama","Pedra Roxa - Ao lado da ponte da entrada do distrito","-41.6671981811523","-20.5414009094238",NA,NA,"22282",NA,NA,NA,"COLETA: Árvore, ca. 6m de alt. Frutos imaturos verdes, passando a amarelos, vermelho e amadurecendo pretos - Gosto não agradável.;","auto","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
