"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","individualCount","relatedCatalogItem"
"165","2019-10-11 11:14:25-03","UFPR","UPCB","3111","PreservedSpecimen","Plantae","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Brade, A.C.","1946","05","17","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999",NA,NA,NA,NA,"18267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-10-11 11:14:25-03","UFPR","UPCB","3110","PreservedSpecimen","Plantae","Asteraceae","Mikania","dentata","Mikania dentata","Spreng.","Ritter, M.R.","Brade, A.C.","1946","05","25","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999",NA,NA,NA,NA,"18412",NA,NA,"Trepadeira, flores alvas..",NA,NA,"2000",NA,NA,NA,NA,"08","31",NA,NA,NA
"167","2019-10-11 11:20:28-03","UFPR","UPCB","57544","PreservedSpecimen","Plantae","Lycopodiaceae","Phlegmariurus","recurvifolius","Phlegmariurus recurvifolius","(Rolleri) B.Øllg.","Matos, F.B. & Labiak, P.H.","Labiak, P.H. et al.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu).","-40.980278","-19.741111","-40.980278","-19.741111","UPCB0011077","UPCB0011077","Lycophyta",NA,"4166",NA,NA,"Rupícola em local exposto no topo do morro. Afloramentos rochosos, com pequenas matas úmidas nos vales..",NA,NA,"2007","1360","1360",NA,NA,"08",NA,NA,NA,NA
"168","2019-10-11 11:19:11-03","UFPR","UPCB","63379","PreservedSpecimen","Plantae","Piperaceae","Piper","lhotzkyanum","Piper lhotzkyanum","Kunth","Guimarães, O.A.","Labiak, P.H.","2008","07","17","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999",NA,NA,NA,NA,"4164",NA,NA,"Arbusto, ca. 1,5m, interior da mata. Afloramentos rochosos, com pequenas matas úmidas nos vales..",NA,NA,"2007","1360","1360",NA,NA,"10","10",NA,NA,NA
"169","2019-10-11 11:21:14-03","UFPR","UPCB","57552","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","alborufulum","Polypodium alborufulum","Brade","Labiak, P.H.","Labiak, P.H.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999","UPCB0007454","UPCB0007454","Polypodiophyta",NA,"4175",NA,NA,"Rupícola, em local exposto ao sol. Afloramentos rochosos, com pequenas matas úmidas nos vales..",NA,NA,"2007","1360","1360",NA,NA,"07",NA,NA,NA,NA
"170","2019-10-11 11:20:52-03","UFPR","UPCB","57540","PreservedSpecimen","Plantae","Dryopteridaceae","Polystichum","platylepis","Polystichum platylepis","Fée","Condack, J.","Labiak, P.H.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999","UPCB0035339","UPCB0035339 UPCB0035339_1","Polypodiophyta",NA,"4161",NA,NA,"Terrestre, na mata do fundo do vale. Afloramentos rochosos, com pequenas matas úmidas nos vales..",NA,NA,"2012","1250","1250",NA,NA,NA,NA,NA,NA,NA
"171","2019-10-11 11:20:52-03","UFPR","UPCB","57541","PreservedSpecimen","Plantae","Dryopteridaceae","Rumohra","adiantiformis","Rumohra adiantiformis","(Forst.) Ching","Labiak, P.H. & Matos, F.B.","Labiak, P.H.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999","UPCB0004900","UPCB0004900","Polypodiophyta",NA,"4162",NA,NA,"Rupícola em local exposto ao sol. Afloramentos rochosos, com pequenas matas úmidas nos vales..",NA,NA,"2007","1360","1360",NA,NA,"07",NA,NA,NA,NA
"172","2019-10-11 11:21:17-03","UFPR","UPCB","57545","PreservedSpecimen","Plantae","Polypodiaceae","Serpocaulon","catharinae","Serpocaulon catharinae","(Langsd. & Fisch.) A.R.Sm.","Labiak, P.H. & Matos, F.B.","Labiak, P.H.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999","UPCB0007984","UPCB0007984","Polypodiophyta",NA,"4167",NA,NA,"Epífita, no interior da mata nebular. Afloramentos rochosos, com pequenas matas úmidas nos vales..",NA,NA,"2007","1360","1360",NA,NA,"07",NA,NA,NA,NA
"173","2019-10-11 11:21:17-03","UFPR","UPCB","57543","PreservedSpecimen","Plantae","Polypodiaceae","Serpocaulon","triseriale","Serpocaulon triseriale","(Sw.) A.R.Sm.","Labiak, P.H. & Matos, F.B.","Labiak, P.H.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999","UPCB0008176","UPCB0008176","Polypodiophyta",NA,"4165",NA,NA,"Rupícola entre arbustos. Afloramentos rochosos, com pequenas matas úmidas nos vales..",NA,NA,"2007","1360","1360",NA,NA,"07",NA,NA,NA,NA
"174","2019-10-11 11:21:17-03","UFPR","UPCB","58274","PreservedSpecimen","Plantae","Polypodiaceae","Serpocaulon","triseriale","Serpocaulon triseriale","(Sw.) A.R.Sm.","Labiak, P.H. & Matos, F.B.","Labiak, P.H.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","BLOQUEADO",NA,NA,"9999","9999","UPCB0008175","UPCB0008175","Polypodiophyta",NA,"4158",NA,NA,"Terrestre, no interior da mata nebular. (Sílica) Afloramentos rochosos, com pequenas matas úmidas nos vales..",NA,NA,"2007","1200","1200",NA,NA,"07",NA,NA,NA,NA
"175","2019-10-11 11:21:17-03","UFPR","UPCB","77325","PreservedSpecimen","Plantae","Polypodiaceae","Serpocaulon","triseriale","Serpocaulon triseriale","(Sw.) A.R.Sm.","Labiak, P.H.","Labiak, P.H. | Matos, F.B. | Fontana, A.P. | Kollmann, L.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Morro do Caparaó (de Itaguaçu). Afloramentos rochosos, com pequenas matas úmidas nos vales.","-40.980278","-19.741111","-40.980278","-19.741111","UPCB0008183","UPCB0008183","Polypodiophyta",NA,"4158",NA,NA,"Terrestre, no interior da mata nebular. (sílica).",NA,NA,"2013","855","855",NA,NA,"03",NA,NA,NA,NA
"176","2020-03-09 08:20:52-03","UFPR","UPCB","82812","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","parviflora","Trembleya parviflora","(D.Don) Cogn.","Goldenberg, R.","Fontana, A.P.","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Afloramento rochoso granítico. Topo.","-40.981","-19.742","-40.981","-19.742","UPCB0023023","UPCB0023023",NA,NA,"3512",NA,NA,"Arbusto, ca. 1m, no sol. Flores brancas com estames avermelhados. Frutos verdes amarronzados. Projeto CORES - Conservação das Orquídeas em risco de extinção..",NA,NA,"2015","1395","1395",NA,NA,NA,NA,NA,NA,NA
"177","2020-03-09 08:20:39-03","UFPR","UPCB","82710","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","apparicioi","Tibouchina apparicioi","Brade","Goldenberg, R.","Kollmann, L.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.855598449707","-19.8019008636475",NA,NA,NA,NA,NA,NA,"9945",NA,NA,"Arbusto 3m no sol, fruto seco..",NA,NA,"2015","1145","1145","26990","auto",NA,NA,NA,NA,NA
"178","2020-03-09 08:20:05-03","UFPR","UPCB","94103","PreservedSpecimen","Plantae","Melastomataceae","Leandra","faveolata","Leandra faveolata","(DC) Cogn","Goldenberg, R.","Kollmann, L | Fontana, A. P | Labiak, P | Kaeheler, M. | Matos, F. B","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.855598449707","-19.8019008636475",NA,NA,"UPCB0036943","UPCB0036943",NA,NA,"9937",NA,NA,"Arbusto 1m no sol. Sepalas verdes e petalas brancas.",NA,NA,"2017","1180","1180","26990","auto",NA,NA,NA,NA,NA
"179","2020-03-09 08:20:43-03","UFPR","UPCB","82695","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","manicata","Tibouchina manicata","Cogn.","Goldenberg, R.","Kollmann, L.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.855598449707","-19.8019008636475",NA,NA,"UPCB0035171","UPCB0035171",NA,NA,"9950",NA,NA,"Arbusto 1m. Rupícola no sol, folhas verdes com tricomas esbranquiçados. Inflorescência com tricomas vermelhas, flores lilás..",NA,NA,"2015","1360","1360","26990","auto",NA,NA,NA,NA,NA
"180","2020-03-09 08:20:39-03","UFPR","UPCB","82704","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","castellensis","Tibouchina castellensis","Brade","Goldenberg, R.","Kollmann, L.","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.855598449707","-19.8019008636475",NA,NA,NA,NA,NA,NA,"9930",NA,NA,"Arbusto 2m. Rupícola no sol. Flores lilás..",NA,NA,"2015","1180","1180","26990","auto",NA,NA,NA,NA,NA
"181","2020-03-09 08:20:05-03","UFPR","UPCB","53968","PreservedSpecimen","Plantae","Melastomataceae","Leandra","glabrata","Leandra glabrata","Cogn.","Goldenberg, R.","Fontana, A.P.","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Divisa com Baixo Guandú. Pedra do Caparaó. Área florestal, dossel 6m, descida do topo.","-40.855598449707","-19.8019008636475",NA,NA,"UPCB0013736","UPCB0013736",NA,NA,"831",NA,NA,"Arbusto, folha discolor adaxial verde e abaxial roxo. Fruto verde..",NA,NA,"2006","1000","1300","26990","auto","01","01",NA,NA,NA
"182","2020-03-09 08:20:05-03","UFPR","UPCB","53970","PreservedSpecimen","Plantae","Melastomataceae","Leandra","fallax","Leandra fallax","(Cham.) Cogn.","Goldenberg, R.","Fontana, A.P.","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó. Área florestal, dossel 6m, descida do topo.","-40.855598449707","-19.8019008636475",NA,NA,"UPCB0013530","UPCB0013530",NA,NA,"834",NA,NA,"Arbusto 3m, fruto verde piloso..",NA,NA,"2006","1000","1300","26990","auto","01","01",NA,NA,NA
"183","2017-09-14 11:48:17-03","MBML","MBML-HERBARIO","47007",NA,"Plantae","Menispermaceae","Abuta",NA,"Abuta",NA,NA,"A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó, início da subida para o topo","-40.973333","-19.747778","40W58'24","19S44'52","MBML047007","MBML047007",NA,NA,"3493",NA,NA,"Trepadeira. Cauliflora. Frutos imaturos verdes. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"184","2018-04-02 10:40:32-03","MBML","MBML-HERBARIO","52618",NA,"Plantae","Malvaceae","Abutilon",NA,"Abutilon",NA,NA,"A. P. Fontana; F.B.Matos, M.Krammer, P.Labiak & L.Kollmann","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó. Início do afloramento rochoso granítico.","-40.975278","-19.745833","40W58'31","19S44'45","MBML052618","MBML052618",NA,NA,"3654",NA,NA,"Arbusto, ca. 2m. Flores com corola verde e cálice roxo. Projeto CORES-JBRJ.",NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA
"185","2020-02-19 14:09:50-03","MBML","MBML-HERBARIO","28115",NA,"Plantae","Malvaceae","Abutilon","rufivellum","Abutilon rufivellum",NA,"C. Takeuchi/03-XI-2011","R. C. Britto","2006","02","26","Brasil","Espírito Santo","Itaguaçu","Areia Branca","-40.964167","-19.748333","40W57'51","19S44'54","MBML028115","MBML028115",NA,NA,"1",NA,NA,"Arvoreto com 4m, beira de estrada à 910m de altitude.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2018-03-14 14:30:44-03","MBML","MBML-HERBARIO","24453",NA,"Plantae","Scrophulariaceae","Achetaria","crenata","Achetaria crenata",NA,"André Vito Scatigna/Março-2016","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024453",NA,NA,NA,"1363",NA,NA,"Herbácea 15cm, flores lilás quase caeruleas com duas listras brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-02-19 14:42:48-03","MBML","MBML-HERBARIO","46947",NA,"Plantae","Orchidaceae","Acianthera","crinita","Acianthera crinita",NA,"G.B. Bortolan/Jan.-2020","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Fundo de Vale","-40.973333","-19.747778","40W58'24","19S44'52","MBML046947",NA,NA,NA,"3491",NA,NA,"Epífita na sombra. Sépalas verdes com máculas vináceas. Fruto verde. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1280","1280",NA,NA,NA,NA,NA,NA,NA
"188","2020-03-10 12:53:06-03","MBML","MBML-HERBARIO","23188",NA,"Plantae","Orchidaceae","Acianthera","teres","Acianthera teres",NA,"H.L. Silva/16-01-2020","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023188",NA,NA,NA,"815",NA,NA,"Rupestre, flores vermelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2018-03-14 14:29:58-03","MBML","MBML-HERBARIO","28262",NA,"Plantae","Melastomataceae","Aciotis","paludosa","Aciotis paludosa",NA,"R. C. Britto/06-11-2006","R. C. Britto","2006","09","07","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028262","MBML028262",NA,NA,"135",NA,NA,"Planta herbácea, heliófila, caule e folhas vináceos, flores rosa e frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2018-03-14 14:29:36-03","MBML","MBML-HERBARIO","23230",NA,"Plantae","Cyperaceae","Acrocarpus",NA,"Acrocarpus",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023230","MBML023230",NA,NA,"849",NA,NA,"1,5 m. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2018-03-14 14:29:36-03","MBML","MBML-HERBARIO","24436",NA,"Plantae","Cyperaceae","Acrocarpus",NA,"Acrocarpus",NA,NA,"A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024436","MBML024436",NA,NA,"1380",NA,NA,"Rupestre, heliófila, planta verde, frutos marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2017-09-14 11:43:13-03","MBML","MBML-HERBARIO","47016",NA,"Plantae","Bromeliaceae","Aechmea",NA,"Aechmea",NA,NA,"A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Mata Nebular","-40.973333","-19.747778","40W58'24","19S44'52","MBML047016","MBML047016",NA,NA,"3496",NA,NA,"Terrestre na sombra. Inflorescência com indumento branco. Brácteas escapais vermelhas. Corola azulada. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"193","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","31249",NA,"Plantae","Bromeliaceae","Aechmea","mutica","Aechmea mutica",NA,"L. Kollmann/17-07-2007","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031249","MBML031249",NA,NA,"9960",NA,NA,"Terrestre na meia sombra. Brácteas escapais vermelhas. Flores lilás.",NA,NA,"2007","1360","1360",NA,NA,"07","17",NA,NA,NA
"194","2017-09-14 11:43:14-03","MBML","MBML-HERBARIO","32583",NA,"Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis",NA,"L. Kollmann/13-XI-2007","R. C. Britto; J. Rossini e L. Rossini","2006","11","22","Brasil","Espírito Santo","Itaguaçu","Cachoeirão, prop. do Sr. Ilario Lopes","-40.934722","-19.751111","40W56'5","19S45'4","MBML032583","MBML032583",NA,NA,"148",NA,NA,"Planta rupestre, ao sol, haste floral e brácteas rosadas, sépalas com base verde e ápice amarelo e pétalas amarelas. Em cultivo no jardim de pedra coletada fértil em 13/11/2007.",NA,NA,"2007",NA,NA,NA,NA,"11","13",NA,NA,NA
"195","2018-03-14 14:29:26-03","MBML","MBML-HERBARIO","25189",NA,"Plantae","Bromeliaceae","Alcantarea","trepida","Alcantarea trepida",NA,"L. Versieux (SP)/X-2008","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML025189","MBML025189",NA,NA,"1389",NA,NA,"Rupestre, heliófila; folhas verdes com base branca amarelada; infl. Com 3m; brácteas das flores com base verde e no meio amarelado e ápice vermelho; flores com cálice verde com meio amarelado e ápice vermelho, corola amarela e estames",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-03-04 13:48:32-03","MBML","MBML-HERBARIO","23201",NA,"Plantae","Orchidaceae","Anathallis","sclerophylla","Anathallis sclerophylla",NA,"H.L. Silva/17-01-2020","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023201",NA,NA,NA,"828",NA,NA,"Epífita, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2018-03-14 14:30:48-03","MBML","MBML-HERBARIO","28280",NA,"Plantae","Violaceae","Anchietea","pyrifolia","Anchietea pyrifolia",NA,"R. C. Britto/06-11-2006","R. C. Britto","2006","02","26","Brasil","Espírito Santo","Itaguaçu","Areia Branca","-40.964167","-19.748333","40W57'51","19S44'54","MBML028280",NA,NA,NA,"16",NA,NA,"Planta escandescente, frutos secos tipo paga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2018-04-02 10:40:41-03","MBML","MBML-HERBARIO","52622",NA,"Plantae","Schizaeaceae","Anemia",NA,"Anemia",NA,NA,"A. P. Fontana; F.B.Matos, M.Krammer, P.Labiak & L.Kollmann","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó. Início do afloramento rochoso granítico.","-40.975278","-19.745833","40W58'31","19S44'45","MBML052622",NA,NA,NA,"3658",NA,NA,"Terrestre. Fértil. Projeto CORES-JBRJ.",NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA
"199","2017-09-14 11:51:39-03","MBML","MBML-HERBARIO","47028",NA,"Plantae","Schizaeaceae","Anemia","cf. organensis","Anemia cf. organensis",NA,"P. Labiak/2007","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó, beira da estrada.","-40.941667","-19.740833","40W56'30","19S44'27","MBML047028","MBML047028",NA,NA,"3483",NA,NA,"Rupícola no sol. Fértil. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"846","846",NA,NA,NA,NA,NA,NA,NA
"200","2017-09-14 11:51:39-03","MBML","MBML-HERBARIO","31387",NA,"Plantae","Schizaeaceae","Anemia","organensis","Anemia organensis",NA,"F.B. Matos & P.Labiak/VII-2007","P. Labiak; et al","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Morro do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031387","MBML031387",NA,NA,"4173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-09-14 11:51:39-03","MBML","MBML-HERBARIO","31564",NA,"Plantae","Schizaeaceae","Anemia","organensis","Anemia organensis",NA,"F.B. Matos & P.Labiak/VII-2007","P. Labiak; et al","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Morro do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031564","MBML031564",NA,NA,"4176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-09-14 11:51:39-03","MBML","MBML-HERBARIO","31195",NA,"Plantae","Schizaeaceae","Anemia","spicantoides","Anemia spicantoides",NA,"P. Labiak/Set.2016","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031195","MBML031195",NA,NA,"9929",NA,NA,"Erva 40cm. Rupícola no sol, soros verdes.",NA,NA,NA,"1180","1180",NA,NA,NA,NA,NA,NA,NA
"203","2018-03-14 14:30:44-03","MBML","MBML-HERBARIO","23195",NA,"Plantae","Schizaeaceae","Anemia","villosa","Anemia villosa",NA,"C. Mynssen/VIII-2006","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023195","MBML023195",NA,NA,"827",NA,NA,"Terrestre. Fértil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-09-14 11:41:39-03","MBML","MBML-HERBARIO","47022",NA,"Plantae","Annonaceae",NA,NA,NA,NA,NA,"A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó, início da subida para o topo.","-40.973333","-19.747778","40W58'24","19S44'52","MBML047022","MBML047022",NA,NA,"3492",NA,NA,"Arbusto, ca. 2m. Frutos verdes. Projeto CORES - Conservação das Orquídeas em risco de extinção",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"205","2017-09-14 11:41:40-03","MBML","MBML-HERBARIO","29025",NA,"Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"A. Lobão/Jan.2010","R. C. Britto","2006","02","27","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML029025","MBML029025",NA,NA,"20",NA,NA,"Arvoreto com 4m, flores amarelas, frutos jovens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-03-14 14:29:14-03","MBML","MBML-HERBARIO","24981",NA,"Plantae","Annonaceae","Annona","xylopiifolia","Annona xylopiifolia",NA,"A. Lobão/Jan.2010","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024981","MBML024981",NA,NA,"1383",NA,NA,"Arbusto 1,5m, umbrófilo, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2018-03-14 14:29:14-03","MBML","MBML-HERBARIO","23554",NA,"Plantae","Araceae","Anthurium",NA,"Anthurium",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023554","MBML023554",NA,NA,"854",NA,NA,"Epífita, inflorescência verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2018-03-14 14:29:14-03","MBML","MBML-HERBARIO","28293",NA,"Plantae","Araceae","Anthurium",NA,"Anthurium",NA,NA,"R. C. Britto","2006","09","09","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028293","MBML028293",NA,NA,"131",NA,NA,"Planta rupestre, haste floral vinácea, bráctea vinácea com verde, espiga da base até o meio vinácea e do meio até o ápice verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-09-14 11:41:59-03","MBML","MBML-HERBARIO","31188",NA,"Plantae","Araceae","Anthurium","aff. jilekii","Anthurium aff. jilekii",NA,"R.T. Valadares/29-06-2012","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031188","MBML031188",NA,NA,"9940",NA,NA,"Terrestre na sombra. Pedicelo, espata e espádice vináceo.",NA,NA,NA,"1180","1180",NA,NA,NA,NA,NA,NA,NA
