"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","scientificName","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","class","order","specificEpithet","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","individualCount","geoFlag","scientificNameAuthorship","continentOcean","typeStatus","infraspecificEpithet","preparationType"
"2152","2019-10-02 15:04:59-03","UFMG","BHCB","40292","PreservedSpecimen","Plantae","Verbenaceae","Lippia","Lippia lupulina",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"lupulina",NA,NA,NA,NA,"13827",NA,"auto","Cham.","Southern America",NA,NA,NA
"2153","2019-10-02 14:54:00-03","UFMG","BHCB","65743","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","Enterolobium gummiferum","Duarte, AP","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"gummiferum",NA,NA,NA,NA,"13827",NA,"auto","(Mart.) J.F.Macbr.","Southern America",NA,NA,NA
"2154","2019-10-02 15:02:42-03","UFMG","BHCB","40295","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","Psychotria subacuminalis",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"subacuminalis",NA,NA,NA,NA,"13827",NA,"auto","Müll.Arg.","Southern America",NA,NA,NA
"2155","2020-01-27 18:59:16-03","UFMG","BHCB","40235","PreservedSpecimen","Plantae","Acanthaceae","Ruellia","Ruellia jussieuoides","Vasconcelos, MF de","s.n.","1998","01","01","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,"900","900","Herbáceo.; Borda da mata.","BHCB006717","BHCB006717","Dicotyledon",NA,NA,"jussieuoides",NA,"2012","09","25","13827",NA,"auto","Cham.","Southern America",NA,NA,NA
"2156","2019-10-02 15:01:33-03","UFMG","BHCB","26339","PreservedSpecimen","Plantae","Piperaceae","Piper","Piper mollicomum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"mollicomum",NA,NA,NA,NA,"13827",NA,"auto","Kunth","Southern America",NA,NA,NA
"2157","2019-10-02 15:01:33-03","UFMG","BHCB","26339","PreservedSpecimen","Plantae","Piperaceae","Piper","Piper mollicomum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"mollicomum",NA,NA,NA,NA,"13827",NA,"auto","Kunth","Southern America",NA,NA,NA
"2158","2019-10-02 15:01:33-03","UFMG","BHCB","40280","PreservedSpecimen","Plantae","Piperaceae","Piper","Piper mollicomum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"mollicomum",NA,NA,NA,NA,"13827",NA,"auto","Kunth","Southern America",NA,NA,NA
"2159","2019-10-02 15:04:54-03","UFMG","BHCB","13421","PreservedSpecimen","Plantae","Verbenaceae","Lantana","Lantana fucata","Mendonça Filho, CV","7","1988","06","28","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"fucata",NA,NA,NA,NA,"13827",NA,"auto","Lindl.","Southern America",NA,NA,NA
"2160","2019-10-02 14:54:10-03","UFMG","BHCB","26335","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","Lonchocarpus cultratus",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"cultratus",NA,NA,NA,NA,"13827",NA,"auto","(Vell.) A.M.G.Azevedo & H.C.Lima","Southern America",NA,NA,NA
"2161","2019-10-02 15:02:15-03","UFMG","BHCB","40287","PreservedSpecimen","Plantae","Rubiaceae","Coccocypselum","Coccocypselum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"13827",NA,"auto",NA,"Southern America",NA,NA,NA
"2162","2019-10-02 15:02:39-03","UFMG","BHCB","40281","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","Psychotria forsteronioides",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"forsteronioides",NA,NA,NA,NA,"13827",NA,"auto","Müll.Arg.","Southern America",NA,NA,NA
"2163","2019-10-02 14:54:52-03","UFMG","BHCB","40306","PreservedSpecimen","Plantae","Gesneriaceae","Anetanthus","Anetanthus gracilis",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"gracilis",NA,NA,NA,NA,"13827",NA,"auto","Hiern","Southern America",NA,NA,NA
"2164","2019-10-02 15:02:32-03","UFMG","BHCB","40294","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","Palicourea marcgravii",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"marcgravii",NA,NA,NA,NA,"13827",NA,"auto","A.St.-Hil.","Southern America",NA,NA,NA
"2165","2019-10-02 14:55:46-03","UFMG","BHCB","13422","PreservedSpecimen","Plantae","Lythraceae","Diplusodon","Diplusodon hirsutus","Mendonça Filho, CV","8","1988","06","28","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"arbusto; campo rupestre","BHCB007722",NA,"Dicotyledon",NA,NA,"hirsutus",NA,"2013","06","10","13827",NA,"auto","(Cham. & Schltdl.) DC.","Southern America",NA,NA,NA
"2166","2019-10-02 14:56:47-03","UFMG","BHCB","40296","PreservedSpecimen","Plantae","Melastomataceae","Eriocnema","Eriocnema fulva",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"fulva",NA,NA,NA,NA,"13827",NA,"auto","Naudin","Southern America",NA,NA,NA
"2167","2019-10-02 15:05:29-03","UFMG","BHCB","40304","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","Vochysia tucanorum","Vasconcelos, MF de","s.n.","1997","12","14","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Arbóreo; Borda de mata","BHCB010223",NA,"Dicotyledon",NA,NA,"tucanorum",NA,"2013","07",NA,"13827",NA,"auto","Mart.","Southern America",NA,NA,NA
"2168","2019-10-02 15:04:49-03","UFMG","BHCB","145879","PreservedSpecimen","Plantae","Turneraceae","Turnera","Turnera oblongifolia oblongifolia","Tameirão Neto, E; Mansur, T","4892","2010","05","07","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,"1158","1158","Campo limpo.","BHCB009232",NA,"Dicotyledon",NA,NA,"oblongifolia",NA,"2014","09","22","13827",NA,"auto",NA,"Southern America",NA,"oblongifolia",NA
"2169","2019-10-02 15:02:22-03","UFMG","BHCB","40279","PreservedSpecimen","Plantae","Rubiaceae","Faramea","Faramea multiflora",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"multiflora",NA,NA,NA,NA,"13827",NA,"auto","A.Rich.","Southern America",NA,NA,NA
"2170","2019-10-02 15:02:07-03","UFMG","BHCB","40297","PreservedSpecimen","Plantae","Rubiaceae","Augusta","Augusta longifolia",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"longifolia",NA,NA,NA,NA,"13827",NA,"auto","(Spreng.) Rehder","Southern America",NA,NA,NA
"2171","2019-10-02 15:04:49-03","UFMG","BHCB","26341","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","Boehmeria caudata",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"caudata",NA,NA,NA,NA,"13827",NA,"auto","Sw.","Southern America",NA,NA,NA
"2172","2019-10-02 14:51:12-03","UFMG","BHCB","40307","PreservedSpecimen","Plantae","Begoniaceae","Begonia","Begonia angularis","Marcelo Vasconcelos",NA,"1997","12","14","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Herbáceo, Crescendo em barranco úmido.; Borda de mata.","BHCB047749",NA,"Dicotyledon",NA,NA,"angularis",NA,"2008","11",NA,"13827",NA,"auto","Raddi","Southern America",NA,NA,NA
"2173","2019-10-02 15:09:05-03","UFMG","BHCB","161155","PreservedSpecimen","Plantae","Xyridaceae","Xyris","Xyris trachyphylla","Mota, AC; Arruda, AJ; Cruz, CKF","3","2011","09","09","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,"1419","1419","Coletada na RPPN Capivari II. Solo com acúmulo de matéria orgânica, encharcado. Coletado no meio da trilha.",NA,NA,"Monocotyledon",NA,NA,"trachyphylla",NA,"2011","10","05","13827",NA,"auto","Mart.","Southern America",NA,NA,NA
"2174","2019-10-02 15:04:49-03","UFMG","BHCB","26341","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","Boehmeria caudata",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"caudata",NA,NA,NA,NA,"13827",NA,"auto","Sw.","Southern America",NA,NA,NA
"2175","2019-10-02 14:57:17-03","UFMG","BHCB","14847","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","Microlicia","Brina, AE","s.n.","1988","05","21","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"13827",NA,"auto","T.Machado","Southern America",NA,NA,NA
"2176","2019-10-02 15:02:39-03","UFMG","BHCB","40282","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","Psychotria hoffmannseggiana",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"hoffmannseggiana",NA,NA,NA,NA,"13827",NA,"auto","(Willd. ex Schult.) Müll.Arg.","Southern America",NA,NA,NA
"2177","2019-10-02 14:50:53-03","UFMG","BHCB","145758","PreservedSpecimen","Plantae","Asteraceae","Stevia","Stevia","Mansur, T; Tameirão Neto, E","58","2010","05","07","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,"1229","1229","Cerrado ralo rupestre; Cerrado ralo rupestre","BHCB006802",NA,"Dicotyledon",NA,NA,NA,NA,"2013","04","22","13827",NA,"auto","Cav.","Southern America",NA,NA,NA
"2178","2019-10-02 15:02:35-03","UFMG","BHCB","40277","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","Palicourea tetraphylla",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"tetraphylla",NA,NA,NA,NA,"13827",NA,"auto","Cham. & Schltdl.","Southern America",NA,NA,NA
"2179","2019-10-02 14:53:01-03","UFMG","BHCB","40284","PreservedSpecimen","Plantae","Euphorbiaceae","Astraea","Astraea lobata","Vasconcelos, MF de","s.n.","1997","12","12","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,"900","900","Herbáceo.",NA,NA,"Dicotyledon",NA,NA,"lobata",NA,NA,NA,NA,"13827",NA,"auto","(L.) Klotzsch","Southern America",NA,NA,NA
"2180","2019-10-02 14:48:27-03","UFMG","BHCB","26332","PreservedSpecimen","Plantae","Annonaceae","Guatteria","Guatteria sellowiana",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"sellowiana",NA,NA,NA,NA,"13827",NA,"auto","Schltdl.","Southern America",NA,NA,NA
"2181","2019-10-02 14:54:06-03","UFMG","BHCB","26337","PreservedSpecimen","Plantae","Fabaceae","Inga","Inga marginata",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"marginata",NA,NA,NA,NA,"13827",NA,"auto","Willd.","Southern America",NA,NA,NA
"2182","2019-10-02 15:01:35-03","UFMG","BHCB","26340","PreservedSpecimen","Plantae","Piperaceae","Piper","Piper umbellatum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"umbellatum",NA,NA,NA,NA,"13827",NA,"auto","L.","Southern America",NA,NA,NA
"2183","2019-10-02 15:01:23-03","UFMG","BHCB","40283","PreservedSpecimen","Plantae","Piperaceae","Ottonia","Ottonia",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"13827",NA,"auto","Spreng.","Southern America",NA,NA,NA
"2184","2019-10-02 14:53:01-03","UFMG","BHCB","40298","PreservedSpecimen","Plantae","Euphorbiaceae","Aparisthmium","Aparisthmium cordatum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"cordatum",NA,NA,NA,NA,"13827",NA,"auto","(A.Juss.) Baill.","Southern America",NA,NA,NA
"2185","2019-10-02 14:54:15-03","UFMG","BHCB","13429","PreservedSpecimen","Plantae","Fabaceae","Mimosa","Mimosa","Mendonça Filho, CV","15","1988","06","28","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"13827",NA,"auto",NA,"Southern America",NA,NA,NA
"2186","2019-10-02 15:08:30-03","UFMG","BHCB","40289","PreservedSpecimen","Plantae","Poaceae","Panicum","Panicum pilosum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"pilosum",NA,NA,NA,NA,"13827",NA,"auto","Sw.","Southern America",NA,NA,NA
"2187","2019-10-02 15:02:15-03","UFMG","BHCB","40299","PreservedSpecimen","Plantae","Rubiaceae","Coccocypselum","Coccocypselum lanceolatum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"lanceolatum",NA,NA,NA,NA,"13827",NA,"auto","(Ruiz & Pav.) Pers.","Southern America",NA,NA,NA
"2188","2019-10-02 14:54:06-03","UFMG","BHCB","26337","PreservedSpecimen","Plantae","Fabaceae","Inga","Inga marginata",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"marginata",NA,NA,NA,NA,"13827",NA,"auto","Willd.","Southern America",NA,NA,NA
"2189","2019-10-02 15:02:07-03","UFMG","BHCB","13380","PreservedSpecimen","Plantae","Rubiaceae","Borreria","Borreria","Mendonça Filho, CV","16","1988","06","28","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"13827",NA,"auto","G. Mey.","Southern America",NA,NA,NA
"2190","2019-10-02 14:51:41-03","UFMG","BHCB","40302","PreservedSpecimen","Plantae","Boraginaceae","Tournefortia","Tournefortia paniculata","Vasconcelos, MF de","s.n.","1997","12","13","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,"900","900","Trepadeira.; Borda de mata.","BHCB051201",NA,"Dicotyledon",NA,NA,"paniculata",NA,"2003","06","10","13827",NA,"auto","Cham.","Southern America",NA,NA,NA
"2191","2019-10-02 14:51:53-03","UFMG","BHCB","13432","PreservedSpecimen","Plantae","Campanulaceae","Siphocampylus","Siphocampylus macropodus","Mendonça Filho, CV","20","1988","06","28","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"macropodus",NA,NA,NA,NA,"13827",NA,"auto","(Thunb.) G.Don","Southern America",NA,NA,NA
"2192","2019-10-02 14:48:27-03","UFMG","BHCB","26332","PreservedSpecimen","Plantae","Annonaceae","Guatteria","Guatteria sellowiana",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"sellowiana",NA,NA,NA,NA,"13827",NA,"auto","Schltdl.","Southern America",NA,NA,NA
"2193","2019-10-02 15:09:05-03","UFMG","BHCB","26342","PreservedSpecimen","Plantae","Zingiberaceae","Hedychium","Hedychium gardnerianum",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"gardnerianum",NA,NA,NA,NA,"13827",NA,"auto","Ker Gawl.","Southern America",NA,NA,NA
"2194","2019-10-02 14:54:10-03","UFMG","BHCB","26335","PreservedSpecimen","Plantae","Fabaceae","Lonchocarpus","Lonchocarpus cultratus",NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"cultratus",NA,NA,NA,NA,"13827",NA,"auto","(Vell.) A.M.G.Azevedo & H.C.Lima","Southern America",NA,NA,NA
"2195","2019-10-02 14:55:48-03","UFMG","BHCB","13418","PreservedSpecimen","Plantae","Lythraceae","Lafoensia","Lafoensia","Mendonça Filho, CV","4","1988","06","28","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,"13827",NA,"auto",NA,"Southern America",NA,NA,NA
"2196","2019-10-02 14:51:09-03","UFMG","BHCB","13424","PreservedSpecimen","Plantae","Asteraceae","Vernonia","Vernonia salzmannii","Mendonça Filho, CV","10","1988","06","28","Brasil","Minas Gerais","Rio Acima","Área de mineração da MBR.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Campo rupestre; beira de estrada. Arbustivo.",NA,NA,"Dicotyledon",NA,NA,"salzmannii",NA,NA,NA,NA,"13827",NA,"auto","DC.","Southern America",NA,NA,NA
"2197","2019-10-02 14:51:09-03","UFMG","BHCB","13425","PreservedSpecimen","Plantae","Asteraceae","Vernonia","Vernonia scorpioides","Mendonça Filho, CV","11","1988","06","28","Brasil","Minas Gerais","Rio Acima","Área de mineração da MBR.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Campo rupestre; beira de estrada. Arbustivo.",NA,NA,"Dicotyledon",NA,NA,"scorpioides",NA,NA,NA,NA,"13827",NA,"auto","Pers.(Lam.)","Southern America",NA,NA,NA
"2198","2019-10-02 14:51:08-03","UFMG","BHCB","13427","PreservedSpecimen","Plantae","Asteraceae","Vernonia","Vernonia polyanthes","Mendonça Filho, CV","13","1988","06","28","Brasil","Minas Gerais","Rio Acima","Área de mineração da MBR.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Cerrado; beira de estrada. Arbustivo.",NA,NA,"Dicotyledon",NA,NA,"polyanthes",NA,NA,NA,NA,"13827",NA,"auto","Less.","Southern America",NA,NA,NA
"2199","2019-10-02 14:51:45-03","UFMG","BHCB","118546","PreservedSpecimen","Plantae","Cactaceae","Hatiora","Hatiora salicornioides","Carmo, FF","1213","2007","10","20","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"salicornioides",NA,NA,NA,NA,"13827",NA,"auto","DC.","Southern America",NA,NA,NA
"2200","2020-01-28 18:42:55-03","UFMG","BHCB","13426","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","Alternanthera brasiliana","Mendonça Filho, CV","12","1988","06","28","Brasil","Minas Gerais","Rio Acima","Área de Mineração da MBR.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Herbáceo.; Beira de estrada. Campo Rupestre.","BHCB054137","BHCB054137","Dicotyledon",NA,NA,"brasiliana",NA,"2003","01",NA,"13827",NA,"auto","(L.) Kuntze","Southern America",NA,NA,NA
"2201","2019-10-02 15:04:16-03","UFMG","BHCB","13379","PreservedSpecimen","Plantae","Solanaceae","Solanum","Solanum granulosoleprosum","Mendonça Filho, CV","17","1988","06","28","Brasil","Minas Gerais","Rio Acima","Área de mineração da MBR, Beira da estrada.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Cerrado; arbusto.",NA,NA,"Dicotyledon",NA,NA,"granulosoleprosum",NA,NA,NA,NA,"13827",NA,"auto","Dunal","Southern America",NA,NA,NA
"2202","2019-10-02 15:05:20-03","UFMG","BHCB","152138","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","Callisthene major","Mendes, MS",NA,"2010","09","27","Brasil","Minas Gerais","Rio Acima","Bacia do Córrego do Andaime","-43.7893981933594","-20.0874996185303",NA,NA,"1040","1040","Pau-terrinha; Formação de canga.",NA,NA,"Dicotyledon",NA,NA,"major",NA,NA,NA,NA,"13827",NA,"auto","Mart.","Southern America",NA,NA,NA
"2203","2019-10-02 15:01:18-03","UFMG","BHCB","152048","PreservedSpecimen","Plantae","Peraceae","Pera","Pera glabrata","Mendes, MS",NA,"2010","09","27","Brasil","Minas Gerais","Rio Acima","Bacia do Córrego do Andaime, Região do rio do peixe.","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Arbóreo, tamanqueira.; Floresta estacional semidecidual em estágio médio de regeneração.","BHCB047272",NA,"Dicotyledon",NA,NA,"glabrata",NA,"2018",NA,NA,"13827",NA,"auto","(Schott) Poepp. ex Baill.","Southern America",NA,NA,NA
"2204","2019-10-02 14:57:22-03","UFMG","BHCB","14855","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","Microlicia fulva","Brina, AE","s.n.","1988","05","21","Brasil","Minas Gerais","Rio Acima","Campo Rupestre","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Sub-arbustivo.",NA,NA,"Dicotyledon",NA,NA,"fulva",NA,NA,NA,NA,"13827",NA,"auto","(Spreng.) Cham.","Southern America",NA,NA,NA
"2205","2019-10-02 14:57:19-03","UFMG","BHCB","14857","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","Microlicia avicularis","Brina, AE; et al.","s.n.","1988","05","21","Brasil","Minas Gerais","Rio Acima","Campo Rupestre","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Sub-arbustivo.",NA,NA,"Dicotyledon",NA,NA,"avicularis",NA,NA,NA,NA,"13827",NA,"auto","Mart. ex Naudin","Southern America",NA,NA,NA
"2206","2019-10-02 14:57:22-03","UFMG","BHCB","14856","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","Microlicia glandulifera","Brina, AE","s.n.","1988","05","21","Brasil","Minas Gerais","Rio Acima","Campo Rupestre","-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,"Sub-arbustivo",NA,NA,"Dicotyledon",NA,NA,"glandulifera",NA,NA,NA,NA,"13827",NA,"auto","Cogn.","Southern America",NA,NA,NA
