"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","year","month","day","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","dayIdentified","class","relatedCatalogItem"
"2352","2019-10-11 11:19:11-03","UFPR","UPCB","71028","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","corcovadensis","Piper corcovadensis","(Miq.) C.DC.","Silva, T.M.","2016","08","Kollmann, L. et al.","10703","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Pedra do Elefante. Inselbergue.","-40.457778","-18.766944",NA,NA,"Planta de 1m na sombra, frutos verdes. Material prensado em alcool..",NA,"2008","02","19",NA,"-40.457778","-18.766944",NA,NA,NA,"400","675",NA,NA,NA,NA,NA
"2353","2019-10-11 11:19:11-03","UFPR","UPCB","71040","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","divaricatum","Piper divaricatum","G.Mey.","Silva, T.M.","2016","08","Labiak, P.H. et al.","4716","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante, Serra de Baixo. Floresta Estacional Semidecidual.","-40.443889","-18.776944",NA,NA,"Arbusto ca. 1,5m altura. Às margens de riacho. Material prensado em álcool..",NA,"2008","02","19",NA,"-40.443889","-18.776944",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2354","2019-10-11 11:19:11-03","UFPR","UPCB","66207","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","ovatum","Piper ovatum","Vahl","Silva, T.M.","2016","08","Forzza, R.C. et al.","5518","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Mata do Fuxico. Floresta Estacional Semidecidual.","-40.432778","-18.7825",NA,NA,"Arbusto, ca. 2m alt. Frutos verdes..",NA,"2009","04","14",NA,"-40.432778","-18.782500",NA,NA,NA,"154","154",NA,NA,NA,NA,NA
"2355","2019-10-11 11:19:11-03","UFPR","UPCB","71033","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","umbellatum","Piper umbellatum","L.","Silva, T.M.","2016","08","Labiak, P.H. et al.","4670","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Floresta Estacional Semidecidual.","-40.443889","-18.776944",NA,NA,"Subarbusto ca. 1,5m altura. Interior da mata, próximo a riacho. Material prensado em alcool..",NA,"2008","02","18",NA,"-40.443889","-18.776944",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2356","2019-10-11 11:14:05-03","UFPR","UPCB","66439","PreservedSpecimen","Plantae",NA,NA,"Araceae","Pistia",NA,"Pistia",NA,NA,NA,NA,"Fraga, C.N.","2540","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Planta flutuante em brejo. Folhas verde aveludadas. Flores com espata amarelada, espádice vinoso..",NA,"2009","04","16",NA,"9999","9999",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2357","2019-10-11 11:21:22-03","UFPR","UPCB","66945","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Pityrogramma","calomelanos","Pityrogramma calomelanos","(L.) Link","Labiak, P.H.","2008","10","Labiak, P.H.","4703","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Terrestre, às margens da estrada..",NA,"2008","02","19",NA,"9999","9999",NA,"UPCB0008651","UPCB0008651","313","313",NA,NA,NA,NA,NA
"2358","2019-10-11 11:13:32-03","UFPR","UPCB","71172","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amorim, A.M.","7196","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Árvore ca. 10m alt. Frutos imaturos verdes. Material prensado em álcool..",NA,"2008","02","19",NA,"9999","9999",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2359","2019-10-11 11:13:32-03","UFPR","UPCB","89571","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forzza, R.C. et al.","5107","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Floresta Estacional Semidecidual","-40.443889","-18.776944",NA,NA,"Árvore ca. 6 m alt. Folhas discolores, frutos verdes..",NA,"2008","02","19",NA,"-40.443889","-18.776944",NA,"UPCB0029290","UPCB0029290","313","313",NA,NA,NA,NA,NA
"2360","2019-10-11 11:13:32-03","UFPR","UPCB","89573","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forzza, R.C. et al.","5105","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Floresta Estacional Semidecidual","-40.443889","-18.776944",NA,NA,"Árvore ca. 8 m alt. Folhas discolores. Flores passadas.",NA,"2008","02","19",NA,"-40.443889","-18.776944",NA,"UPCB0029283","UPCB0029283","313","313",NA,NA,NA,NA,NA
"2361","2019-10-11 11:13:32-03","UFPR","UPCB","89575","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forzza, R.C. et al.","5174","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Pedra do Elefante. Inselbergue","-40.443889","-18.776944",NA,NA,"Arbusto 20 a 40 cm alt. Brácteas vermelhas; cálice verde-claro; corola rósea.",NA,"2008","07","17",NA,"-40.443889","-18.776944",NA,"UPCB0029278","UPCB0029278","400","400",NA,NA,NA,NA,NA
"2362","2019-10-11 11:13:32-03","UFPR","UPCB","89577","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forzza, R.C. et al.","5089","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo. Pedra da Torre. Inselbergue","-40.446389","-18.782778",NA,NA,"Liana, frutos verdes com alas avermelhadas.",NA,"2008","02","18",NA,"-40.446389","-18.782778",NA,"UPCB0029284","UPCB0029284","421","587",NA,NA,NA,NA,NA
"2363","2019-10-11 11:21:14-03","UFPR","UPCB","67513","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Pleopeltis","minarum","Pleopeltis minarum","(Weath.) Salino","Pereira, J.B.S.","2009","11","Labiak, P.H.","5101","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Epífita na matinha do topo do morro..",NA,"2009","01","14",NA,"9999","9999",NA,"UPCB0007598","UPCB0007598","300","600",NA,NA,"23",NA,NA
"2364","2020-03-09 08:20:37-03","UFPR","UPCB","86715","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma",NA,"Pleroma",NA,NA,NA,NA,"Pinto Junior, H.V. | Covre, C.","258","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante, Vertente leste da Pedra do Elefante.","-40.768611","-19.290833",NA,NA,"Herbácea com 30cm habitando ilha de vegetação em afloramento rochoso; folhas verdes; flores roxas; abundante; sol..",NA,"2016","03","21",NA,"-40.768611","-19.290833",NA,"UPCB0035214","UPCB0035214",NA,NA,NA,NA,NA,NA,NA
"2365","2020-03-09 08:20:37-03","UFPR","UPCB","92790","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","cucullatum","Pleroma cucullatum","F.S.Mey., Fraga & R. Goldenb.","Meyer, F.S.","2018","05","Paula, L.F.A. | Azevedo, L.O. | Forzza, R.C.","945","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante","-40.456667","-18.769167",NA,NA,"Habitat: em ilha de vegetação sobre inselberg.. Corola roxa, cálice verde; folhas discolores. Altura: 1,5 m. Frequente nas ilhas de vegetação.",NA,"2016","03","16",NA,"-40.456667","-18.769167",NA,"UPCB0035177","UPCB0035177","620","620",NA,"Paratype",NA,NA,NA
"2366","2020-03-09 08:20:37-03","UFPR","UPCB","92792","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","cucullatum","Pleroma cucullatum","F.S.Mey., Fraga & R. Goldenb.","Meyer, F.S.","2018","05","Paula, L.F.A. | Azevedo, L.O. | Forzza, R.C.","943","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante","-40.456667","-18.769167",NA,NA,"Habitat: em ilha de vegetação sobre inselberg. Frequente nas ilhas de vegetação.. Corola roxa, cálice verde; folhas discolores. Altura: 1,5 m. Hábito/forma de vida: arbusto.",NA,"2016","03","16",NA,"-40.456667","-18.769167",NA,"UPCB0035179","UPCB0035179","620","620",NA,"Paratype",NA,NA,NA
"2367","2020-03-09 08:20:37-03","UFPR","UPCB","82684","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","marinana","Pleroma marinana","P.J.F.Guim. & Fraga","Goldenberg, R.","2015",NA,"Assis, A.M.","2465","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante - Pedra do Elefante","-40.458","-18.767",NA,NA,"Rupícola; flores roxas.",NA,"2010","04","26",NA,"-40.458","-18.767",NA,"UPCB0035175","UPCB0035175","630","630",NA,NA,NA,NA,NA
"2368","2020-03-09 08:20:37-03","UFPR","UPCB","92788","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","venetiense","Pleroma venetiense","F.S.Mey., L.Kollmann & R. Goldenb.","Meyer, F.S.","2018","05","Azevedo, L.O. | Paula, L.F.A. | Forzza, R.C.","441","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefant,. Pedra do Elefante","-40.456667","-18.769167",NA,NA,"Habitat: em ilha de vegetação, depressão rasa. Inselberg granítico com entorno florestado. . Flores com corola roxa. Folhas levemente discolores. Hábito:/forma de vida: subarbusto.",NA,"2016","03","16",NA,"-40.456667","-18.769167",NA,"UPCB0035219","UPCB0035219","620","620",NA,"Holotype",NA,NA,NA
"2369","2019-10-11 11:18:34-03","UFPR","UPCB","69834","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","rivularis","Plinia rivularis","(Cambess.) Rotman","Sobral, M.",NA,NA,"Forzza, R.C.","5112","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Árvore ca. 12m alt. Frutos verdes, sementes vináceas..",NA,"2008","02","19",NA,"9999","9999",NA,"UPCB0027632","UPCB0027632","313","313",NA,NA,NA,NA,NA
"2370","2019-10-11 11:19:13-03","UFPR","UPCB","66011","PreservedSpecimen","Plantae",NA,NA,"Plumbaginaceae","Plumbago",NA,"Plumbago",NA,NA,NA,NA,"Forzza, R.C.","5508","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Erva na borda de mata alterada. Flores com cálice verde; corola e filetes alvos, anteras negras..",NA,"2009","04","14",NA,"9999","9999",NA,NA,NA,"154","154",NA,NA,NA,NA,NA
"2371","2019-10-11 11:19:13-03","UFPR","UPCB","76398","PreservedSpecimen","Plantae",NA,NA,"Plumbaginaceae","Plumbago","scandens","Plumbago scandens","L.","Guimarães, E. F.","2008",NA,"Amorim, A.M.A.","7408","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Santuário Mãe Peregrina. Floresta Estacional Semidecidual. Elev.: 305m","-40.444","-18.777",NA,NA,"Sub-arbusto na orla da mata. Cálice verde, corola alva..",NA,"2008","05","09",NA,"-40.444","-18.777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372","2019-10-11 11:19:13-03","UFPR","UPCB","70572","PreservedSpecimen","Plantae",NA,NA,"Poaceae",NA,NA,NA,NA,NA,NA,NA,"Labiak, P.H.","5085","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Terrestre no interior da mata..",NA,"2009","01","13",NA,"9999","9999",NA,"UPCB0038331","UPCB0038331","300","300",NA,NA,NA,NA,NA
"2373","2019-10-11 11:19:13-03","UFPR","UPCB","71139","PreservedSpecimen","Plantae",NA,NA,"Poaceae",NA,NA,NA,NA,NA,NA,NA,"Amorim, A.M.","7163","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Erva ca. 8m alt. Ramos eretos, ca. 25cm entrenó. Estéril. Material prensado em álcool..",NA,"2008","02","18",NA,"9999","9999",NA,"UPCB0038401","UPCB0038401","313","313",NA,NA,NA,NA,NA
"2374","2019-10-11 11:19:13-03","UFPR","UPCB","71141","PreservedSpecimen","Plantae",NA,NA,"Poaceae",NA,NA,NA,NA,NA,NA,NA,"Amorim, A.M.","7167","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Erva ca. 6m alt, ramos escandentes. Estéril. Material prensado em álcool..",NA,"2008","02","18",NA,"9999","9999",NA,"UPCB0038330","UPCB0038330","313","313",NA,NA,NA,NA,NA
"2375","2019-10-11 11:19:13-03","UFPR","UPCB","90378","PreservedSpecimen","Plantae",NA,NA,"Poaceae",NA,NA,NA,NA,NA,NA,NA,"Fontana, A.P. et al.","5234","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante, Serra de Baixo","-40.45","-18.75",NA,NA,"Rupícola no sol. Inflorescência seca..",NA,"2008","05","09",NA,"-40.450000","-18.750000",NA,"UPCB0029353","UPCB0029353","291","291",NA,NA,NA,NA,NA
"2376","2019-10-11 11:19:22-03","UFPR","UPCB","71079","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae",NA,NA,NA,NA,NA,NA,NA,"Labiak, P.H.","4697","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arbusto escandente, ca. 2m altura. Frutos imaturos verdes. Material prensado em álcool..",NA,"2008","02","19",NA,"9999","9999",NA,NA,NA,"313","313",NA,NA,NA,NA,NA
"2377","2019-10-11 11:14:28-03","UFPR","UPCB","65761","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Porophyllum","ruderale","Porophyllum ruderale","(Jacq.) Cass.","Carneiro, C.R.","2013","06","Forzza, R.C.","5530","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Erva na borda da mata. Brácteas verdes..",NA,"2009","04","14",NA,"9999","9999",NA,NA,NA,"154","154",NA,NA,"27",NA,NA
"2378","2020-03-09 08:20:53-03","UFPR","UPCB","94747","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","plantaginifolia","Prescottia plantaginifolia","Lindl. Ex. Hook.",NA,NA,NA,"Forzza, R.C. | Amorim, A.M. | Paixão, J.L. | Gomes, L.C.J.","5171","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.443889","-18.776944",NA,NA,"Inselbergue. Erva em local sombreado. Escapo, Brácteas e flores verdes",NA,"2008","07","17",NA,"-40.443889","-18.776944",NA,"UPCB0043173","UPCB0043173","400","400",NA,NA,NA,NA,NA
"2379","2019-10-11 11:14:47-03","UFPR","UPCB","69746","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax",NA,"Pseudobombax",NA,NA,NA,NA,"Forzza, R.C.","5168","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arvoreta ca. 3m alt., sem folhas. Flores com pedicelo vináceo; cálice verde com glândulas róseas; pétalas castanhas na face externa, creme na face interna; estames alvos; gineceu róseo..",NA,"2008","07","17",NA,"9999","9999",NA,NA,NA,"400","400",NA,NA,NA,NA,NA
"2380","2019-10-11 11:14:47-03","UFPR","UPCB","69747","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax",NA,"Pseudobombax",NA,NA,NA,NA,"Forzza, R.C.","5186","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arvoreta ca. 3m alt., sem folhas. frutos verdes..",NA,"2008","07","17",NA,"9999","9999",NA,NA,NA,"400","400",NA,NA,NA,NA,NA
"2381","2019-10-11 11:14:47-03","UFPR","UPCB","69748","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Pseudobombax",NA,"Pseudobombax",NA,NA,NA,NA,"Forzza, R.C.","5189","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arvoreta ca. 3m alt. Flores com pedicelo e sépalas verde-escuros a vináceos; pétalas castanhas na face esterna; glândulas róseas..",NA,"2008","07","17",NA,"9999","9999",NA,NA,NA,"400","400",NA,NA,NA,NA,NA
"2382","2019-10-11 11:18:54-03","UFPR","UPCB","70609","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pseudolaelia","pavopolitana","Pseudolaelia pavopolitana","M.Frey","Fontana, A.P.","2008","02","Fontana, A.P.","4831","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Rupestre em paredões íngremes e verticais, no sol. Flores com sépalas e pétalas verdes-amareladas, labelo verde e as vezes com margens lilás. Material prensado em alcool..",NA,"2008","02","18",NA,"9999","9999",NA,NA,NA,"420","587",NA,NA,"18",NA,NA
"2383","2019-10-11 11:18:34-03","UFPR","UPCB","69579","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","brownianum","Psidium brownianum","DC.","Sobral, M.","2010",NA,"Goldenberg, R.","1144","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arbusto 1m, em vegetação arbustiva secundária. Frutos verdes..",NA,"2008","05","10",NA,"9999","9999",NA,"UPCB0027355","UPCB0027355","653","653",NA,NA,NA,NA,NA
"2384","2019-10-11 11:19:39-03","UFPR","UPCB","69917","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria",NA,"Psychotria",NA,"Carmo, J. A. M.","2015","02","Labiak, P.H.","5128","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Arbusto ca. 1m altura, em leito de riacho seco. Flroes brancas, brácteas verde-claras..",NA,"2009","01","15",NA,"9999","9999",NA,NA,NA,"300","300",NA,NA,NA,NA,NA
"2385","2019-10-11 11:19:39-03","UFPR","UPCB","94208","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria",NA,"Psychotria",NA,NA,NA,NA,"Amorim, A. M. A. | Forzza, R. C. | Fraga, C. N. | Kollmann, L. | Labiak, P. H.","7181","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo, Pedra da Torre. Unselbergue","-18.782778","-40.446389",NA,NA,"Arbusto ca. 2,5m alt. Flores Brancas, frutos imaturos verdes. Material Prensado em álcool.",NA,"2008","02","18",NA,"-18.782778","-40.446389",NA,"UPCB0042248","UPCB0042248","424","424",NA,NA,NA,NA,NA
"2386","2019-10-11 11:19:41-03","UFPR","UPCB","76447","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","deflexa","Psychotria deflexa","DC.","Gomes, M.","2014","03","Fontana, A.P.","4834","Brasil","Espírito Santo","Nova Venécia","Serra de Baixo, Pedra da Torre. Inselbergue. Elev.: 423-587m.","-40.446","-18.783",NA,NA,"Sub-arbusto, ca. 1,2m, na sombra. Botões verdes. Materiais prensado em álcool..",NA,"2008","02","18",NA,"-40.446","-18.783",NA,NA,NA,NA,NA,NA,NA,"26",NA,NA
"2387","2019-10-11 11:19:42-03","UFPR","UPCB","94121","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psycotria",NA,"Psycotria",NA,NA,NA,NA,"Forzza, R.C. | Amorim, A.M. | Fraga, C.N.| Kollmann, L. | Labiak, P.H. | Fontana, A.P. | Paixão, J.L.","5077","Brasil","Espírito Santo","Nova Venécia.","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo.","-40.443889","-18.776944",NA,NA,"Floresta Estacional Semidecimal.. Arbusto, 1,5m atl. Folhas discolores. Brácteas verdes com ápice roxo. Frutos roxos.",NA,"2008","02","18",NA,"-40.443889","-18.776944",NA,"UPCB0042246","UPCB0042246","313","313",NA,NA,NA,NA,NA
"2388","2019-10-11 11:19:27-03","UFPR","UPCB","93618","PreservedSpecimen","Plantae",NA,NA,"Pteridofita",NA,NA,NA,NA,NA,NA,NA,"A.P Fontana | R. Goldenberg| A.M. Amorim | C.N. Fraga | C. Esgario","5225","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.433333","-18.75",NA,NA,"Serra de Baixo, Santuário Mãe Peregrina. Floresta Estacional Semidecidual . Terrestre na sombra, Fértil.",NA,"2008","05","09",NA,"-40.433333","-18.750000",NA,"UPCB0039839","UPCB0039839 UPCB0039839_1","187","187",NA,NA,NA,NA,NA
"2389","2019-10-11 11:21:23-03","UFPR","UPCB","92236","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Pteris","denticulata","Pteris denticulata","Sw.","Pena, N.T.L.","2016","09","Pena, N.T.L. | Schwartsburd, P.B. | Luber, J. | Miranda, C.V","461","Brasil","Espirito Santo","Nova Venécia","APA Pedra do elefante","-48.504444","-18.764167",NA,NA,NA,NA,"2015","09","19",NA,"-48.504444","-18.764167",NA,"UPCB0038252","UPCB0038252",NA,NA,NA,NA,"19",NA,NA
"2390","2019-10-11 11:21:23-03","UFPR","UPCB","60579","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Pteris","denticulata","Pteris denticulata","Sw.","Prado, J.","2016",NA,"Labiak, P.H. | Schwartsburd, P.B.","5061","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefente. Mata próximo à pedreira.","-40.454167","-18.757778",NA,NA,"Terrestre no interior da mata Floresta Estacional..",NA,"2009","01","13",NA,"-40.454167","-18.757778",NA,"UPCB0009950","UPCB0009950","160","160",NA,NA,NA,NA,NA
"2391","2019-10-11 11:21:23-03","UFPR","UPCB","66944","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Pteris","denticulata","Pteris denticulata","Sw.","Labiak, P.H.","2008","10","Labiak, P.H.","4702","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Terrestre, no interior da mata..",NA,"2008","02","19",NA,"9999","9999",NA,"UPCB0008988","UPCB0008988 UPCB0008988_1","313","313",NA,NA,NA,NA,NA
"2392","2019-10-11 11:21:23-03","UFPR","UPCB","76409","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Pteris","denticulata","Pteris denticulata","Sw.","Hirai, R. Y.","2014",NA,"Fraga, C.N.","2067","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante. Serra de Baixo Santuário Mãe Peregrina. Floresta Estacional Semidecidual. Elev.: 187m.","-40.433","-18.75",NA,NA,"Terrestre. Folhas verde escuras quando maduras, espinhos na margem. Soros castanhos..",NA,"2008","05","09",NA,"-40.433","-18.750",NA,"UPCB0007896","UPCB0007896",NA,NA,NA,NA,NA,NA,NA
"2393","2019-10-11 11:21:23-03","UFPR","UPCB","92238","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Pteris","denticulata","Pteris denticulata","Sw.","Pena, N.T.L.","2016","09","Pena, N.T.L. | Schwartsburd, P.B. | Luber, J. | Miranda, C.V","473","Brasil","Espirito Santo","Nova Venécia","APA Pedra do elefante","-48.504444","-18.464167",NA,NA,NA,NA,"2016","09","19",NA,"-48.504444","-18.464167",NA,"UPCB0038247","UPCB0038247 UPCB0038247_1",NA,NA,NA,NA,"19",NA,NA
"2394","2019-10-11 11:21:23-03","UFPR","UPCB","66947","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Pteris","leptophylla","Pteris leptophylla","Sw.","Labiak, P.H.","2008","10","Labiak, P.H.","4707","Brasil","Espírito Santo","Nova Venécia","BLOQUEADO",NA,NA,NA,NA,"Terrestre, no interior da mata..",NA,"2008","02","19",NA,"9999","9999",NA,"UPCB0008957","UPCB0008957","313","313",NA,NA,NA,NA,NA
"2395","2019-10-11 11:21:23-03","UFPR","UPCB","60581","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Pteridaceae","Pteris","propinqua","Pteris propinqua","Agardh","Prado, J.","2016",NA,"Labiak, P.H. | Schwartsburd, P.B.","5063","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefente. Mata próximo à pedreira.","-40.454167","-18.757778",NA,NA,"Terrestre no interior da mata Floresta Estacional..",NA,"2009","01","13",NA,"-40.454167","-18.757778",NA,"UPCB0009953","UPCB0009953","160","160",NA,NA,NA,NA,NA
