"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","typeStatus","individualCount","class","relatedCatalogItem"
"505","2019-10-07 09:15:47-03","UEFS","HUEFS","84615","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Sparattosperma","leucanthum","Sparattosperma leucanthum","(Vell.) K.Schum.",NA,"França, G.S.","480","2004","01","06",NA,"Brasil","Minas Gerais","Dionísio","Lagoa dos Patos (Mumbaça), Pq. Estadual do Rio Doce","-42.539444","-19.806111","42W32'22''","19S48'22''",NA,NA,"HUEFS0084615","HUEFS0084615",NA,NA,NA,NA,NA,NA,"247","247",NA,NA,"Asteranae",NA
"506","2019-10-07 09:32:48-03","UEFS","HUEFS","79277","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Trigoniaceae","Trigonia","nivea","Trigonia nivea","Cambess.",NA,"França, G.S.","379","2003","08","14",NA,"Brasil","Minas Gerais","Dionísio","Morro do Gavião.","-42.551944","-19.834167","42W33'7''","19S50'3''",NA,NA,"HUEFS0079277","HUEFS0079277",NA,NA,NA,NA,NA,NA,"546","546",NA,NA,"Rosanae",NA
"507","2019-10-07 09:19:10-03","UEFS","HUEFS","19154","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Polygonum","acuminatum","Polygonum acuminatum","Kunth","E.Melo","Campus, W.G.","37","1986","02","07",NA,"Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"HUEFS0019154","HUEFS0019154",NA,"1995","31394","auto","03",NA,NA,NA,NA,NA,"Caryophyllanae",NA
"508","2019-10-07 09:23:19-03","UEFS","HUEFS","84614","PreservedSpecimen","Plantae","Angiospermae","Magnoliales","Annonaceae","Xylopia","laevigata","Xylopia laevigata","(Mart.) R.E.Fr.",NA,"França, G.S.","501","2004","02","03",NA,"Brasil","Minas Gerais","Dionísio","Morro do Gavião, Parque Estadual do rio Doce","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"HUEFS0084614","HUEFS0084614",NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,"Magnolianae",NA
"509","2016-10-10 10:40:20-03","MOBOT","MOBOT_BR","100310017","S","Plantae",NA,NA,"Verbenaceae","Aloysia","virgata","Aloysia virgata urticoides","(Cham.) Siedo","S.J.Siedo (TEX/LL)","Ezechias P. Heringer","Heringer 16047","1976","11","23","South America","Brazil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce.","-42.7767","-19.8428",NA,NA,NA,NA,NA,NA,"urticoides","2009","31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-01-25 15:33:21-02","IAC","IAC","37942","S","Plantae",NA,NA,"Achariaceae","Carpotroche","brasiliensis","Carpotroche brasiliensis","(Raddi) A.Gray","R.B. Torres","W.G. Campos","67","1986","06","12",NA,"Brasil","Minas Gerais","Dionísio","Cia Agrícola e Florestal Santa Barbara","-42.7767","-19.8428","-42.7767","-19.8428",NA,NA,NA,NA,NA,"1999",NA,NA,"05","05",NA,NA,NA,NA,NA,NA
"511","2019-01-25 15:33:21-02","IAC","IAC","37944","S","Plantae",NA,NA,"Achariaceae","Carpotroche","brasiliensis","Carpotroche brasiliensis","(Raddi) A.Gray","R.B. Torres","W.G. Campos","57","1986","02","10",NA,"Brasil","Minas Gerais","Dionísio","Cemas, Cia Agrícola e Florestal Santa Barbara","-42.7767","-19.8428","-42.7767","-19.8428",NA,NA,NA,NA,NA,"1999",NA,NA,"05","05",NA,NA,NA,NA,NA,NA
"512","2019-01-25 15:46:32-02","IAC","IAC","37337","S","Plantae",NA,NA,"Salicaceae-1.Samydoideae","Casearia","arborea","Casearia arborea","(Rich.) Urb.","R.B. Torres","E. Tameirão Neto","838","1992","07","26",NA,"Brasil","Minas Gerais","Dionísio","Cia Agrícola e Florestal Santa Barbara","-42.7767","-19.8428","-42.7767","-19.8428",NA,NA,NA,NA,NA,"1998",NA,NA,"08","26",NA,NA,NA,NA,NA,NA
"513","2019-06-24 08:13:59-03","IAC","IAC","47544","S","Plantae",NA,NA,"Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","R. Marquete","M.G. Bovini & L.A. Basílio et al.","1450","1998","08","14",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce, trilha da Mombaça","-42.7767","-19.8428","-42.7767","-19.8428",NA,NA,NA,NA,NA,"1998",NA,NA,"11","14",NA,NA,NA,NA,NA,NA
"514","2018-12-03 11:02:45-02","CEPLAC","CEPEC","119197","S","Plantae",NA,NA,"Amaranthaceae","Amaranthus",NA,"Amaranthus",NA,"Sem Informação","G. S. França","576","1993","11","08",NA,"Brasil","Minas Gerais","dionísio","Parque Estadual do Rio Doce.","-42.543056","-19.805","42W32'35","19S48'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2018-12-03 11:11:30-02","CEPLAC","CEPEC","119375","S","Plantae",NA,NA,"Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana",NA,"G. S. França","G. S. França","587","1993","04","02",NA,"Brasil","Minas Gerais","dionísio","Morro do Galvão.","-42.551944","-19.834167","42W33'7","19S50'3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"516","2018-12-03 11:17:11-02","CEPLAC","CEPEC","63716","S","Plantae",NA,NA,"Fabaceae","Machaerium","fluminense","Machaerium fluminense",NA,"F. L. R. Filardi","W. G. Campos",NA,"1986","02","13",NA,"Brasil","Minas Gerais","dionísio","CEMAS, Cia. Agrícola e Florestal Santa Bárbara.","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,"30/01/2008"
"517","2018-12-03 11:17:11-02","CEPLAC","CEPEC","63711","S","Plantae",NA,NA,"Fabaceae","Machaerium","caratinganum","Machaerium caratinganum",NA,"C. V. M. Filho","W. G. Campos",NA,"1986","02","13",NA,"Brasil","Minas Gerais","dionísio","Centro Exp. de Manejo de Animais Silvestres.","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1990"
"518","2020-02-17 11:29:41-03","UEG","HUEG","12713","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loranthaceae","Passovia","podoptera","Passovia podoptera","(Cham. & Schltdl.) Kuijt","Caires, C.S.","Faria, J.E.Q.","2467","2012","03","26","Southern America","Brasil","Minas Gerais","Dionísio",NA,"-42.666111","-19.833889","-42.666111","-19.833889",NA,"Erva-de-passarinho sobre sapindaceae, espigas verdes.; Margem da estrada de terra entre Dionísio e Timóteo. Floresta ombrófila antropizada.","HUEG012713",NA,NA,"2012",NA,NA,"04",NA,"292","292",NA,NA,NA,NA
"519","2019-02-27 14:02:15-03","UFSJ","HUFSJ","5788","S","Plantae",NA,NA,"Loranthaceae","Passovia","podoptera","Passovia podoptera","(Cham. & Schltdl.) Kuijt","Caires, CS","Faria, JEQ","2467","2012","03","26",NA,"Brasil","Minas Gerais","Dionísio","Margem da estrada de terra entre Dionísio e Timóteo","-42.666111","-19.833889","-42.666111","-19.833889",NA,"Erva-de-passarinho sobre sapindaceae, espigas verdes","HUFSJ005788",NA,NA,"2012",NA,NA,"04",NA,"292","292",NA,NA,NA,NA
"520","2019-12-09 10:46:08-03","UFSJ","HUFSJ","3660","S","Plantae",NA,NA,"Myrtaceae","Myrcia","floridissima","Myrcia floridissima","Sobral","Sobral, M","Valente, GE; Ferreira, FMC; Amado, JC; De Assis, ME","2642","2009","05","13",NA,"Brasil","Minas Gerais","Dionísio","Acelor Militar Florestas Ltda. Regional Dionísio/Baixa Verde. Mata da Mumbaça (Mata Estacional Semidecidual). Próximo ao Parque Estadual do","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Planta com cerca de 2m. Inflorescência amarronzada. Cap. 10.","HUFSJ003660",NA,NA,"2012","31394","auto",NA,NA,"265","265",NA,NA,NA,NA
"521","2020-03-04 20:43:08-03","UFMG","BHCB-SL","176457","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Ctenitis","glandulosa","Ctenitis glandulosa","R.S.Viveros & Salino","Viveros, RS","Moura, LC; Souza, CP","02","2015","06","29","América","Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce. Trilha do Vinhático.","42.623056","19.763056","42.623056","19.763056",NA,"Floresta Estacional Semidecidual. Mata secundária..",NA,NA,NA,"2015",NA,NA,"10",NA,"320","320",NA,NA,NA,NA
"522","2020-03-04 20:43:45-03","UFMG","BHCB-SL","127382","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Cyclosorus","interruptus","Cyclosorus interruptus","(Willd.) Ito","Pivari, MOD","Pivari, MOD; Costa, FM; Ferreira, RM","1172","2008","11","13","América","Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva emergente, ca. 0,2m prof. . Soros verdes",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"523","2019-11-07 11:21:28-03","UFMG","BHCB-SL","176456","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Goniopteris",NA,"Goniopteris",NA,NA,"Moura, LC; Souza, CP","01","2015","06","29","América","Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce. Trilha do Vinhático.","42.623056","19.763056","42.623056","19.763056",NA,"Floresta Estacional Semidecidual. Mata secundária.",NA,NA,NA,NA,NA,NA,NA,NA,"320","320",NA,NA,NA,NA
"524","2020-03-04 20:43:46-03","UFMG","BHCB-SL","127374","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","arborescens","Meniscium arborescens","Humb. ex Willd.","Fernandes, RS","Pivari, MOD; Costa, FM; Ferreira, RM","1164","2008","11","13","América","Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,NA,NA,NA,NA,"2014",NA,NA,"04","11","291","291",NA,NA,NA,NA
"525","2018-12-17 10:18:18-02","PERD","PERD","1020","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","sensitiva","Aeschynomene sensitiva","Sw.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1154","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Arbusto, ca. 2m alt., anfíbio. Flores amarelas, frutos imaturos verdes, maduros castanhos.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"526","2018-12-17 10:18:18-02","PERD","PERD","1016","S","Plantae",NA,NA,"Poaceae","Andropogon","bicornis","Andropogon bicornis","L.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1165","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva, ca. 1,5m alt., anfíbia. Inflorescências passadas castanhas.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"527","2018-12-17 10:18:18-02","PERD","PERD","1017","S","Plantae",NA,NA,"Blechnaceae","Blechnum","serrulatum","Blechnum serrulatum","Rich.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1164","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva anfíbia. Soros castanhos.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"528","2018-12-17 10:18:18-02","PERD","PERD","1019","S","Plantae",NA,NA,"Cabombaceae","Cabomba","furcata","Cabomba furcata","Schult. & Schult. f.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1160","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,NA,NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"529","2018-12-17 10:18:19-02","PERD","PERD","1021","S","Plantae",NA,NA,"Vitaceae","Cissus","erosa","Cissus erosa","Rich.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1152","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Liana anfíbia. Raque da inflorescência e cálice vermelhos, corola amarela.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"530","2018-12-17 10:18:18-02","PERD","PERD","1015","S","Plantae",NA,NA,"Asteraceae","Conocliniopsis","prasiifolia","Conocliniopsis prasiifolia","(DC.) R.M.King & H.Rob.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1167","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva, ca. 0,8m alt., anfíbia. Flores rosas.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"531","2016-12-19 13:51:18-02","PERD","PERD","819","S","Plantae",NA,NA,"Asteraceae","Eclipta","prostrata","Eclipta prostrata","(L.) L.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1156","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva anfíbia. Flores brancas, frutos verdes.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"532","2016-12-19 13:51:20-02","PERD","PERD","719","S","Plantae",NA,NA,"Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1153","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva emergente, ca. 0,5m prof. Inflorescências castanhas.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"533","2016-12-19 13:51:32-02","PERD","PERD","725","S","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1157","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Arbusto, ca. 1,5m alt., anfíbio. Flores rosas, frutos verdes.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"534","2019-07-04 16:57:25-03","PERD","PERD","1130","S","Plantae",NA,NA,"Lamiaceae","Hyptis",NA,"Hyptis",NA,NA,"Pivari, MOD; Costa, FM; Ferreira, RM","1155","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Erva, ca. 1m alt., anfíbia. Flores brancas.",NA,NA,NA,NA,"31394","auto",NA,NA,"291","291",NA,NA,NA,NA
"535","2019-07-04 16:57:25-03","PERD","PERD","1131","S","Plantae",NA,NA,"Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","(Poir.) H.Hara","Pivari, MO","Pivari, MOD; Costa, FM; Ferreira, RM","1170","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbusto, ca. 1,8m alt., anfíbio. Frutos secos castanhos.",NA,NA,NA,"2008","31394","auto","11","13","291","291",NA,NA,NA,NA
"536","2019-07-04 16:57:25-03","PERD","PERD","1128","S","Plantae",NA,NA,"Poaceae","Megathyrsus","maximus","Megathyrsus maximus",NA,"Viana, PL","Pivari, MOD; Costa, FM; Ferreira, RM","1147","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Erva, ca. 1,5m alt., anfíbia. Inflorescências verdes.",NA,NA,NA,"2009","31394","auto","03","28","291","291",NA,NA,NA,NA
"537","2018-12-17 10:18:18-02","PERD","PERD","1014","S","Plantae",NA,NA,"Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","(Bompl.) Triana","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1171","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Arbusto, ca. 0,8m alt., anfíbio. Flores brancas, frutos verdes.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"538","2016-12-19 13:51:26-02","PERD","PERD","452","S","Plantae",NA,NA,"Leguminosae-Mim","Mimosa",NA,"Mimosa",NA,NA,"Nunes, SRDF da S; Nunes, E","175","2002","03","31",NA,"Brasil","MG","Dionísio","A.P.A Rio Mumbaça, Estrada Dionísio-São Domingos do Prata.","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbusto ca. 2m de altura; inflorescências espiciformes cor de rosa e cheiro adocicado; frutos craspédios novos verde-avermelhados. Coletada 1000m da entrada da Fazenda do Senhor jaoquim Flaviano na margem da estrada.",NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
"539","2018-12-17 10:18:18-02","PERD","PERD","1018","S","Plantae",NA,NA,"Nymphaeaceae","Nymphaea","caerulea","Nymphaea caerulea","Savigny","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1163","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva flutuante fixa, ca. 1m prof. Tépalas externas e face abaxial das folhas verdes com máculas roxas, tépalas internas azuis.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"540","2018-12-17 10:18:18-02","PERD","PERD","1012","S","Plantae",NA,NA,"Nymphaeaceae","Nymphaea","rudgeana","Nymphaea rudgeana","G. Mey.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1173","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva flutuante fixa, ca. 1m prof. Folhas e tépalas externas vermelhas, tép. internas cremes.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"541","2016-12-19 13:51:32-02","PERD","PERD","733","S","Plantae",NA,NA,"Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1174","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva, ca. 1m alt., anfíbia. Inflorescências avermelhadas.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"542","2018-12-17 10:18:19-02","PERD","PERD","1013","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","interrupta","Thelypteris interrupta","(Willd.) K. Iwats.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1172","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva emergente, ca. 0,2m prof. Soros verdes.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"543","2016-12-19 13:51:32-02","PERD","PERD","727","S","Plantae",NA,NA,"Malvaceae","Urena","lobata","Urena lobata","L.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1151","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Arbusto, ca. 1,5m alt., anfíbio. Flores rosas, frutos castanhos.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"544","2019-07-04 16:57:25-03","PERD","PERD","1129","S","Plantae",NA,NA,"Poaceae","Urochloa",NA,"Urochloa",NA,NA,"Pivari, MOD; Costa, FM; Ferreira, RM","1149","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Erva anfíbia em solo arenoso. Inflorescências verdes.",NA,NA,NA,NA,"31394","auto",NA,NA,"291","291",NA,NA,NA,NA
"545","2016-12-19 13:51:35-02","PERD","PERD","755","S","Plantae",NA,NA,"Xyridaceae","Xyris","jupicai","Xyris jupicai","Rich.","Pivari, MO","Pivari, MO; Costa, FM; Ferreira, RM","1169","2008","11","13",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167",NA,"Erva anfíbia. Base da planta mucilaginosa, flores amarelas.",NA,NA,NA,"2008",NA,NA,"11","13","291","291",NA,NA,NA,NA
"546","2019-10-16 14:12:44-03","UEL","FUEL","40049","PreservedSpecimen","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Anemopaegma","setilobum","Anemopaegma setilobum","A.H.Gentry","França, GS","França, GS","367","2003","06","06",NA,"Brasil","Minas Gerais","Dionísio","Lagoa Jacaré","-42.663333","-19.820833","-42.663333","-19.820833",NA,"Liana, flores amarelas, floresta estacional semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,"276","276",NA,NA,NA,NA
"547","2019-10-16 14:12:59-03","UEL","FUEL","40057","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Aniba","canelilla","Aniba canelilla","(Kunth) Mez","França, GS","França, GS","356","2003","06","06",NA,"Brasil","Minas Gerais","Dionísio","Fazenda Areias","-42.755833","-19.858889","-42.755833","-19.858889",NA,"Arbóreo 7m; frutos verdes de base avermelhada; floresta estacional semidecidual","FUEL006429",NA,NA,NA,NA,NA,NA,NA,"4","4",NA,NA,NA,NA
"548","2019-10-16 14:13:32-03","UEL","FUEL","40056","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Salicaceae","Casearia","ulmifolia","Casearia ulmifolia","Vahl ex Vent.","França, GS","França, GS; Raggi, F","506","2004","02","03",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.5525","-19.797778","-42.5525","-19.797778",NA,"Arbóreo 8m, flores brancas, floresta estacional semidecidual submontana. Mumbaça, indivíduo No. 571.",NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA
"549","2019-10-16 14:13:30-03","UEL","FUEL","40052","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Peraceae","Pera","coccinea","Pera coccinea","(Benth.) Müll.Arg.","Rossetto, EFS","França, GS; Raggi, F","507","2004","01","08",NA,"Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce","-42.5525","-19.797778","-42.5525","-19.797778",NA,"Arbóreo 11m, flores verdes, floresta estacional semidecidual submontana, Mumbaça, indivíduo No. 578.",NA,NA,NA,"2012",NA,NA,NA,NA,"2","2",NA,NA,NA,NA
"550","2019-10-16 14:12:18-03","UEL","FUEL","40054","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Swartzia","myrtifolia","Swartzia myrtifolia elegans","(Schott) Cowan","França, GS","França, GS","357","2003","06","06",NA,"Brasil","Minas Gerais","Dionísio","Fazenda Areias","-42.755833","-19.85","-42.755833","-19.85",NA,"Arbóreo 3m, frutos amarelados, floresta estacional semidecidual.",NA,NA,"elegans",NA,NA,NA,NA,NA,"4","4",NA,NA,NA,NA
"551","2019-10-16 14:13:10-03","UEL","FUEL","33801","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Achariaceae","Carpotroche","brasiliensis","Carpotroche brasiliensis","(Raddi) A.Gray","Lombardi, JA","Campos, WG","67","1986","06","12",NA,"Brasil","Minas Gerais","Dionísio","Cia. Agricola e Florestal Santa Bárbara","-42.7766990661621","-19.8428001403809",NA,NA,NA,"Arbóreo; mata atlantica em regeneração.",NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA
